col1,Unnamed: 0,NUMBER,ID_PARENT,FLUX_ISO,FLUXERR_ISO,MAG_ISO,MAGERR_ISO,BACKGROUND,ISOAREA_IMAGE,ISOAREAF_IMAGE,XPEAK_IMAGE,YPEAK_IMAGE,X_IMAGE,Y_IMAGE,X_IMAGE_DBL,Y_IMAGE_DBL,X_WORLD,Y_WORLD,A_IMAGE,B_IMAGE,THETA_IMAGE,ERRA_IMAGE,ERRB_IMAGE,ERRTHETA_IMAGE,XWIN_IMAGE,YWIN_IMAGE,XWIN_WORLD,YWIN_WORLD,X2WIN_IMAGE,Y2WIN_IMAGE,X2WIN_WORLD,Y2WIN_WORLD,AWIN_IMAGE,BWIN_IMAGE,THETAWIN_IMAGE,AWIN_WORLD,BWIN_WORLD,THETAWIN_WORLD,MU_THRESHOLD,FLAGS,FWHM_IMAGE,ELONGATION,ELLIPTICITY,CLASS_STAR,SUBDIV_NUMBER
1394,1394,28_36,28_10,172.9819,18.30547,20.1757,0.1149,197.5289,7.0,7.0,288.0,2071.0,288.2763,2070.572,288.2763,2070.572,192.81360022706383,27.372421981206536,1.006,0.478,8.2,0.1238,0.05692,8.34,288.2763,2070.572,192.81360022706383,27.372421981206536,1.5798397299,1.1996232192,1.5798397299,1.1996232192,1.258,1.095,3.59,1.257516,1.094586,3.59,22.8249,0.0,4.11,2.104,0.525,0.479,28.0
1413,1413,29_12,29_40,488.424,30.20081,19.0487,0.0672,195.7116,17.0,19.0,503.0,2419.0,502.7198,2418.8016,502.7198,2418.8016,192.74869200780105,27.272918536847367,2.056,0.681,85.99,0.1619,0.05158,86.07,502.7198,2418.8016,192.74869200780105,27.272918536847367,2.6223168395,4.3909192123,2.6223168395,4.3909192123,2.096,1.619,87.78,2.096084,1.618538,87.78,22.7505,24.0,7.07,3.019,0.669,0.157,29.0
1494,1494,31_2,31_5,3989.194,50.95265,16.7685,0.0139,195.8551,39.0,40.0,1950.0,2025.0,1950.0047,2025.162,1950.0047,2025.162,192.28720083808145,27.37190828927524,1.573,1.435,-89.06,0.02382,0.02133,88.05,1950.0047,2025.162,192.28720083808145,27.37190828927524,1.2525526916,1.3078311334,1.2525526916,1.3078311334,1.144,1.119,85.06,1.143786,1.118989,85.06,22.6973,3.0,4.08,1.096,0.087,0.851,31.0
1549,1549,32_12,32_60,127.0787,17.95236,20.5106,0.1534,197.3485,6.0,7.0,2165.0,2387.0,2164.9962,2386.9948,2164.9962,2386.9948,192.22274231656945,27.26835276839758,0.927,0.529,43.84,0.13309,0.07679,44.93,2164.9962,2386.9948,192.22274231656945,27.26835276839758,1.6699865427,1.3782941985,1.6699865427,1.3782941985,1.292,1.174,-1.54,1.292361,1.173918,-1.54,22.8798,0.0,4.14,1.751,0.429,0.045,32.0
1612,1612,33_5,33_64,35321.34,199.246,14.4006,0.0061,198.6491,643.0,691.0,2937.0,2518.0,2936.0629,2514.1559,2936.0629,2514.1559,191.98031784184116,27.22567352117521,10.463,4.112,-0.25,0.06929,0.02671,-0.34,2936.0629,2514.1559,191.98031784184116,27.22567352117521,42.468033856,17.856829877,42.468033856,17.856829877,6.517,4.226,-0.07,6.516753,4.225729,-0.07,22.7059,24.0,26.47,2.545,0.607,0.006,33.0
1653,1653,33_46,33_20,1832.158,47.84533,17.6133,0.0284,195.9022,45.0,48.0,2623.0,2120.0,2622.6392,2119.8706,2622.6392,2119.8706,192.07535967086957,27.339344586489705,1.774,1.58,36.88,0.05452,0.04809,34.17,2622.6392,2119.8706,192.07535967086957,27.339344586489705,2.3382210863,2.2954326163,2.3382210863,2.2954326163,1.575,1.468,41.22,1.574606,1.467743,41.22,22.8135,0.0,4.64,1.122,0.109,0.154,33.0
1663,1663,33_56,33_10,165.765,18.85173,20.222,0.1235,196.1474,7.0,8.0,2587.0,2069.0,2586.5087,2068.5079,2586.5087,2068.5079,192.08626654607244,27.35410554151637,1.083,0.5,-0.12,0.14157,0.06345,-0.0,2586.5087,2068.5079,192.08626654607244,27.35410554151637,1.7653411427,1.1858939673,1.7653411427,1.1858939673,1.331,1.086,-6.07,1.331149,1.085945,-6.07,22.8315,0.0,4.36,2.166,0.538,0.442,33.0
1769,1769,35_33,35_7,775.2625,37.00293,18.5471,0.0518,195.2653,27.0,32.0,3.0,2563.0,3.447,2563.2199,3.447,2563.2199,192.90776498249463,27.236001269762188,1.782,1.243,60.0,0.1015,0.07151,58.62,3.447,2563.2199,192.90776498249463,27.236001269762188,2.3705720955,3.2165763998,2.3705720955,3.2165763998,1.863,1.454,64.3,1.863224,1.454491,64.3,22.821,16.0,8.28,1.434,0.303,0.0,35.0
1785,1785,36_10,36_38,1417.679,45.99442,17.8918,0.0352,198.092,41.0,44.0,854.0,2898.0,854.7972,2899.1069,854.7972,2899.1069,192.6415547458874,27.13518531836742,2.383,1.252,36.35,0.08476,0.04457,35.78,854.7972,2899.1069,192.6415547458874,27.13518531836742,2.5783754688,2.3470800023,2.5783754688,2.3470800023,1.718,1.405,38.15,1.717861,1.405137,38.15,22.9176,0.0,7.55,1.903,0.474,0.159,36.0
1823,1823,37_2,37_1,1060.807,33.41058,18.2066,0.0342,194.8798,20.0,23.0,1163.0,2510.0,1162.5625,2510.6415,1162.5625,2510.6415,192.54081879877083,27.241972506787,2.02,0.696,1.3,0.09229,0.03013,1.49,1162.5625,2510.6415,192.54081879877083,27.241972506787,1.5198367373,0.49139361768,1.5198367373,0.49139361768,1.233,0.701,0.61,1.232863,0.7009122,0.61,22.7867,24.0,5.31,2.904,0.656,0.925,37.0
1850,1850,37_29,37_12,729.749,33.29416,18.6128,0.0495,195.2568,19.0,23.0,1005.0,2753.0,1005.2957,2753.5904,1005.2957,2753.5904,192.59271543241127,27.17491920591608,1.547,1.03,84.07,0.08598,0.05661,83.71,1005.2957,2753.5904,192.59271543241127,27.17491920591608,1.4108144999,2.2749240983,1.4108144999,2.2749240983,1.509,1.187,86.67,1.509258,1.186541,86.67,22.7614,24.0,7.24,1.502,0.334,0.073,37.0
2084,2084,43_2,43_1,243.6775,20.73118,19.8037,0.0924,194.9892,8.0,9.0,837.0,2568.0,836.4743000000001,2568.6415,836.4743000000001,2568.6415,192.64444103057724,27.22823694928215,1.025,0.629,-7.88,0.11157,0.06891,-6.23,836.4743000000001,2568.6415,192.64444103057724,27.22823694928215,1.3009795109,0.8576756304,1.3009795109,0.8576756304,1.154,0.91,-14.2,1.153828,0.9095802,-14.2,22.7561,24.0,3.99,1.63,0.386,0.384,43.0
2268,2268,47_6,47_1,208.7481,18.14783,19.9717,0.0944,195.7657,7.0,7.0,2653.0,2568.0,2652.7382,2568.4281,2652.7382,2568.4281,192.07042072144017,27.21302372184277,0.977,0.481,7.86,0.11732,0.05408,8.31,2652.7382,2568.4281,192.07042072144017,27.21302372184277,1.1189546641,0.49750905586,1.1189546641,0.49750905586,1.058,0.705,1.68,1.058058,0.7049661,1.68,22.7707,24.0,3.6,2.031,0.508,0.462,47.0
