col1_1,Unnamed: 0_1,NUMBER_1,ID_PARENT_1,FLUX_ISO_1,FLUXERR_ISO_1,MAG_ISO_1,MAGERR_ISO_1,BACKGROUND_1,ISOAREA_IMAGE_1,ISOAREAF_IMAGE_1,XPEAK_IMAGE_1,YPEAK_IMAGE_1,X_IMAGE_1,Y_IMAGE_1,X_IMAGE_DBL_1,Y_IMAGE_DBL_1,X_WORLD_1,Y_WORLD_1,A_IMAGE_1,B_IMAGE_1,THETA_IMAGE_1,ERRA_IMAGE_1,ERRB_IMAGE_1,ERRTHETA_IMAGE_1,XWIN_IMAGE_1,YWIN_IMAGE_1,XWIN_WORLD_1,YWIN_WORLD_1,X2WIN_IMAGE_1,Y2WIN_IMAGE_1,X2WIN_WORLD_1,Y2WIN_WORLD_1,AWIN_IMAGE_1,BWIN_IMAGE_1,THETAWIN_IMAGE_1,AWIN_WORLD_1,BWIN_WORLD_1,THETAWIN_WORLD_1,MU_THRESHOLD_1,FLAGS_1,FWHM_IMAGE_1,ELONGATION_1,ELLIPTICITY_1,CLASS_STAR_1,SUBDIV_NUMBER_1,col1_2,Unnamed: 0_2,NUMBER_2,ID_PARENT_2,FLUX_ISO_2,FLUXERR_ISO_2,MAG_ISO_2,MAGERR_ISO_2,BACKGROUND_2,ISOAREA_IMAGE_2,ISOAREAF_IMAGE_2,XPEAK_IMAGE_2,YPEAK_IMAGE_2,X_IMAGE_2,Y_IMAGE_2,X_IMAGE_DBL_2,Y_IMAGE_DBL_2,X_WORLD_2,Y_WORLD_2,A_IMAGE_2,B_IMAGE_2,THETA_IMAGE_2,ERRA_IMAGE_2,ERRB_IMAGE_2,ERRTHETA_IMAGE_2,XWIN_IMAGE_2,YWIN_IMAGE_2,XWIN_WORLD_2,YWIN_WORLD_2,X2WIN_IMAGE_2,Y2WIN_IMAGE_2,X2WIN_WORLD_2,Y2WIN_WORLD_2,AWIN_IMAGE_2,BWIN_IMAGE_2,THETAWIN_IMAGE_2,AWIN_WORLD_2,BWIN_WORLD_2,THETAWIN_WORLD_2,MU_THRESHOLD_2,FLAGS_2,FWHM_IMAGE_2,ELONGATION_2,ELLIPTICITY_2,CLASS_STAR_2,SUBDIV_NUMBER_2,Separation
6557,6557,18_101,18_40,261.7023,6.549963,19.7262,0.0272,0.0,5.0,5.0,2226.0,1204.0,2226.0883,1204.2737,2226.0883,1204.2737,192.19172586712727,27.600176710947185,0.648,0.399,-22.84,0.01772,0.01071,-22.22,2226.0883,1204.2737,192.19172586712727,27.600176710947185,0.16918089868,0.12451707902,0.16918089868,0.12451707902,0.425,0.337,-23.99,0.4245191,0.3368702,-23.99,99.0,0.0,1.78,1.622,0.384,0.999,18.0,880,880,18_33,18_25,209.1794,19.2625,19.9694,0.1,195.2509,7.0,8.0,2226.0,1204.0,2226.1166,1204.1866,2226.1166,1204.1866,192.1917160328894,27.600200932916348,0.842,0.666,-39.65,0.09892,0.07823,-44.97,2226.1166,1204.1866,192.1917160328894,27.600200932916348,1.0580576866,0.80876591979,1.0580576866,0.80876591979,1.04,0.886,-16.4,1.040045,0.8860753,-16.4,22.7533,0.0,4.44,1.264,0.209,0.433,18.0,0.09158220351132963
6559,6559,18_103,18_38,265.8248,6.601351,19.7092,0.027,0.0,4.0,4.0,2284.0,1201.0,2284.1387,1200.5473,2284.1387,1200.5473,192.1732884173896,27.60070803496693,0.502,0.339,79.6,0.01303,0.00962,79.31,2284.1387,1200.5473,192.1732884173896,27.60070803496693,0.11011100764,0.27034316972,0.11011100764,0.27034316972,0.52,0.332,88.76,0.520018,0.3317159,88.76,99.0,0.0,0.99,1.481,0.325,0.998,18.0,881,881,18_34,18_24,230.4029,20.23835,19.8645,0.0954,195.2086,8.0,9.0,2284.0,1201.0,2284.1439,1200.6426,2284.1439,1200.6426,192.1732877184512,27.600681212315248,0.933,0.67,70.83,0.10449,0.07527,69.83,2284.1439,1200.6426,192.1732877184512,27.600681212315248,0.77642359935,1.0166628003,0.77642359935,1.0166628003,1.015,0.874,77.1,1.014872,0.8735676,77.1,22.7639,0.0,3.74,1.392,0.282,0.519,18.0,0.09544176234747272
6560,6560,18_104,18_37,343.1515,7.500289,19.432,0.0237,-2.734858E-6,4.0,4.0,2465.0,1191.0,2464.7265,1191.0515,2464.7265,1191.0515,192.11595189094183,27.601754758625574,0.451,0.398,19.43,0.01028,0.00954,32.89,2464.7265,1191.0515,192.11595189094183,27.601754758625574,0.14033064594,0.11167175491,0.14033064594,0.11167175491,0.375,0.334,1.2,0.3746241,0.3341545,1.2,99.0,0.0,1.13,1.133,0.117,0.999,18.0,882,882,18_35,18_23,294.9583,22.03945,19.5963,0.0811,195.8431,10.0,11.0,2465.0,1191.0,2464.6565,1190.9347,2464.6565,1190.9347,192.1159729000425,27.601788207858128,0.999,0.743,17.4,0.09617,0.06814,15.26,2464.6565,1190.9347,192.1159729000425,27.601788207858128,0.83012586319,0.8593891517,0.83012586319,0.8593891517,0.953,0.884,51.74,0.9526491,0.8842933,51.74,22.8247,0.0,3.82,1.345,0.256,0.453,18.0,0.1361698938826998
6564,6564,18_108,18_33,8516.46,37.36497,15.9451,0.0048,2.672401E-4,8.0,8.0,2162.0,1182.0,2162.1099,1181.76,2162.1099,1181.76,192.21178332499645,27.607067809860773,0.497,0.386,72.69,0.0022,0.00171,72.31,2162.1099,1181.76,192.21178332499645,27.607067809860773,0.10814689924,0.13685776353,0.10814689924,0.13685776353,0.37,0.329,88.37,0.3699743,0.3288217,88.37,99.0,0.0,1.1,1.288,0.223,1.0,18.0,883,883,18_36,18_22,9640.458,75.8829,15.8105,0.0085,195.4602,94.0,100.0,2162.0,1182.0,2161.6999,1182.3494,2161.6999,1182.3494,192.2119191124139,27.606905816028032,2.397,1.758,-45.44,0.0262,0.01813,-44.01,2161.6999,1182.3494,192.2119191124139,27.606905816028032,1.35102003,1.3678642945,1.35102003,1.3678642945,1.17,1.162,74.93,1.17012,1.161767,74.93,22.7685,0.0,4.35,1.363,0.267,0.844,18.0,0.7179779662357068
6565,6565,18_109,18_32,240.9911,6.285439,19.8157,0.0283,0.0,4.0,4.0,2325.0,1180.0,2325.3607,1179.6124,2325.3607,1179.6124,192.16001304867504,27.60622222453838,0.51,0.456,48.7,0.01394,0.01268,48.54,2325.3607,1179.6124,192.16001304867504,27.60622222453838,0.18568546249,0.20629406042,0.18568546249,0.20629406042,0.465,0.419,60.2,0.4651404,0.4190751,60.2,99.0,0.0,1.07,1.12,0.107,0.997,18.0,884,884,18_37,18_21,200.1315,19.86302,20.0174,0.1078,195.6643,7.0,9.0,2325.0,1180.0,2325.4149,1179.6768,2325.4149,1179.6768,192.15999651164432,27.60620364584541,1.018,0.649,-6.17,0.12421,0.07688,-6.07,2325.4149,1179.6768,192.15999651164432,27.60620364584541,1.0855318268,0.97102406651,1.0855318268,0.97102406651,1.045,0.982,13.86,1.045447,0.9816297,13.86,22.8148,0.0,4.83,1.569,0.363,0.378,18.0,0.08417244204608278
6566,6566,18_110,18_31,2786.364,21.37244,17.1581,0.0083,0.0,4.0,4.0,2341.0,1171.0,2341.3016,1171.3625,2341.3016,1171.3625,192.15487748079727,27.608397538231397,0.5,0.438,55.39,0.00385,0.00338,55.23,2341.3016,1171.3625,192.15487748079727,27.608397538231397,0.1148274226,0.15306258555,0.1148274226,0.15306258555,0.395,0.335,75.43,0.3947547,0.3347518,75.43,99.0,0.0,0.9,1.14,0.123,1.0,18.0,885,885,18_38,18_20,2591.229,46.36597,17.237,0.0194,195.4606,36.0,43.0,2341.0,1171.0,2341.2823,1171.4476,2341.2823,1171.4476,192.15488445019835,27.608373801022843,1.509,1.421,19.66,0.03458,0.03236,18.35,2341.2823,1171.4476,192.15488445019835,27.608373801022843,1.069532668,1.0328392813,1.069532668,1.0328392813,1.04,1.01,27.14,1.040484,1.009835,27.14,22.8043,0.0,3.23,1.062,0.059,0.962,18.0,0.08726110244547236
6567,6567,18_111,18_30,208.1223,5.841096,19.9749,0.0305,0.0,7.0,7.0,2393.0,1165.0,2392.9248,1165.1966,2392.9248,1165.1966,192.1384515237022,27.609666681760764,0.786,0.474,-53.03,0.0251,0.015,-51.49,2392.9248,1165.1966,192.1384515237022,27.609666681760764,0.18619029026,0.28509112985,0.18619029026,0.28509112985,0.561,0.396,-64.41,0.5608388,0.3959056,-64.41,99.0,0.0,1.84,1.659,0.397,1.0,18.0,887,887,18_40,18_18,141.9603,17.44603,20.3903,0.1335,195.3092,6.0,7.0,2393.0,1165.0,2392.9992,1165.0052,2392.9992,1165.0052,192.13842601688043,27.60971978835052,0.922,0.531,-45.26,0.13961,0.08059,-45.02,2392.9992,1165.0052,192.13842601688043,27.60971978835052,1.6692905448,1.8501620037,1.6692905448,1.8501620037,1.384,1.267,-62.82,1.383816,1.266691,-62.82,22.7881,0.0,4.14,1.736,0.424,0.363,18.0,0.20535169831300742
6568,6568,18_112,18_29,2893.714,21.78025,17.1171,0.0082,0.0,6.0,6.0,2167.0,1164.0,2167.3473,1163.8866,2167.3473,1163.8866,192.20994655581003,27.61204361019625,0.476,0.405,4.13,0.00361,0.00313,4.71,2167.3473,1163.8866,192.20994655581003,27.61204361019625,0.16595037051,0.11138640781,0.16595037051,0.11138640781,0.407,0.334,0.24,0.4073712,0.3337446,0.24,99.0,0.0,0.93,1.176,0.15,1.0,18.0,886,886,18_39,18_19,2713.067,46.78788,17.1871,0.0187,196.2195,38.0,42.0,2167.0,1164.0,2167.3557,1163.9517,2167.3557,1163.9517,192.2099445359281,27.61202524475223,1.486,1.428,29.33,0.03193,0.03057,19.07,2167.3557,1163.9517,192.2099445359281,27.61202524475223,1.0588654226,1.0370398226,1.0588654226,1.0370398226,1.032,1.015,25.13,1.031998,1.015325,25.13,22.828,0.0,3.23,1.04,0.039,0.941,18.0,0.06563969835401905
6569,6569,18_113,18_28,6118.538,31.67079,16.3041,0.0056,0.0,6.0,6.0,2101.0,1162.0,2101.208,1161.8493,2101.208,1161.8493,192.23089363371287,27.613197515890384,0.415,0.379,1.94,0.00216,0.00198,0.26,2101.208,1161.8493,192.23089363371287,27.613197515890384,0.12063559172,0.10962739032,0.12063559172,0.10962739032,0.347,0.331,0.5,0.3473276,0.331099,0.5,99.0,0.0,0.9,1.094,0.086,1.0,18.0,888,888,18_41,18_17,5950.896,59.69505,16.3343,0.0109,195.8317,56.0,62.0,2101.0,1162.0,2101.2698,1161.8971,2101.2698,1161.8971,192.2308745116541,27.613183543428416,1.651,1.577,69.4,0.02229,0.01991,74.25,2101.2698,1161.8971,192.2308745116541,27.613183543428416,1.0881786009,1.0627363691,1.0881786009,1.0627363691,1.044,1.03,12.49,1.043787,1.030254,12.49,22.7754,0.0,3.19,1.047,0.045,0.98,18.0,0.07812861191635784
6570,6570,18_114,18_27,862.4673,11.89067,18.4314,0.015,0.0,9.0,9.0,2280.0,1157.0,2279.8014,1157.5862,2279.8014,1157.5862,192.17423534572035,27.612817342775948,0.754,0.492,-87.61,0.01091,0.00724,-86.3,2279.8014,1157.5862,192.17423534572035,27.612817342775948,0.13498563331,0.29936570667,0.13498563331,0.29936570667,0.547,0.367,88.56,0.5472377,0.3672632,88.56,99.0,0.0,1.56,1.534,0.348,1.0,18.0,889,889,18_42,18_16,755.2726,33.57914,18.5755,0.0483,196.4004,19.0,25.0,2280.0,1157.0,2279.8521,1157.7005,2279.8521,1157.7005,192.1742204121588,27.61278477680619,1.376,1.165,-78.49,0.07066,0.05934,-77.71,2279.8521,1157.7005,192.1742204121588,27.61278477680619,1.2923461255,1.48195756,1.2923461255,1.48195756,1.219,1.135,-82.35,1.218788,1.13528,-82.35,22.8712,0.0,3.94,1.181,0.153,0.43,18.0,0.12503991362766512
6571,6571,18_115,18_26,821.3149,11.60353,18.4845,0.0153,0.0,6.0,6.0,2052.0,1150.0,2052.3436,1149.7201,2052.3436,1149.7201,192.246266034456,27.617033002214946,0.677,0.48,-66.36,0.00985,0.00703,-65.13,2052.3436,1149.7201,192.246266034456,27.617033002214946,0.21882806915,0.26997864722,0.21882806915,0.26997864722,0.532,0.453,-65.47,0.5323848,0.4531811,-65.47,99.0,0.0,1.98,1.411,0.291,1.0,18.0,890,890,18_43,18_15,783.97,33.62274,18.535,0.0466,195.5031,22.0,24.0,2052.0,1150.0,2052.2933,1149.7732,2052.2933,1149.7732,192.2462825013584,27.617018521281206,1.357,1.141,-51.33,0.0697,0.05805,-45.47,2052.2933,1149.7732,192.2462825013584,27.617018521281206,1.2768614383,1.4291160361,1.2768614383,1.4291160361,1.223,1.1,-60.99,1.22341,1.099657,-60.99,22.7576,0.0,4.25,1.189,0.159,0.252,18.0,0.07314164340540015
6572,6572,18_116,18_25,232.7314,6.176787,19.8536,0.0288,-0.001383274,5.0,5.0,2048.0,1142.0,2047.8401,1142.4146,2047.8401,1142.4146,192.2476222938572,27.61912500020734,0.58,0.45,-33.14,0.01705,0.01277,-29.02,2047.8401,1142.4146,192.2476222938572,27.61912500020734,0.12383696502,0.21635943199,0.12383696502,0.21635943199,0.469,0.347,-78.88,0.4691278,0.3465768,-78.88,32.9444,0.0,1.25,1.288,0.223,0.987,18.0,891,891,18_44,18_14,128.0405,15.15452,20.5024,0.1285,195.5152,5.0,5.0,2048.0,1142.0,2047.7868,1142.4136,2047.7868,1142.4136,192.2476391824333,27.619125746280563,0.754,0.449,-19.45,0.10985,0.06357,-18.53,2047.7868,1142.4136,192.2476391824333,27.619125746280563,1.1161761151,0.96452782101,1.1161761151,0.96452782101,1.079,0.957,-26.22,1.079233,0.9570585,-26.22,22.7614,0.0,2.74,1.678,0.404,0.367,18.0,0.05330938003747104
6574,6574,18_118,18_23,19461.91,56.48431,15.0478,0.0032,0.0,5.0,5.0,2085.0,1136.0,2085.1921,1136.3313,2085.1921,1136.3313,192.23572050584548,27.62050779410128,0.472,0.394,81.64,0.00137,0.00115,81.43,2085.1921,1136.3313,192.23572050584548,27.62050779410128,0.12895371977,0.18752411455,0.12895371977,0.18752411455,0.433,0.359,88.63,0.4330791,0.3590547,88.63,99.0,0.0,0.86,1.198,0.165,1.0,18.0,892,892,18_45,18_13,19446.48,85.32066,15.0486,0.0048,195.4841,88.0,98.0,2085.0,1136.0,2085.2331,1136.442,2085.2331,1136.442,192.2357085939723,27.620476331041765,1.76,1.746,14.7,0.01065,0.01049,-54.09,2085.2331,1136.442,192.2357085939723,27.620476331041765,1.0995788395,1.0807564289,1.0995788395,1.0807564289,1.051,1.037,24.94,1.05108,1.037095,24.94,22.7613,0.0,3.2,1.008,0.008,0.983,18.0,0.11804867640073614
6576,6576,18_120,18_21,336.6605,7.429014,19.4528,0.024,0.0,12.0,12.0,2364.0,1114.0,2363.6324,1114.1122,2363.6324,1114.1122,192.14722494030852,27.62428248494446,1.023,0.756,-69.36,0.02605,0.01919,-69.64,2363.6324,1114.1122,192.14722494030852,27.62428248494446,0.2824214523,0.5354801281,0.2824214523,0.5354801281,0.737,0.524,80.28,0.7369712,0.5241899,80.28,99.0,0.0,4.1,1.353,0.261,1.0,18.0,893,893,18_46,18_12,244.9783,22.83467,19.7979,0.1012,195.4093,10.0,12.0,2364.0,1114.0,2363.766,1113.7744,2363.766,1113.7744,192.14717919781728,27.62437619384669,1.074,0.907,-86.72,0.11256,0.09445,-80.23,2363.766,1113.7744,192.14717919781728,27.62437619384669,2.1874715414,2.6640401573,2.1874715414,2.6640401573,1.645,1.465,-74.01,1.645193,1.464531,-74.01,22.8016,0.0,5.88,1.184,0.155,0.011,18.0,0.3632599620107359
6577,6577,18_121,18_20,244.1285,6.326221,19.8017,0.0281,0.0,4.0,4.0,2115.0,1105.0,2115.0358,1105.1315,2115.0358,1105.1315,192.22595184357507,27.629012483922622,0.685,0.338,-0.76,0.01868,0.00949,-0.76,2115.0358,1105.1315,192.22595184357507,27.629012483922622,0.17386744986,0.055124493428,0.17386744986,0.055124493428,0.417,0.235,-0.87,0.4170073,0.2347271,-0.87,99.0,0.0,2.06,2.028,0.507,0.997,18.0,894,894,18_47,18_11,153.5055,17.75955,20.3054,0.1256,196.306,6.0,7.0,2115.0,1105.0,2114.9926,1105.3081,2114.9926,1105.3081,192.2259672786776,27.62896324346665,0.753,0.671,-6.29,0.09671,0.08935,-0.73,2114.9926,1105.3081,192.2259672786776,27.62896324346665,1.3150624834,0.82336703005,1.3150624834,0.82336703005,1.148,0.906,-4.01,1.147822,0.9060536,-4.01,22.8336,0.0,3.66,1.121,0.108,0.484,18.0,0.18180704056776442
6578,6578,18_122,18_19,1842.893,17.38141,17.607,0.0102,0.0,17.0,17.0,2245.0,1099.0,2245.1884,1098.6823,2245.1884,1098.6823,192.1846225060108,27.62967514424637,1.329,0.663,-4.44,0.01299,0.00659,-4.06,2245.1884,1098.6823,192.1846225060108,27.62967514424637,0.58779557934,0.36221062527,0.58779557934,0.36221062527,0.767,0.602,-0.63,0.7666962,0.6018165,-0.63,99.0,0.0,3.76,2.005,0.501,1.0,18.0,895,895,18_48,18_10,1956.733,48.24289,17.5419,0.0268,195.5265,44.0,49.0,2245.0,1099.0,2245.1548,1098.7531,2245.1548,1098.7531,192.18463386263556,27.629655550380058,1.912,1.515,-2.12,0.05681,0.04403,-1.51,2245.1548,1098.7531,192.18463386263556,27.629655550380058,2.3019013204,1.8659794173,2.3019013204,1.8659794173,1.518,1.365,-4.88,1.518256,1.364836,-4.88,22.7897,0.0,5.13,1.262,0.207,0.018,18.0,0.0783683609628821
6580,6580,18_124,18_17,1104.879,13.45837,18.1625,0.0132,0.0,6.0,6.0,2226.0,1095.0,2225.9077,1094.7703,2225.9077,1094.7703,192.19069665631685,27.630945384146514,0.505,0.428,71.87,0.00637,0.0054,69.18,2225.9077,1094.7703,192.19069665631685,27.630945384146514,0.12400212335,0.15718177897,0.12400212335,0.15718177897,0.397,0.352,88.26,0.3965004,0.3520956,88.26,99.0,0.0,1.11,1.178,0.151,1.0,18.0,896,896,18_49,18_9,1030.958,35.69592,18.2376,0.0376,195.9001,26.0,27.0,2226.0,1095.0,2225.853,1094.7334,2225.853,1094.7334,192.19071363300355,27.630956236794983,1.284,1.269,-55.89,0.0551,0.05318,-36.47,2225.853,1094.7334,192.19071363300355,27.630956236794983,1.0459789999,1.0868664969,1.0459789999,1.0868664969,1.043,1.022,82.48,1.042876,1.022377,82.48,22.815,0.0,3.63,1.012,0.012,0.787,18.0,0.06598257345695775
6581,6581,18_125,18_16,343.4484,7.503533,19.4311,0.0237,0.0,6.0,6.0,2466.0,1089.0,2466.1182,1089.3096,2466.1182,1089.3096,192.11448312584375,27.630326963397422,0.639,0.501,52.81,0.01503,0.01173,51.93,2466.1182,1089.3096,192.11448312584375,27.630326963397422,0.14232736298,0.23906718297,0.14232736298,0.23906718297,0.494,0.37,77.43,0.4940972,0.3704896,77.43,99.0,0.0,1.49,1.276,0.216,1.0,18.0,897,897,18_50,18_8,260.9706,21.97165,19.7293,0.0914,195.5871,10.0,11.0,2466.0,1089.0,2466.091,1089.3635,2466.091,1089.3635,192.11449229423465,27.63031206647068,1.025,0.752,72.78,0.10416,0.07372,74.79,2466.091,1089.3635,192.11449229423465,27.63031206647068,1.3973288588,1.6230574673,1.3973288588,1.6230574673,1.291,1.164,68.3,1.290564,1.163972,68.3,22.8092,0.0,4.38,1.363,0.266,0.504,18.0,0.060374249477631196
6583,6583,18_127,18_14,662.2535,10.41951,18.7182,0.0171,0.0,5.0,5.0,2499.0,1062.0,2499.0994,1062.1101,2499.0994,1062.1101,192.1037508892417,27.637669489792295,0.449,0.384,-11.94,0.00738,0.00642,-11.47,2499.0994,1062.1101,192.1037508892417,27.637669489792295,0.10919596831,0.10347559103,0.10919596831,0.10347559103,0.33,0.322,-1.98,0.3304585,0.3216656,-1.98,99.0,0.0,1.02,1.169,0.145,1.0,18.0,898,898,18_51,18_7,608.5878,30.00394,18.8099,0.0535,195.922,19.0,20.0,2499.0,1062.0,2499.0977,1062.1274,2499.0977,1062.1274,192.10375160353465,27.63766464484169,1.156,1.088,-18.52,0.07089,0.06535,-25.8,2499.0977,1062.1274,192.10375160353465,27.63766464484169,0.96082347592,0.91445894475,0.96082347592,0.91445894475,0.982,0.954,15.54,0.9821956,0.9542401,15.54,22.8335,0.0,3.29,1.063,0.059,0.436,18.0,0.017383325343560935
6584,6584,18_128,18_13,268.9297,6.639792,19.6966,0.0268,0.0,4.0,4.0,2047.0,1063.0,2047.2321,1062.6709,2047.2321,1062.6709,192.2470342482131,27.64153639200693,0.478,0.413,-68.82,0.01252,0.01094,-64.7,2047.2321,1062.6709,192.2470342482131,27.64153639200693,0.064049463429,0.11119821017,0.064049463429,0.11119821017,0.334,0.252,-85.27,0.33395,0.2524382,-85.27,99.0,0.0,0.82,1.156,0.135,0.998,18.0,899,899,18_52,18_6,181.5728,17.9803,20.1231,0.1075,196.0628,7.0,7.0,2047.0,1063.0,2047.285,1062.9443,2047.285,1062.9443,192.2470201511772,27.6414591120563,0.747,0.667,-83.03,0.08716,0.08029,-89.31,2047.285,1062.9443,192.2470201511772,27.6414591120563,0.76256629851,0.96204892542,0.76256629851,0.96204892542,0.992,0.86,-72.32,0.9922825,0.8602272,-72.32,22.8221,0.0,3.28,1.12,0.107,0.503,18.0,0.2784707704590108
6589,6589,18_133,18_8,245.5909,6.34514,19.7952,0.0281,0.0,4.0,4.0,2228.0,1047.0,2227.9758,1046.7576,2227.9758,1046.7576,192.18956424974743,27.6444168732115,0.504,0.428,-4.75,0.01424,0.01161,-3.31,2227.9758,1046.7576,192.18956424974743,27.6444168732115,0.15560647387,0.17063442521,0.15560647387,0.17063442521,0.413,0.394,-86.62,0.4131427,0.3944033,-86.62,99.0,0.0,1.24,1.178,0.151,0.998,18.0,900,900,18_53,18_4,200.8968,20.03123,20.0133,0.1083,194.7824,7.0,9.0,2228.0,1047.0,2227.9868,1046.953,2227.9868,1046.953,192.18956270215708,27.64436187562004,0.806,0.786,48.95,0.09641,0.09611,61.42,2227.9868,1046.953,192.18956270215708,27.64436187562004,1.2902222767,1.2486700153,1.2902222767,1.2486700153,1.136,1.117,5.08,1.136025,1.117291,5.08,22.7308,0.0,4.73,1.026,0.026,0.4,18.0,0.195709376372273
6591,6591,18_135,18_6,3722.42,24.70289,16.8437,0.0072,1.332097E-4,6.0,6.0,2293.0,1039.0,2293.1331,1038.9213,2293.1331,1038.9213,192.16882542573836,27.64603885293953,0.39,0.362,-30.08,0.00264,0.00244,-31.87,2293.1331,1038.9213,192.16882542573836,27.64603885293953,0.095905888678,0.093960345485,0.095905888678,0.093960345485,0.31,0.307,-1.02,0.3096878,0.3065285,-1.02,99.0,0.0,0.0,1.076,0.07,1.0,18.0,901,901,18_54,18_3,3634.648,51.81431,16.8696,0.0155,195.4276,44.0,51.0,2293.0,1039.0,2293.1729,1039.0046,2293.1729,1039.0046,192.16881363680503,27.64601509401009,1.523,1.485,29.03,0.02775,0.02617,24.56,2293.1729,1039.0046,192.16881363680503,27.64601509401009,1.0468865312,1.0372651671,1.0468865312,1.0372651671,1.025,1.017,-25.71,1.024592,1.017036,-25.71,22.7826,0.0,3.23,1.026,0.025,0.978,18.0,0.09231971620408337
6596,6596,19_1,19_4,30005.86,70.13554,14.5777,0.0025,2.26329E-4,9.0,9.0,2649.0,1014.0,2648.6511,1014.2856,2648.6511,1014.2856,192.0558416870988,27.64973765977492,0.505,0.477,26.79,0.00118,0.00111,26.79,2648.6511,1014.2856,192.0558416870988,27.64973765977492,0.17308482634,0.1327288756,0.17308482634,0.1327288756,0.417,0.364,6.72,0.416716,0.3635402,6.72,54.867,0.0,1.04,1.06,0.057,1.0,19.0,904,904,19_2,19_1,30056.44,99.46262,14.5759,0.0036,195.1632,109.0,119.0,2649.0,1014.0,2648.6702,1014.3571,2648.6702,1014.3571,192.0558363627864,27.64971739696397,1.841,1.799,57.65,0.00845,0.00817,59.9,2648.6702,1014.3571,192.0558363627864,27.64971739696397,1.1386926017,1.1081961895,1.1386926017,1.1081961895,1.068,1.052,11.33,1.067693,1.052103,11.33,22.781,16.0,3.22,1.023,0.023,0.984,19.0,0.07400716181549644
6603,6603,19_8,19_147,557.1157,9.556696,18.9059,0.0186,0.0,8.0,8.0,2803.0,1463.0,2802.7509,1462.8317,2802.7509,1462.8317,192.01160969151573,27.52229611191385,0.735,0.573,-69.18,0.01261,0.00983,-69.18,2802.7509,1462.8317,192.01160969151573,27.52229611191385,0.23442116677,0.31817644366,0.23442116677,0.31817644366,0.568,0.48,-77.83,0.5676843,0.4799294,-77.83,40.2801,0.0,1.89,1.283,0.221,1.0,19.0,905,905,19_3,19_42,491.8417,28.91807,19.0412,0.0639,195.0626,14.0,19.0,2803.0,1463.0,2802.7973,1462.8235,2802.7973,1462.8235,192.0115949064219,27.522297984153603,1.201,1.048,-52.65,0.08371,0.07166,-45.41,2802.7973,1462.8235,192.0115949064219,27.522297984153603,1.0402736789,1.2125021701,1.0402736789,1.2125021701,1.108,1.013,-74.51,1.107622,1.012891,-74.51,22.7988,0.0,3.79,1.146,0.127,0.635,19.0,0.04711899829173094
6604,6604,19_9,19_146,703.2953,10.73752,18.6529,0.0166,0.0,15.0,15.0,2923.0,1461.0,2921.3934,1460.6802,2921.3934,1460.6802,191.97399704238236,27.52179148945116,2.014,0.558,8.22,0.03075,0.00852,8.22,2921.3934,1460.6802,191.97399704238236,27.52179148945116,0.59880864439,0.24560916644,0.59880864439,0.24560916644,0.774,0.496,-0.7,0.7738618,0.4955358,-0.7,44.176,0.0,6.03,3.609,0.723,1.0,19.0,906,906,19_4,19_41,585.4379,31.686,18.852,0.0588,196.3412,19.0,23.0,2923.0,1461.0,2921.334,1460.7457,2921.334,1460.7457,191.9740165453112,27.521773646241048,1.921,0.905,7.05,0.12037,0.05728,7.32,2921.334,1460.7457,191.9740165453112,27.521773646241048,2.3733364781,1.1264388754,2.3733364781,1.1264388754,1.543,1.058,4.18,1.542732,1.058184,4.18,22.8888,0.0,7.89,2.122,0.529,0.107,19.0,0.08842290427260414
6611,6611,19_16,19_139,3456.645,23.80469,16.9241,0.0075,0.0,9.0,9.0,2888.0,1448.0,2888.039,1448.004,2888.039,1448.004,191.98443377323997,27.52566567803065,0.537,0.525,43.57,0.0037,0.00362,43.57,2888.039,1448.004,191.98443377323997,27.52566567803065,0.1142743978,0.11389074313,0.1142743978,0.11389074313,0.338,0.337,10.25,0.3380641,0.3374578,10.25,41.2645,0.0,1.09,1.023,0.023,1.0,19.0,909,909,19_7,19_38,3140.213,47.68258,17.0283,0.0165,195.7146,39.0,44.0,2888.0,1448.0,2888.064,1448.0448,2888.064,1448.0448,191.98442627556412,27.525653981476086,1.485,1.461,-1.2,0.02826,0.0272,-32.11,2888.064,1448.0448,191.98442627556412,27.525653981476086,1.0471694889,1.0275765061,1.0471694889,1.0275765061,1.025,1.012,20.06,1.024785,1.012206,20.06,22.8357,0.0,3.19,1.016,0.016,0.976,19.0,0.04785018286256604
