col1_1,Unnamed: 0_1,NUMBER_1,ID_PARENT_1,FLUX_ISO_1,FLUXERR_ISO_1,MAG_ISO_1,MAGERR_ISO_1,BACKGROUND_1,ISOAREA_IMAGE_1,ISOAREAF_IMAGE_1,XPEAK_IMAGE_1,YPEAK_IMAGE_1,X_IMAGE_1,Y_IMAGE_1,X_IMAGE_DBL_1,Y_IMAGE_DBL_1,X_WORLD_1,Y_WORLD_1,A_IMAGE_1,B_IMAGE_1,THETA_IMAGE_1,ERRA_IMAGE_1,ERRB_IMAGE_1,ERRTHETA_IMAGE_1,XWIN_IMAGE_1,YWIN_IMAGE_1,XWIN_WORLD_1,YWIN_WORLD_1,X2WIN_IMAGE_1,Y2WIN_IMAGE_1,X2WIN_WORLD_1,Y2WIN_WORLD_1,AWIN_IMAGE_1,BWIN_IMAGE_1,THETAWIN_IMAGE_1,AWIN_WORLD_1,BWIN_WORLD_1,THETAWIN_WORLD_1,MU_THRESHOLD_1,FLAGS_1,FWHM_IMAGE_1,ELONGATION_1,ELLIPTICITY_1,CLASS_STAR_1,SUBDIV_NUMBER_1,col1_2,Unnamed: 0_2,NUMBER_2,ID_PARENT_2,FLUX_ISO_2,FLUXERR_ISO_2,MAG_ISO_2,MAGERR_ISO_2,BACKGROUND_2,ISOAREA_IMAGE_2,ISOAREAF_IMAGE_2,XPEAK_IMAGE_2,YPEAK_IMAGE_2,X_IMAGE_2,Y_IMAGE_2,X_IMAGE_DBL_2,Y_IMAGE_DBL_2,X_WORLD_2,Y_WORLD_2,A_IMAGE_2,B_IMAGE_2,THETA_IMAGE_2,ERRA_IMAGE_2,ERRB_IMAGE_2,ERRTHETA_IMAGE_2,XWIN_IMAGE_2,YWIN_IMAGE_2,XWIN_WORLD_2,YWIN_WORLD_2,X2WIN_IMAGE_2,Y2WIN_IMAGE_2,X2WIN_WORLD_2,Y2WIN_WORLD_2,AWIN_IMAGE_2,BWIN_IMAGE_2,THETAWIN_IMAGE_2,AWIN_WORLD_2,BWIN_WORLD_2,THETAWIN_WORLD_2,MU_THRESHOLD_2,FLAGS_2,FWHM_IMAGE_2,ELONGATION_2,ELLIPTICITY_2,CLASS_STAR_2,SUBDIV_NUMBER_2,GroupID,GroupSize,Separation
33001,33001,37_269,37_177,2520.762,20.16369,17.9017,0.0087,2.044495E-5,4.0,4.0,1027.0,2733.0,1026.7779,2733.0785,1026.7779,2733.0785,142.29039106189305,27.21538217925204,0.416,0.269,-0.54,0.00336,0.00221,-1.21,1026.7779,2733.0785,142.29039106189305,27.21538217925204,0.10210106217,0.087945939882,0.10210106217,0.087945939882,0.32,0.297,0.04,0.3195326,0.2965568,0.04,99.0,0.0,0.88,1.545,0.353,1.0,37.0,2631,2631,37_55,37_35,2319.32,42.56571,17.9922,0.0199,188.5479,27.0,32.0,1027.0,2733.0,1026.8553,2733.3625,1026.8553,2733.3625,142.29036767574286,27.215302026914795,1.275,1.157,46.55,0.03068,0.02666,31.59,1026.8553,2733.3625,142.29036767574286,27.215302026914795,0.48440370178,0.52740311147,0.48440370178,0.52740311147,0.73,0.692,71.23,0.7300808,0.6919457,71.23,23.4099,0.0,1.99,1.102,0.092,0.954,37.0,,,0.29435821714374494
33006,33006,37_274,37_172,107051.8,131.4017,13.8316,0.0013,4.520531E-5,6.0,6.0,1445.0,2728.0,1445.0287,2727.6141,1445.0287,2727.6141,142.15808051986548,27.215411322922705,0.488,0.192,86.58,6.0E-4,2.4E-4,86.58,1445.0287,2727.6141,142.15808051986548,27.215411322922705,0.08938662845,0.18367835638,0.08938662845,0.18367835638,0.429,0.299,89.61,0.4285821,0.2989688,89.61,99.0,4.0,1.7,2.536,0.606,1.0,37.0,2632,2632,37_56,37_34,107732.1,153.8745,13.8247,0.0016,188.3889,125.0,139.0,1445.0,2728.0,1445.1187,2727.9754,1445.1187,2727.9754,142.15805356429044,27.215309360452174,1.647,1.441,72.4,0.00329,0.00292,73.54,1445.1187,2727.9754,142.15805356429044,27.215309360452174,0.50971839602,0.58751217605,0.50971839602,0.58751217605,0.772,0.708,73.2,0.7715639,0.7084629,73.2,23.3747,0.0,2.36,1.144,0.126,0.994,37.0,,,0.3723408250514651
33009,33009,37_277,37_169,24974.93,63.46822,15.4118,0.0028,-0.003986223,4.0,4.0,1037.0,2727.0,1037.2564,2726.6001,1037.2564,2726.6001,142.28705178346928,27.217168118587395,0.501,0.424,67.07,0.00127,0.00108,67.07,1037.2564,2726.6001,142.28705178346928,27.217168118587395,0.09738286054,0.20162078149,0.09738286054,0.20162078149,0.45,0.31,84.5,0.4501058,0.310497,84.5,32.425,0.0,1.1,1.18,0.153,1.0,37.0,2634,2634,37_58,37_32,24571.65,87.47179,15.4295,0.0039,188.5798,74.0,82.0,1037.0,2727.0,1037.3491,2726.9713,1037.3491,2726.9713,142.28702389706646,27.217063384780463,1.563,1.388,70.67,0.00787,0.00703,66.94,1037.3491,2726.9713,142.28702389706646,27.217063384780463,0.52371836063,0.58702271854,0.52371836063,0.58702271854,0.77,0.719,72.91,0.7704724,0.719106,72.91,23.4113,0.0,2.51,1.126,0.112,0.984,37.0,,,0.3825999607945858
33010,33010,37_278,37_168,84383.23,116.6628,14.0899,0.0015,-6.285795E-4,4.0,4.0,1274.0,2725.0,1274.3276,2725.473,1274.3276,2725.473,142.2120631272581,27.2166431937753,0.535,0.429,53.24,7.4E-4,5.9E-4,53.23,1274.3276,2725.473,142.2120631272581,27.2166431937753,0.13363508682,0.22608841054,0.13363508682,0.22608841054,0.484,0.354,73.98,0.4841405,0.3540218,73.98,34.4207,0.0,0.98,1.248,0.198,1.0,37.0,2633,2633,37_57,37_33,85238.34,139.173,14.079,0.0018,188.2188,115.0,128.0,1274.0,2726.0,1274.425,2725.8442,1274.425,2725.8442,142.21203382314098,27.216538428970008,1.646,1.429,71.33,0.00379,0.00332,68.15,1274.425,2725.8442,142.21203382314098,27.216538428970008,0.50901202327,0.58079694304,0.50901202327,0.58079694304,0.768,0.707,71.77,0.7678117,0.7073007,71.77,23.386,0.0,2.48,1.152,0.132,0.984,37.0,,,0.3837658140064192
33017,33017,37_285,37_161,1363.753,14.83105,18.5687,0.0118,2.620181E-5,20.0,20.0,1319.0,2717.0,1319.1969,2716.4845,1319.1969,2716.4845,142.19783456632985,27.21900784393971,1.451,0.601,-10.8,0.01733,0.00741,-13.32,1319.1969,2716.4845,142.19783456632985,27.21900784393971,0.48729566532,0.2719294796,0.48729566532,0.2719294796,0.703,0.515,-10.05,0.7030541,0.5147234,-10.05,99.0,0.0,3.95,2.413,0.586,1.0,37.0,2636,2636,37_60,37_30,1288.865,39.5972,18.6301,0.0334,188.364,28.0,30.0,1319.0,2717.0,1319.202,2716.7391,1319.202,2716.7391,142.1978339931172,27.218936211597168,1.578,1.147,-8.24,0.05883,0.0422,-7.78,1319.202,2716.7391,142.1978339931172,27.218936211597168,1.3432700249,0.97524595262,1.3432700249,0.97524595262,1.164,0.982,-9.53,1.163589,0.9821288,-9.53,23.3711,0.0,4.27,1.376,0.273,0.01,37.0,,,0.25465107500239614
33026,33026,37_294,37_152,503.5424,9.012021,19.6505,0.0194,5.503105E-6,4.0,4.0,1176.0,2713.0,1175.6114,2712.6208,1175.6114,2712.6208,142.24323537341354,27.220613514780094,0.502,0.471,42.93,0.00922,0.00865,43.11,1175.6114,2712.6208,142.24323537341354,27.220613514780094,0.19409081012,0.18770985792,0.19409081012,0.18770985792,0.449,0.425,36.18,0.4488018,0.4247088,36.18,99.0,0.0,0.92,1.066,0.062,1.0,37.0,2638,2638,37_62,37_28,435.6296,24.93214,19.8078,0.0622,187.1388,10.0,13.0,1176.0,2713.0,1175.6191,2712.6695,1175.6191,2712.6695,142.24323313136296,27.220599788939968,0.975,0.835,48.06,0.07363,0.06276,45.47,1175.6191,2712.6695,142.24323313136296,27.220599788939968,0.46464867835,0.52035048972,0.46464867835,0.52035048972,0.737,0.664,61.56,0.7372036,0.6644773,61.56,23.3372,0.0,2.55,1.167,0.143,0.809,37.0,,,0.04930496932339892
33029,33029,37_297,37_149,327.8071,7.271321,20.1165,0.0241,4.805465E-5,5.0,5.0,1365.0,2707.0,1364.791,2707.4264,1364.791,2707.4264,142.18337582891837,27.221388043400587,0.544,0.43,47.24,0.01307,0.01021,41.03,1364.791,2707.4264,142.18337582891837,27.221388043400587,0.10164902167,0.21513669748,0.10164902167,0.21513669748,0.467,0.315,81.56,0.4665762,0.3147894,81.56,99.0,0.0,1.22,1.267,0.21,1.0,37.0,2639,2639,37_63,37_27,268.4564,21.40818,20.3334,0.0866,188.0496,9.0,9.0,1365.0,2708.0,1364.8695,2707.405,1364.8695,2707.405,142.1833509106286,27.22139377291592,0.894,0.68,68.86,0.09403,0.06791,69.96,1364.8695,2707.405,142.1833509106286,27.22139377291592,0.51816133857,0.56816243799,0.51816133857,0.56816243799,0.771,0.701,59.37,0.7714552,0.7008428,59.37,23.3375,0.0,2.65,1.315,0.24,0.409,37.0,,,0.08136467292379522
33038,33038,37_306,37_140,71251.79,107.2018,14.2736,0.0016,4.205817E-5,4.0,4.0,1304.0,2698.0,1303.8452,2698.3449,1303.8452,2698.3449,142.20261641657393,27.224166275233756,0.482,0.353,76.01,7.3E-4,5.3E-4,76.02,1303.8452,2698.3449,142.20261641657393,27.224166275233756,0.12329536176,0.20556064502,0.12329536176,0.20556064502,0.454,0.351,87.6,0.453548,0.3509277,87.6,99.0,0.0,1.02,1.366,0.268,1.0,37.0,2640,2640,37_64,37_26,71569.04,129.7307,14.2688,0.002,188.6323,111.0,118.0,1304.0,2698.0,1303.8927,2698.7284,1303.8927,2698.7284,142.20260295427553,27.22405823116752,1.624,1.43,73.43,0.00411,0.00369,73.22,1303.8927,2698.7284,142.20260295427553,27.22405823116752,0.5077952579,0.57941854047,0.5077952579,0.57941854047,0.766,0.708,73.75,0.7655528,0.7079143,73.75,23.3986,0.0,2.4,1.135,0.119,0.985,37.0,,,0.3864304594619129
33044,33044,37_312,37_134,418.4792,8.215634,19.8514,0.0213,-2.187877E-6,6.0,6.0,1261.0,2694.0,1261.1594,2694.073,1261.1594,2694.073,142.2161012814653,27.22552314924371,0.67,0.501,-20.55,0.01401,0.01047,-22.71,1261.1594,2694.073,142.2161012814653,27.22552314924371,0.26466759099,0.13055810579,0.26466759099,0.13055810579,0.515,0.36,-4.98,0.5154547,0.3599057,-4.98,37.4756,0.0,1.96,1.339,0.253,1.0,37.0,2641,2641,37_65,37_25,420.2484,26.95572,19.8468,0.0697,188.388,9.0,15.0,1261.0,2694.0,1261.1543,2694.1593,1261.1543,2694.1593,142.21610324349632,27.22549889327269,0.887,0.852,-46.77,0.07754,0.0747,-45.04,1261.1543,2694.1593,142.21610324349632,27.22549889327269,0.86802808502,0.84835433016,0.86802808502,0.84835433016,0.942,0.911,-34.96,0.941723,0.910791,-34.96,23.3951,0.0,2.8,1.042,0.04,0.537,37.0,,,0.08645056390787775
33063,33063,37_331,37_115,333.9636,7.339284,20.0963,0.0239,-0.002051534,7.0,7.0,1187.0,2669.0,1186.9927,2668.9461,1186.9927,2668.9461,142.23946140800828,27.23285774472446,0.555,0.462,-34.7,0.01421,0.01104,-39.29,1186.9927,2668.9461,142.23946140800828,27.23285774472446,0.1327906141,0.12648835308,0.1327906141,0.12648835308,0.365,0.355,-9.59,0.3646586,0.3553914,-9.59,33.1396,0.0,1.18,1.2,0.167,0.982,37.0,2643,2643,37_67,37_22,257.1161,20.92569,20.3802,0.0884,188.7301,8.0,9.0,1187.0,2669.0,1187.0053,2669.015,1187.0053,2669.015,142.2394576968295,27.232838319461067,0.795,0.757,-46.52,0.07851,0.07824,-47.72,1187.0053,2669.015,142.2394576968295,27.232838319461067,0.65641293561,0.65638477622,0.65641293561,0.65638477622,0.856,0.762,-44.99,0.8557203,0.761932,-44.99,23.4167,0.0,2.33,1.05,0.047,0.159,37.0,,,0.07004262987614847
33065,33065,37_333,37_113,432.8319,8.355334,19.8148,0.021,8.341528E-6,7.0,7.0,1095.0,2666.0,1094.8343,2665.5583,1094.8343,2665.5583,142.26860140430873,27.234137116824485,0.695,0.475,16.66,0.01471,0.00985,10.67,1094.8343,2665.5583,142.26860140430873,27.234137116824485,0.26308716662,0.24011134994,0.26308716662,0.24011134994,0.54,0.46,36.66,0.5400177,0.4599777,36.66,99.0,0.0,1.96,1.464,0.317,1.0,37.0,2644,2644,37_68,37_21,368.0613,25.35781,19.9908,0.0748,188.2767,10.0,13.0,1095.0,2666.0,1094.6889,2665.6293,1094.6889,2665.6293,142.2686476783864,27.234117656270755,0.99,0.869,40.45,0.08351,0.07127,44.29,1094.6889,2665.6293,142.2686476783864,27.234117656270755,0.84576267431,0.74940248313,0.84576267431,0.74940248313,0.92,0.865,5.65,0.9201722,0.8651291,5.65,23.3886,0.0,3.33,1.139,0.122,0.04,37.0,,,0.16180902323403695
33071,33071,37_339,37_107,259.5921,6.47068,20.3698,0.0271,4.430054E-5,3.0,3.0,1282.0,2646.0,1282.4378,2646.1693,1282.4378,2646.1693,142.2091760107781,27.238920222632185,0.55,0.291,30.51,0.01434,0.00762,31.56,1282.4378,2646.1693,142.2091760107781,27.238920222632185,0.21375344671,0.10084424386,0.21375344671,0.10084424386,0.464,0.314,7.48,0.4644704,0.314428,7.48,99.0,0.0,1.11,1.891,0.471,1.0,37.0,2645,2645,37_69,37_20,169.6243,15.82821,20.8319,0.1013,188.598,5.0,5.0,1282.0,2646.0,1282.4206,2646.2221,1282.4206,2646.2221,142.20918166663358,27.23890543366461,0.723,0.452,69.47,0.10401,0.06039,71.39,1282.4206,2646.2221,142.20918166663358,27.23890543366461,0.41528988141,0.35315168263,0.41528988141,0.35315168263,0.692,0.538,35.46,0.6922778,0.5377667,35.46,23.4,0.0,2.69,1.598,0.374,0.524,37.0,,,0.0555308923032315
33074,33074,37_342,37_104,302.8517,6.989066,20.2025,0.0251,3.595611E-5,3.0,3.0,1267.0,2639.0,1267.2715,2639.1002,1267.2715,2639.1002,142.21394530276774,27.24096371753987,0.452,0.289,-13.41,0.01086,0.00721,-16.19,1267.2715,2639.1002,142.21394530276774,27.24096371753987,0.12445630597,0.096229053917,0.12445630597,0.096229053917,0.353,0.31,-1.14,0.3527995,0.3101901,-1.14,99.0,0.0,1.03,1.562,0.36,1.0,37.0,2646,2646,37_70,37_19,209.5565,17.36456,20.6023,0.09,188.6176,6.0,6.0,1267.0,2639.0,1267.1897,2639.1875,1267.1897,2639.1875,142.21397153482718,27.240939458630717,0.733,0.562,44.31,0.08643,0.06397,44.94,1267.1897,2639.1875,142.21397153482718,27.240939458630717,0.42028138283,0.40112420825,0.42028138283,0.40112420825,0.656,0.626,30.24,0.6558536,0.6255091,30.24,23.4012,0.0,2.25,1.304,0.233,0.531,37.0,,,0.11963498652171285
33078,33078,37_346,37_100,1352.984,14.77238,18.5773,0.0119,2.830606E-5,5.0,5.0,1300.0,2625.0,1299.7221,2625.0067,1299.7221,2625.0067,142.20362173584712,27.244809831988192,0.448,0.273,-0.94,0.00496,0.00324,-2.59,1299.7221,2625.0067,142.20362173584712,27.244809831988192,0.11632575152,0.090722409975,0.11632575152,0.090722409975,0.341,0.301,-0.05,0.3410656,0.3012016,-0.05,99.0,0.0,0.98,1.64,0.39,1.0,37.0,2648,2648,37_72,37_17,1223.055,34.45536,18.687,0.0306,187.9951,20.0,22.0,1300.0,2625.0,1299.7418,2625.2772,1299.7418,2625.2772,142.20361660670363,27.24473367413402,1.183,1.004,71.67,0.04361,0.03534,70.52,1299.7418,2625.2772,142.20361660670363,27.24473367413402,0.45203346559,0.51248808407,0.45203346559,0.51248808407,0.717,0.671,82.24,0.7166812,0.6714832,82.24,23.3591,0.0,2.1,1.179,0.152,0.939,37.0,,,0.27121640805830227
33081,33081,37_349,37_97,232.6202,6.125308,20.489,0.0286,2.630734E-5,3.0,3.0,1346.0,2623.0,1346.1882,2622.8458,1346.1882,2622.8458,142.18891230033395,27.245247318106383,0.416,0.332,34.48,0.01174,0.00928,36.67,1346.1882,2622.8458,142.18891230033395,27.245247318106383,0.12343141365,0.11522920129,0.12343141365,0.11522920129,0.352,0.339,9.3,0.3516497,0.3391211,9.3,99.0,0.0,0.95,1.25,0.2,1.0,37.0,2649,2649,37_73,37_16,168.3324,15.95707,20.8402,0.1029,187.6955,5.0,5.0,1346.0,2623.0,1346.3686,2622.7826,1346.3686,2622.7826,142.1888549665466,27.24526443080173,0.719,0.455,-73.3,0.10191,0.05942,-71.7,1346.3686,2622.7826,142.1888549665466,27.24526443080173,0.2555647282,0.28176824802,0.2555647282,0.28176824802,0.532,0.504,-76.16,0.5324113,0.5038564,-76.16,23.3349,0.0,1.74,1.579,0.367,0.464,37.0,,,0.19115020272025157
33082,33082,37_350,37_96,248.7048,6.333536,20.4164,0.0277,-3.798814E-5,8.0,8.0,1184.0,2622.0,1184.173,2621.413,1184.173,2621.413,142.24016388202705,27.246237952412294,0.869,0.404,-32.14,0.02606,0.01266,-31.79,1184.173,2621.413,142.24016388202705,27.246237952412294,0.17858282407,0.25724347399,0.17858282407,0.25724347399,0.56,0.35,-57.15,0.5599142,0.3497461,-57.15,99.0,0.0,2.42,2.151,0.535,1.0,37.0,2650,2650,37_74,37_15,149.138,16.9867,20.9716,0.1237,188.6058,4.0,6.0,1184.0,2622.0,1184.0121,2621.5057,1184.0121,2621.5057,142.2402151565647,27.24621245250189,0.784,0.5,-1.96,0.1109,0.0681,-0.11,1184.0121,2621.5057,142.2402151565647,27.24621245250189,0.71582859609,0.69637394892,0.71582859609,0.69637394892,0.871,0.808,-39.7,0.8711857,0.8082314,-39.7,23.4097,0.0,3.69,1.569,0.363,0.32,37.0,,,0.18569356477825125
33087,33087,37_355,37_91,269.5103,6.593133,20.3291,0.0266,-0.002509153,12.0,12.0,1316.0,2615.0,1317.1236,2614.499,1317.1236,2614.499,142.19807338974172,27.247701804575414,1.154,0.727,-37.92,0.03273,0.0218,-38.32,1317.1236,2614.499,142.19807338974172,27.247701804575414,0.53558022445,0.43584243354,0.53558022445,0.43584243354,0.81,0.562,-36.47,0.8097028,0.5619644,-36.47,32.9257,0.0,3.57,1.587,0.37,0.888,37.0,2652,2652,37_76,37_13,124.8451,15.69139,21.1646,0.1365,187.3994,5.0,5.0,1317.0,2615.0,1316.9842,2614.7871,1316.9842,2614.7871,142.19811867238542,27.2476212786703,0.819,0.508,-53.59,0.1352,0.0835,-55.76,1316.9842,2614.7871,142.19811867238542,27.2476212786703,1.2085210553,1.2200920468,1.2085210553,1.2200920468,1.137,1.066,-47.12,1.136832,1.06594,-47.12,23.3204,0.0,3.81,1.613,0.38,0.259,37.0,,,0.3200530737238215
33088,33088,37_356,37_90,3162.955,22.58659,17.6553,0.0078,6.065634E-5,5.0,5.0,1509.0,2614.0,1509.0591,2614.2909,1509.0591,2614.2909,142.13734808922646,27.24704527467641,0.455,0.254,85.25,0.00327,0.00189,84.6,1509.0591,2614.2909,142.13734808922646,27.24704527467641,0.087224117134,0.11382416985,0.087224117134,0.11382416985,0.337,0.295,89.8,0.3373789,0.2953367,89.8,99.0,0.0,0.89,1.791,0.442,1.0,37.0,2651,2651,37_75,37_14,2916.944,43.42132,17.7433,0.0162,188.8103,26.0,33.0,1509.0,2614.0,1509.185,2614.5718,1509.185,2614.5718,142.1373094490578,27.24696578733652,1.299,1.138,70.82,0.02582,0.02214,76.71,1509.185,2614.5718,142.1373094490578,27.24696578733652,0.47193965529,0.52962244618,0.47193965529,0.52962244618,0.734,0.681,70.16,0.7336558,0.6806697,70.16,23.3975,16.0,2.07,1.142,0.124,0.981,37.0,,,0.3078240081606917
33105,33105,37_373,37_73,450.3864,8.523085,19.7716,0.0206,-1.205411E-4,3.0,3.0,1080.0,2588.0,1080.3079,2587.8409,1080.3079,2587.8409,142.2728930556098,27.256048503765957,0.486,0.332,25.5,0.00945,0.00648,26.91,1080.3079,2587.8409,142.2728930556098,27.256048503765957,0.19422246951,0.13076041365,0.19422246951,0.13076041365,0.441,0.361,5.65,0.441418,0.3607396,5.65,99.0,0.0,1.12,1.463,0.317,1.0,37.0,2654,2654,37_78,37_11,319.2774,20.2746,20.1452,0.069,189.0705,8.0,8.0,1080.0,2588.0,1080.2129,2587.9122,1080.2129,2587.9122,142.27292339273066,27.25602878105133,0.801,0.66,50.79,0.06758,0.05347,44.85,1080.2129,2587.9122,142.27292339273066,27.25602878105133,0.40300860155,0.46426027664,0.40300860155,0.46426027664,0.692,0.623,66.16,0.692189,0.6230114,66.16,23.439,0.0,2.23,1.212,0.175,0.779,37.0,,,0.11878000673520109
33111,33111,37_379,37_67,221.8559,5.981907,20.5404,0.0293,-6.130154E-5,4.0,4.0,1073.0,2580.0,1072.9086,2579.9488,1072.9086,2579.9488,142.27520339748173,27.258294291297368,0.553,0.22,-1.04,0.01623,0.00732,-1.33,1072.9086,2579.9488,142.27520339748173,27.258294291297368,0.11387403121,0.087850934974,0.11387403121,0.087850934974,0.337,0.296,-0.11,0.3374524,0.2963964,-0.11,99.0,0.0,1.23,2.509,0.601,1.0,37.0,2655,2655,37_79,37_10,151.237,15.79517,20.9564,0.1134,188.6921,5.0,5.0,1073.0,2580.0,1072.9839,2579.9817,1072.9839,2579.9817,142.27517970034353,27.258284773874937,0.622,0.594,-0.5,0.09258,0.0923,6.1,1072.9839,2579.9817,142.27517970034353,27.258284773874937,0.43650193007,0.32972143519,0.43650193007,0.32972143519,0.663,0.571,-9.63,0.6630741,0.5714509,-9.63,23.411,0.0,2.54,1.047,0.045,0.414,37.0,,,0.08217359673262291
33117,33117,37_385,37_61,1360.432,14.81299,18.5714,0.0118,-1.563465E-6,6.0,6.0,1372.0,2576.0,1372.0176,2575.5861,1372.0176,2575.5861,142.1805450233429,27.258445115689117,0.493,0.292,-89.13,0.00544,0.00351,-89.07,1372.0176,2575.5861,142.1805450233429,27.258445115689117,0.099062334858,0.21953137887,0.099062334858,0.21953137887,0.469,0.315,-89.93,0.468542,0.3147414,-89.93,99.0,0.0,1.2,1.685,0.406,1.0,37.0,2656,2656,37_80,37_9,1180.081,33.22751,18.7258,0.0306,188.3344,17.0,20.0,1372.0,2576.0,1372.046,2575.7889,1372.046,2575.7889,142.1805368769054,27.258387967546614,1.09,1.007,48.0,0.03824,0.03533,30.0,1372.046,2575.7889,142.1805368769054,27.258387967546614,0.46870367181,0.50906749871,0.46870367181,0.50906749871,0.716,0.682,75.05,0.7156568,0.6823536,75.05,23.3755,0.0,2.11,1.083,0.077,0.967,37.0,,,0.2047789051636383
33118,33118,37_386,37_60,1072.403,13.15174,18.8297,0.0133,-1.632483E-4,4.0,4.0,1106.0,2571.0,1105.8752,2570.5502,1105.8752,2570.5502,142.26473551177625,27.26082229827877,0.503,0.323,79.23,0.00624,0.00412,78.84,1105.8752,2570.5502,142.26473551177625,27.26082229827877,0.095493828202,0.20482192957,0.095493828202,0.20482192957,0.453,0.309,88.91,0.4526162,0.3089569,88.91,99.0,0.0,0.65,1.558,0.358,1.0,37.0,2657,2657,37_81,37_8,910.5134,32.15813,19.0074,0.0384,188.3641,16.0,20.0,1106.0,2571.0,1105.8682,2570.8155,1105.8682,2570.8155,142.2647387698815,27.26074769914717,1.113,0.991,66.19,0.04884,0.04425,66.57,1105.8682,2570.8155,142.2647387698815,27.26074769914717,0.46368605211,0.53762776821,0.46368605211,0.53762776821,0.745,0.668,66.34,0.7451124,0.6679232,66.34,23.3967,0.0,2.11,1.123,0.109,0.966,37.0,,,0.2653923322178205
33120,33120,37_388,37_58,1210.608,13.97353,18.6981,0.0125,-7.269163E-5,5.0,5.0,1189.0,2565.0,1188.574,2564.9963,1188.574,2564.9963,142.23854613011486,27.262091115277983,0.496,0.245,4.52,0.0058,0.00316,5.69,1188.574,2564.9963,142.23854613011486,27.262091115277983,0.21954196747,0.093329453278,0.21954196747,0.093329453278,0.469,0.305,0.51,0.4685635,0.3054826,0.51,99.0,0.0,1.07,2.023,0.506,1.0,37.0,2658,2658,37_82,37_7,1035.469,31.74559,18.8677,0.0333,188.0934,17.0,19.0,1189.0,2565.0,1188.5999,2565.145,1188.5999,2565.145,142.23853852927218,27.262049196357182,1.075,0.988,84.39,0.04134,0.03799,-85.53,1188.5999,2565.145,142.23853852927218,27.262049196357182,0.45384120156,0.48621169821,0.45384120156,0.48621169821,0.702,0.669,67.64,0.7019984,0.6687684,67.64,23.376,0.0,2.12,1.088,0.081,0.965,37.0,,,0.1509387292912243
33122,33122,37_390,37_56,1272.27,14.32497,18.6441,0.0122,-2.188155E-4,4.0,4.0,1023.0,2564.0,1022.8895,2564.494,1022.8895,2564.494,142.29097018091417,27.262815451300884,0.5,0.314,-89.59,0.00568,0.00367,-89.56,1022.8895,2564.494,142.29097018091417,27.262815451300884,0.099454849038,0.30155536582,0.099454849038,0.30155536582,0.549,0.315,-89.96,0.5491407,0.3153644,-89.96,99.0,0.0,0.84,1.595,0.373,1.0,37.0,2659,2659,37_83,37_6,1098.151,33.24123,18.8039,0.0329,188.1203,17.0,20.0,1023.0,2565.0,1022.865,2564.7756,1022.865,2564.7756,142.2909790223528,27.26273632727473,1.096,0.996,63.93,0.04209,0.03805,67.26,1022.865,2564.7756,142.2909790223528,27.26273632727473,0.43368280269,0.48804742471,0.43368280269,0.48804742471,0.704,0.653,71.32,0.7036071,0.6531977,71.32,23.3543,0.0,2.01,1.1,0.091,0.978,37.0,,,0.2826637755353274
33132,33132,37_400,37_46,425.7941,8.287127,19.8326,0.0211,-6.46794E-5,12.0,12.0,1234.0,2552.0,1234.2261,2551.912,1234.2261,2551.912,142.2240481588462,27.265607501226587,0.933,0.618,17.76,0.02069,0.01357,15.63,1234.2261,2551.912,142.2240481588462,27.265607501226587,0.42027413632,0.2912546848,0.42027413632,0.2912546848,0.65,0.538,7.2,0.6498955,0.5377403,7.2,99.0,0.0,2.66,1.511,0.338,1.0,37.0,2660,2660,37_84,37_5,326.8647,23.40307,20.1197,0.0778,188.5706,11.0,11.0,1234.0,2552.0,1234.2987,2552.0686,1234.2987,2552.0686,142.22402581786454,27.26556319103952,1.025,0.749,15.86,0.0901,0.06364,15.15,1234.2987,2552.0686,142.22402581786454,27.26556319103952,1.0336917683,0.87905189756,1.0336917683,0.87905189756,1.033,0.919,22.97,1.033234,0.9193315,22.97,23.398,0.0,4.18,1.369,0.27,0.009,37.0,,,0.17261031255424555
33147,33147,37_415,37_31,291.1057,6.852191,20.2454,0.0256,-8.894479E-5,5.0,5.0,1179.0,2534.0,1179.4806,2533.8995,1179.4806,2533.8995,142.2412993341916,27.270870504101104,0.502,0.313,-7.67,0.01255,0.00921,-14.75,1179.4806,2533.8995,142.2412993341916,27.270870504101104,0.2561284706,0.097165189465,0.2561284706,0.097165189465,0.506,0.312,-0.81,0.506123,0.311662,-0.81,99.0,0.0,0.56,1.604,0.377,1.0,37.0,2661,2661,37_85,37_4,225.0356,18.62713,20.5249,0.0899,188.3772,7.0,7.0,1179.0,2534.0,1179.3344,2533.9895,1179.3344,2533.9895,142.24134595760393,27.27084571087439,0.732,0.653,-87.86,0.08069,0.07466,-89.44,1179.3344,2533.9895,142.24134595760393,27.27084571087439,0.43209046894,0.46134087328,0.43209046894,0.46134087328,0.686,0.651,-64.29,0.6856874,0.6505876,-64.29,23.3941,0.0,2.43,1.121,0.108,0.594,37.0,,,0.1716812162120998
