col1_1,Unnamed: 0_1,NUMBER_1,ID_PARENT_1,FLUX_ISO_1,FLUXERR_ISO_1,MAG_ISO_1,MAGERR_ISO_1,BACKGROUND_1,ISOAREA_IMAGE_1,ISOAREAF_IMAGE_1,XPEAK_IMAGE_1,YPEAK_IMAGE_1,X_IMAGE_1,Y_IMAGE_1,X_IMAGE_DBL_1,Y_IMAGE_DBL_1,X_WORLD_1,Y_WORLD_1,A_IMAGE_1,B_IMAGE_1,THETA_IMAGE_1,ERRA_IMAGE_1,ERRB_IMAGE_1,ERRTHETA_IMAGE_1,XWIN_IMAGE_1,YWIN_IMAGE_1,XWIN_WORLD_1,YWIN_WORLD_1,X2WIN_IMAGE_1,Y2WIN_IMAGE_1,X2WIN_WORLD_1,Y2WIN_WORLD_1,AWIN_IMAGE_1,BWIN_IMAGE_1,THETAWIN_IMAGE_1,AWIN_WORLD_1,BWIN_WORLD_1,THETAWIN_WORLD_1,MU_THRESHOLD_1,FLAGS_1,FWHM_IMAGE_1,ELONGATION_1,ELLIPTICITY_1,CLASS_STAR_1,SUBDIV_NUMBER_1,col1_2,Unnamed: 0_2,NUMBER_2,ID_PARENT_2,FLUX_ISO_2,FLUXERR_ISO_2,MAG_ISO_2,MAGERR_ISO_2,BACKGROUND_2,ISOAREA_IMAGE_2,ISOAREAF_IMAGE_2,XPEAK_IMAGE_2,YPEAK_IMAGE_2,X_IMAGE_2,Y_IMAGE_2,X_IMAGE_DBL_2,Y_IMAGE_DBL_2,X_WORLD_2,Y_WORLD_2,A_IMAGE_2,B_IMAGE_2,THETA_IMAGE_2,ERRA_IMAGE_2,ERRB_IMAGE_2,ERRTHETA_IMAGE_2,XWIN_IMAGE_2,YWIN_IMAGE_2,XWIN_WORLD_2,YWIN_WORLD_2,X2WIN_IMAGE_2,Y2WIN_IMAGE_2,X2WIN_WORLD_2,Y2WIN_WORLD_2,AWIN_IMAGE_2,BWIN_IMAGE_2,THETAWIN_IMAGE_2,AWIN_WORLD_2,BWIN_WORLD_2,THETAWIN_WORLD_2,MU_THRESHOLD_2,FLAGS_2,FWHM_IMAGE_2,ELONGATION_2,ELLIPTICITY_2,CLASS_STAR_2,SUBDIV_NUMBER_2,Separation
6109,6109,30_151,30_151,806.0571,11.49524,19.038,0.0155,-6.075375E-5,12.0,12.0,1113.0,2281.0,1113.1465,2280.6578,1113.1465,2280.6578,192.54160122544224,27.3046783105258,0.504,0.429,-55.9,0.00719,0.00612,-55.9,1113.1465,2280.6578,192.54160122544224,27.3046783105258,0.12985016276,0.18536176329,0.12985016276,0.18536176329,0.431,0.36,-86.58,0.4307671,0.3600717,-86.58,38.2857,0.0,0.88,1.175,0.149,1.0,30.0,878,878,30_13,30_12,657.0613,28.8447,19.2599,0.0477,190.9281,15.0,18.0,1113.0,2281.0,1113.1864,2280.5687,1113.1864,2280.5687,192.5415877803704,27.30470305195997,1.145,0.976,-0.97,0.06157,0.05029,-0.3,1113.1864,2280.5687,192.5415877803704,27.30470305195997,0.82338269685,0.73146420841,0.82338269685,0.73146420841,0.909,0.853,-10.47,0.9091926,0.8533556,-10.47,23.3318,0.0,2.99,1.174,0.148,0.731,30.0,0.09762591868978632
6112,6112,30_154,30_148,1104.192,13.45419,18.6963,0.0132,-4.416794E-5,10.0,10.0,1159.0,2261.0,1159.0486,2261.4914,1159.0486,2261.4914,192.52689027602935,27.309704121852292,0.506,0.481,-82.24,0.00616,0.00586,-82.25,1159.0486,2261.4914,192.52689027602935,27.309704121852292,0.064703097901,0.23288440928,0.064703097901,0.23288440928,0.483,0.254,-89.78,0.4825836,0.2543631,-89.78,35.6461,0.0,-0.05,1.052,0.049,1.0,30.0,879,879,30_14,30_11,1004.726,34.18889,18.7987,0.037,190.5088,21.0,25.0,1159.0,2261.0,1159.106,2261.5598,1159.106,2261.5598,192.52687272205208,27.30968442951269,1.257,1.186,58.34,0.05494,0.04818,68.89,1159.106,2261.5598,192.52687272205208,27.30968442951269,0.94209693009,0.85698644358,0.94209693009,0.85698644358,0.972,0.925,-8.1,0.9715226,0.924785,-8.1,23.3006,0.0,3.33,1.06,0.057,0.896,30.0,0.08929344880787998
6146,6146,30_188,30_114,419.3185,8.291004,19.7475,0.0215,5.280946E-7,15.0,15.0,1404.0,2207.0,1404.0493,2207.1738,1404.0493,2207.1738,192.44879788198543,27.32300864822062,1.064,0.538,53.93,0.02104,0.01064,53.93,1404.0493,2207.1738,192.44879788198543,27.32300864822062,0.36065967068,0.43293142534,0.36065967068,0.43293142534,0.745,0.489,51.63,0.7445944,0.4890504,51.63,36.1003,0.0,4.12,1.977,0.494,1.0,30.0,880,880,30_15,30_10,251.8713,21.80789,20.3009,0.094,190.7918,9.0,11.0,1404.0,2207.0,1403.8821,2207.0901,1403.8821,2207.0901,192.44885005645065,27.323033545746178,1.02,0.819,50.4,0.10477,0.08379,52.69,1403.8821,2207.0901,192.44885005645065,27.323033545746178,1.3758894382,1.5654950441,1.3758894382,1.5654950441,1.302,1.117,57.55,1.301616,1.116772,57.55,23.3252,0.0,4.53,1.246,0.197,0.541,30.0,0.1869800256711339
6156,6156,30_198,30_104,9878.808,40.24273,16.3171,0.0044,-1.350148E-5,4.0,4.0,1214.0,2194.0,1213.7066,2193.6736,1213.7066,2193.6736,192.50895915660692,27.32834018534003,0.475,0.449,-60.56,0.00194,0.00183,-60.56,1213.7066,2193.6736,192.50895915660692,27.32834018534003,0.12070784009,0.14226533106,0.12070784009,0.14226533106,0.378,0.347,-80.36,0.3780285,0.3465077,-80.36,33.9804,0.0,0.99,1.059,0.055,1.0,30.0,881,881,30_16,30_9,9442.263,64.15859,16.3662,0.0074,191.5528,57.0,64.0,1214.0,2194.0,1213.7346,2193.7002,1213.7346,2193.7002,192.5089505318097,27.32833248099893,1.566,1.498,-4.83,0.01395,0.01357,-35.62,1213.7346,2193.7002,192.5089505318097,27.32833248099893,0.954083547,0.86534445814,0.954083547,0.86534445814,0.978,0.929,-7.67,0.9776103,0.9293579,-7.67,23.3615,0.0,3.02,1.045,0.043,0.982,30.0,0.03862071982768815
6157,6157,30_199,30_103,21992.16,60.04391,15.4482,0.003,1.06768E-6,4.0,4.0,1302.0,2187.0,1301.7951,2187.1157,1301.7951,2187.1157,192.48099802740444,27.329477238019365,0.404,0.319,-5.93,0.0011,8.7E-4,-5.93,1301.7951,2187.1157,192.48099802740444,27.329477238019365,0.099385821519,0.090238763246,0.099385821519,0.090238763246,0.315,0.3,-0.11,0.3152552,0.3003976,-0.11,37.2481,0.0,0.85,1.268,0.212,1.0,30.0,882,882,30_17,30_8,21765.89,83.90849,15.4594,0.0042,191.0075,75.0,88.0,1302.0,2187.0,1301.8349,2187.2006,1301.8349,2187.2006,192.48098620532423,27.3294530419338,1.655,1.563,1.02,0.00873,0.0083,5.44,1301.8349,2187.2006,192.48098620532423,27.3294530419338,0.96019385431,0.86828624966,0.96019385431,0.86828624966,0.981,0.931,-7.08,0.9806299,0.9310452,-7.08,23.3323,0.0,3.02,1.059,0.055,0.983,30.0,0.09376593197985156
6166,6166,30_208,30_94,238.7307,6.255891,20.3591,0.0285,-1.811406E-5,5.0,5.0,1097.0,2176.0,1097.1539,2175.5717,1097.1539,2175.5717,192.54571187809375,27.33435785546779,0.635,0.383,38.16,0.01665,0.01004,38.16,1097.1539,2175.5717,192.54571187809375,27.33435785546779,0.13165014006,0.22357601066,0.13165014006,0.22357601066,0.491,0.338,68.16,0.4910787,0.3377393,68.16,40.0078,0.0,1.66,1.658,0.397,1.0,30.0,883,883,30_18,30_7,136.0404,14.95377,20.9697,0.1194,190.5091,4.0,5.0,1097.0,2175.0,1097.2091,2175.4149,1097.2091,2175.4149,192.5456929693875,27.334401514702723,0.75,0.448,19.91,0.12187,0.07054,18.55,1097.2091,2175.4149,192.5456929693875,27.334401514702723,0.74032523595,0.58150541403,0.74032523595,0.58150541403,0.898,0.718,28.42,0.8978368,0.7181363,28.42,23.2945,0.0,3.41,1.674,0.403,0.477,30.0,0.16623260811261592
6186,6186,30_228,30_74,2547.26,20.43486,17.7887,0.0087,-4.090005E-5,22.0,22.0,1186.0,2147.0,1186.2322,2146.698,1186.2322,2146.698,192.51723165957395,27.34177009547681,0.54,0.488,-25.19,0.00433,0.00392,-25.19,1186.2322,2146.698,192.51723165957395,27.34177009547681,0.087004393475,0.1054981245,0.087004393475,0.1054981245,0.326,0.294,-80.41,0.3256399,0.2940428,-80.41,33.0002,0.0,0.9,1.105,0.095,1.0,30.0,884,884,30_19,30_6,2374.675,42.87786,17.8649,0.0196,190.896,32.0,36.0,1186.0,2147.0,1186.2775,2146.69,1186.2775,2146.69,192.517217236486,27.34177198386068,1.434,1.296,-1.22,0.03229,0.0289,1.81,1186.2775,2146.69,192.517217236486,27.34177198386068,1.0027803671,0.88602147307,1.0027803671,0.88602147307,1.004,0.939,-10.97,1.003664,0.9388615,-10.97,23.3095,0.0,3.27,1.107,0.096,0.939,30.0,0.04600097825043226
6237,6237,30_279,30_24,1205.692,14.05896,18.6008,0.0127,-3.959052E-6,63.0,63.0,1092.0,2050.0,1091.6816,2049.6126,1091.6816,2049.6126,192.54630189622063,27.36982363291969,1.679,1.088,26.57,0.01957,0.01269,26.57,1091.6816,2049.6126,192.54630189622063,27.36982363291969,1.16015172,0.75990453613,1.16015172,0.75990453613,1.086,0.861,11.87,1.085658,0.8610474,11.87,34.6216,2.0,4.66,1.543,0.352,1.0,30.0,886,886,30_21,30_4,1063.446,40.45749,18.7371,0.0413,190.9305,30.0,35.0,1092.0,2050.0,1091.7349,2049.6273,1091.7349,2049.6273,192.5462851413106,27.369819077260825,1.661,1.378,22.47,0.07123,0.06051,24.83,1091.7349,2049.6273,192.5462851413106,27.369819077260825,2.6267749364,2.2022153958,2.6267749364,2.2022153958,1.64,1.463,19.7,1.639876,1.462805,19.7,23.2921,0.0,6.05,1.206,0.171,0.004,30.0,0.0552899629228394
6252,6252,30_294,30_13,1720.99,16.79671,18.2144,0.0106,-1.378089E-4,6.0,6.0,1299.0,2037.0,1299.1055,2036.6247,1299.1055,2036.6247,192.48046026719683,27.37181910972215,0.485,0.31,86.28,0.00473,0.00303,86.28,1299.1055,2036.6247,192.48046026719683,27.37181910972215,0.09827831937,0.17034797966,0.09827831937,0.17034797966,0.413,0.313,89.62,0.4127363,0.3134886,89.62,33.1939,0.0,1.01,1.562,0.36,1.0,30.0,888,888,30_23,30_2,1518.972,37.24262,18.35,0.0266,191.5487,26.0,29.0,1299.0,2037.0,1299.1807,2036.6126,1299.1807,2036.6126,192.48043632850744,27.371821905940195,1.276,1.224,36.67,0.03937,0.03676,58.7,1299.1807,2036.6126,192.48043632850744,27.371821905940195,0.82556486041,0.76561939857,0.82556486041,0.76561939857,0.909,0.874,7.42,0.9091747,0.8744059,7.42,23.3642,0.0,2.89,1.043,0.041,0.967,30.0,0.07616725018013201
6266,6266,31_1,31_7,20762.66,58.34136,15.5107,0.0031,0.0,202.0,202.0,1910.0,2029.0,1909.9965,2029.1023,1909.9965,2029.1023,192.2868531738836,27.36886963770959,4.057,1.376,86.11,0.01227,0.00431,86.47,1909.9965,2029.1023,192.2868531738836,27.36886963770959,0.39617905463,0.74523080645,0.39617905463,0.74523080645,0.864,0.629,87.34,0.8637061,0.6288255,87.34,99.0,16.0,2.15,2.949,0.661,0.994,31.0,889,889,31_1,31_4,21556.1,115.9118,15.4699,0.0058,191.3039,210.0,223.0,1910.0,2029.0,1910.062,2029.1629,1910.062,2029.1629,192.2868330129837,27.368852040284324,4.183,2.044,86.29,0.03035,0.0137,86.1,1910.062,2029.1629,192.2868330129837,27.368852040284324,2.1183370919,2.877509546,2.1183370919,2.877509546,1.696,1.455,88.63,1.69645,1.455302,88.63,23.2847,16.0,4.61,2.046,0.511,0.03,31.0,0.08923345785070416
6271,6271,31_6,31_92,889.9653,12.07874,18.9304,0.0147,0.0,4.0,4.0,1987.0,2491.0,1986.5839,2491.3689,1986.5839,2491.3689,192.26709615390675,27.23823385709388,0.496,0.48,-24.34,0.00683,0.00661,-25.45,1986.5839,2491.3689,192.26709615390675,27.23823385709388,0.21722992266,0.18577136611,0.21722992266,0.18577136611,0.467,0.43,-7.39,0.4666558,0.4303878,-7.39,99.0,0.0,0.94,1.033,0.032,1.0,31.0,892,892,31_4,31_31,797.272,31.63958,19.0499,0.0431,190.3239,20.0,22.0,1987.0,2491.0,1986.5517,2491.3304,1986.5517,2491.3304,192.26710596736845,27.23824495805573,1.239,1.076,0.23,0.06164,0.05215,0.28,1986.5517,2491.3304,192.26710596736845,27.23824495805573,0.96886337994,0.85957902667,0.96886337994,0.85957902667,0.985,0.926,-6.57,0.9850534,0.9263434,-6.57,23.3273,0.0,3.26,1.151,0.131,0.819,31.0,0.05019053695683371
6274,6274,31_9,31_89,45634.25,86.49292,14.6556,0.0021,9.705198E-4,6.0,6.0,1567.0,2474.0,1567.2064,2473.9077,1567.2064,2473.9077,192.3996409382616,27.24666332298141,0.422,0.309,11.02,8.0E-4,5.9E-4,10.95,1567.2064,2473.9077,192.3996409382616,27.24666332298141,0.10419444427,0.092363418618,0.10419444427,0.092363418618,0.323,0.304,0.67,0.3227942,0.3039108,0.67,99.0,0.0,0.96,1.365,0.267,1.0,31.0,893,893,31_5,31_30,45932.82,109.581,14.6486,0.0026,191.2605,98.0,110.0,1567.0,2474.0,1567.2801,2473.9541,1567.2801,2473.9541,192.3996180502987,27.24664966722018,1.684,1.588,0.17,0.00542,0.00514,0.96,1567.2801,2473.9541,192.3996180502987,27.24664966722018,0.93339967769,0.82792375468,0.93339967769,0.82792375468,0.967,0.909,-5.34,0.9666065,0.9093928,-5.34,23.3552,0.0,2.94,1.061,0.057,0.993,31.0,0.08708989608422962
6275,6275,31_10,31_88,15961.37,51.1529,15.7962,0.0035,0.0,5.0,5.0,1923.0,2458.0,1923.4622,2457.9208,1923.4622,2457.9208,192.28674458357185,27.248177114477027,0.499,0.27,1.5,0.0016,8.7E-4,1.57,1923.4622,2457.9208,192.28674458357185,27.248177114477027,0.23879707655,0.094089555959,0.23879707655,0.094089555959,0.489,0.307,0.16,0.4886698,0.3067385,0.16,99.0,0.0,1.06,1.844,0.458,1.0,31.0,894,894,31_6,31_29,15801.83,75.17992,15.8071,0.0052,190.1816,72.0,77.0,1923.0,2458.0,1923.5419,2457.9505,1923.5419,2457.9505,192.2867196507903,27.248168085571592,1.649,1.512,4.7,0.01057,0.00972,8.93,1923.5419,2457.9505,192.2867196507903,27.248168085571592,0.97646314225,0.85675379554,0.97646314225,0.85675379554,0.988,0.926,0.27,0.9881629,0.9256085,0.27,23.3096,0.0,3.04,1.09,0.083,0.985,31.0,0.08505398285796649
6282,6282,31_17,31_81,3630.034,24.39441,17.4041,0.0073,0.0,5.0,5.0,1901.0,2432.0,1901.2472,2431.541,1901.2472,2431.541,192.2935192389044,27.25578363210525,0.51,0.426,66.87,0.00345,0.00289,65.67,1901.2472,2431.541,192.2935192389044,27.25578363210525,0.096642788241,0.24564077085,0.096642788241,0.24564077085,0.497,0.309,84.93,0.4968116,0.3089689,84.93,99.0,0.0,0.99,1.198,0.166,1.0,31.0,895,895,31_7,31_28,3448.032,48.52119,17.4599,0.0153,190.7341,39.0,45.0,1901.0,2432.0,1901.2805,2431.568,1901.2805,2431.568,192.29350896173315,27.255775757285274,1.48,1.391,-3.03,0.02685,0.02488,-18.74,1901.2805,2431.568,192.29350896173315,27.255775757285274,0.95917303065,0.86165045918,0.95917303065,0.86165045918,0.981,0.926,10.2,0.9810393,0.9264909,10.2,23.344,0.0,3.08,1.064,0.06,0.977,31.0,0.04287061930980171
6284,6284,31_19,31_79,4682.244,27.70525,17.1277,0.0064,9.279968E-4,5.0,5.0,1897.0,2422.0,1896.6764,2422.0462,1896.6764,2422.0462,192.29487392957884,27.258492297111356,0.468,0.248,-0.97,0.00278,0.00151,-1.3,1896.6764,2422.0462,192.29487392957884,27.258492297111356,0.13092632681,0.089184027261,0.13092632681,0.089184027261,0.362,0.299,-0.05,0.3618375,0.2986369,-0.05,99.0,0.0,0.95,1.887,0.47,1.0,31.0,896,896,31_8,31_27,4468.686,50.59629,17.1784,0.0123,190.5248,40.0,46.0,1897.0,2422.0,1896.719,2422.0978,1896.719,2422.0978,192.29486094673888,27.258477426110783,1.506,1.341,1.05,0.02234,0.01919,1.61,1896.719,2422.0978,192.29486094673888,27.258477426110783,0.93119095497,0.80384737538,0.93119095497,0.80384737538,0.965,0.896,-2.14,0.9650746,0.896476,-2.14,23.329,0.0,3.01,1.123,0.11,0.98,31.0,0.06691277904837561
6286,6286,31_21,31_77,69641.09,106.8484,14.1967,0.0017,8.92149E-5,6.0,6.0,1535.0,2413.0,1534.8486,2413.211,1534.8486,2413.211,192.40931131414283,27.263998529489022,0.465,0.391,33.56,7.1E-4,6.0E-4,33.53,1534.8486,2413.211,192.40931131414283,27.263998529489022,0.13530513862,0.13874529524,0.13530513862,0.13874529524,0.374,0.366,63.75,0.3739657,0.3663332,63.75,99.0,0.0,1.1,1.19,0.16,1.0,31.0,897,897,31_9,31_26,70569.23,128.6037,14.1823,0.002,191.1571,120.0,125.0,1535.0,2413.0,1534.9389,2413.2704,1534.9389,2413.2704,192.40928328915552,27.263981083045493,1.708,1.617,3.01,0.00417,0.00396,14.02,1534.9389,2413.2704,192.40928328915552,27.263981083045493,0.95293201346,0.84631699513,0.95293201346,0.84631699513,0.977,0.92,-4.39,0.9765066,0.9196107,-4.39,23.3563,0.0,3.0,1.056,0.053,0.986,31.0,0.1080853829156565
6287,6287,31_22,31_76,1807.926,17.21573,18.1609,0.0103,0.0,5.0,5.0,1823.0,2411.0,1823.3578,2411.4361,1823.3578,2411.4361,192.31797591583617,27.262095837650588,0.517,0.477,42.82,0.00501,0.00459,39.27,1823.3578,2411.4361,192.31797591583617,27.262095837650588,0.18681000706,0.22802054236,0.18681000706,0.22802054236,0.481,0.429,75.58,0.4805578,0.4288295,75.58,99.0,0.0,0.99,1.083,0.076,1.0,31.0,898,898,31_10,31_25,1682.901,38.88417,18.2387,0.0251,191.2413,29.0,31.0,1823.0,2411.0,1823.4054,2411.5127,1823.4054,2411.5127,192.31796158724305,27.26207389655065,1.36,1.246,12.63,0.03805,0.03581,28.24,1823.4054,2411.5127,192.31796158724305,27.26207389655065,1.0077541762,0.84161138475,1.0077541762,0.84161138475,1.004,0.917,4.54,1.004395,0.9168185,4.54,23.3755,0.0,3.29,1.091,0.083,0.933,31.0,0.09018492113463132
6290,6290,31_25,31_73,7125.479,34.17764,16.6718,0.0052,0.0,161.0,161.0,1673.0,2396.0,1672.3793,2396.1907,1672.3793,2396.1907,192.36561704889124,27.267647421413216,2.858,2.656,-76.88,0.01567,0.01453,-76.12,1672.3793,2396.1907,192.36561704889124,27.267647421413216,1.170807574,1.3778648013,1.170807574,1.3778648013,1.2,1.053,-64.49,1.199535,1.053465,-64.49,99.0,0.0,2.49,1.076,0.071,0.962,31.0,899,899,31_11,31_24,6919.399,83.00797,16.7037,0.013,191.9718,130.0,143.0,1673.0,2396.0,1672.7149,2396.1853,1672.7149,2396.1853,192.3655107693797,27.26764614738769,2.758,2.552,-67.61,0.04044,0.03769,-75.6,1672.7149,2396.1853,192.3655107693797,27.26764614738769,3.8859071664,4.0390437565,3.8859071664,4.0390437565,2.033,1.947,-58.17,2.033484,1.946764,-58.17,23.4072,0.0,5.19,1.081,0.075,0.015,31.0,0.335643441765102
6300,6300,31_35,31_63,6102.211,31.62851,16.8401,0.0056,5.225767E-6,5.0,5.0,1594.0,2386.0,1594.0238,2386.0662,1594.0238,2386.0662,192.39032389488915,27.271144294141266,0.407,0.392,-82.49,0.00213,0.00205,-82.54,1594.0238,2386.0662,192.39032389488915,27.271144294141266,0.088537683777,0.089367531477,0.088537683777,0.089367531477,0.299,0.298,-89.53,0.2989441,0.2975527,-89.53,99.0,0.0,2.29,1.039,0.037,1.0,31.0,900,900,31_12,31_23,5884.238,55.97506,16.8796,0.0103,191.556,47.0,54.0,1594.0,2386.0,1594.094,2386.1173,1594.094,2386.1173,192.390302155726,27.27112934410081,1.542,1.419,1.29,0.01951,0.01714,12.34,1594.094,2386.1173,192.390302155726,27.27112934410081,0.90827239121,0.81065687658,0.90827239121,0.81065687658,0.955,0.898,-11.07,0.9550691,0.898205,-11.07,23.3711,0.0,2.97,1.087,0.08,0.983,31.0,0.08682885465087668
6306,6306,31_41,31_57,3442.987,23.75761,17.4615,0.0075,0.0,4.0,4.0,1542.0,2349.0,1542.2949,2349.1918,1542.2949,2349.1918,192.4063519850161,27.281940378348697,0.459,0.39,-12.19,0.00318,0.00272,-11.86,1542.2949,2349.1918,192.4063519850161,27.281940378348697,0.16286910517,0.12645148878,0.16286910517,0.12645148878,0.404,0.356,-1.83,0.4036165,0.3555478,-1.83,99.0,0.0,0.95,1.175,0.149,1.0,31.0,901,901,31_13,31_22,3154.178,46.41794,17.5567,0.016,191.1519,33.0,41.0,1542.0,2349.0,1542.3749,2349.2258,1542.3749,2349.2258,192.40632697807644,27.28193015886158,1.457,1.309,-1.63,0.02763,0.02405,5.06,1542.3749,2349.2258,192.40632697807644,27.28193015886158,0.89936413582,0.79710859536,0.89936413582,0.79710859536,0.949,0.892,-7.04,0.9491825,0.8919224,-7.04,23.3493,0.0,2.88,1.113,0.102,0.981,31.0,0.08692525524837723
6311,6311,31_46,31_52,15539.95,50.47309,15.8252,0.0035,2.046303E-7,4.0,4.0,1931.0,2337.0,1930.6665,2337.0763,1930.6665,2337.0763,192.2832930756396,27.28209625933507,0.472,0.265,2.33,0.00153,8.6E-4,2.3,1930.6665,2337.0763,192.2832930756396,27.28209625933507,0.14632906529,0.092347428511,0.14632906529,0.092347428511,0.383,0.304,0.23,0.382531,0.3038857,0.23,99.0,0.0,0.97,1.78,0.438,1.0,31.0,902,902,31_14,31_21,15193.11,72.95628,15.8498,0.0052,191.0848,64.0,73.0,1931.0,2337.0,1930.7447,2337.1551,1930.7447,2337.1551,192.28326908700015,27.282073435948966,1.599,1.505,2.24,0.01015,0.00991,29.62,1930.7447,2337.1551,192.28326908700015,27.282073435948966,0.93726663908,0.82323386136,0.93726663908,0.82323386136,0.968,0.907,-2.13,0.9682068,0.9072354,-2.13,23.3833,0.0,3.0,1.063,0.059,0.989,31.0,0.1110165753387867
6312,6312,31_47,31_51,461.9785,8.702539,19.6423,0.0205,0.0,5.0,5.0,1719.0,2337.0,1718.9676,2336.5302,1718.9676,2336.5302,192.350301353463,27.28403568790536,0.504,0.342,79.51,0.00986,0.00733,74.46,1718.9676,2336.5302,192.350301353463,27.28403568790536,0.10200960329,0.25897541168,0.10200960329,0.25897541168,0.509,0.319,89.2,0.5089266,0.3193412,89.2,99.0,0.0,1.94,1.473,0.321,1.0,31.0,904,904,31_16,31_19,372.9476,23.36797,19.8747,0.068,190.3846,12.0,12.0,1719.0,2336.0,1719.0321,2336.622,1719.0321,2336.622,192.3502818105932,27.284009334461043,0.997,0.825,56.69,0.08051,0.06499,55.24,1719.0321,2336.622,192.3502818105932,27.284009334461043,0.75880205478,0.75544619644,0.75880205478,0.75544619644,0.893,0.847,43.79,0.8927211,0.846934,43.79,23.2956,0.0,3.26,1.21,0.173,0.526,31.0,0.11219398379564591
6317,6317,31_52,31_46,577.702,9.731662,19.3996,0.0183,-2.972337E-7,3.0,3.0,1769.0,2317.0,1769.2886,2316.9232,1769.2886,2316.9232,192.33418367413012,27.289127609841803,0.457,0.26,9.13,0.00785,0.00463,10.47,1769.2886,2316.9232,192.33418367413012,27.289127609841803,0.12633201089,0.092640213942,0.12633201089,0.092640213942,0.355,0.304,0.72,0.3554396,0.3043598,0.72,99.0,0.0,1.01,1.761,0.432,0.999,31.0,906,906,31_18,31_17,444.3866,23.51033,19.6845,0.0575,190.4686,12.0,12.0,1769.0,2317.0,1769.422,2316.968,1769.422,2316.968,192.3341418720688,27.28911389207432,1.024,0.768,2.52,0.07028,0.05138,0.45,1769.422,2316.968,192.3341418720688,27.28911389207432,0.73763829572,0.55127976066,0.73763829572,0.55127976066,0.861,0.74,7.36,0.8606992,0.7403479,7.36,23.3119,0.0,2.91,1.333,0.25,0.656,31.0,0.14072171118897636
6319,6319,31_54,31_44,364.6848,7.732037,19.8991,0.023,0.0,6.0,6.0,1669.0,2307.0,1668.7469,2306.9219,1668.7469,2306.9219,192.3659184888888,27.292780505627167,0.58,0.466,13.56,0.01327,0.01077,18.61,1668.7469,2306.9219,192.3659184888888,27.292780505627167,0.18587508406,0.086302438435,0.18587508406,0.086302438435,0.431,0.294,2.2,0.4313026,0.2935227,2.2,99.0,0.0,1.41,1.245,0.197,1.0,31.0,907,907,31_19,31_16,292.5261,22.16735,20.1385,0.0823,190.6956,11.0,11.0,1669.0,2307.0,1668.6605,2306.8928,1668.6605,2306.8928,192.3659455664789,27.292789407781857,1.012,0.745,13.38,0.09742,0.06899,14.92,1668.6605,2306.8928,192.3659455664789,27.292789407781857,0.93371768895,0.75659973354,0.93371768895,0.75659973354,0.971,0.864,12.67,0.9711527,0.8643957,12.67,23.3147,0.0,3.77,1.36,0.264,0.436,31.0,0.09116890917417644
6322,6322,31_57,31_41,225.2758,6.077043,20.4221,0.0293,0.0,4.0,4.0,1613.0,2289.0,1612.5755,2288.7305,1612.5755,2288.7305,192.38353039844156,27.29836241609535,0.512,0.424,-27.42,0.0145,0.01244,-28.18,1612.5755,2288.7305,192.38353039844156,27.29836241609535,0.23119994729,0.11172030556,0.23119994729,0.11172030556,0.483,0.331,-7.98,0.4833136,0.3306482,-7.98,99.0,0.0,1.06,1.208,0.172,0.998,31.0,908,908,31_20,31_15,122.6797,14.8684,21.0819,0.1316,191.1386,5.0,5.0,1613.0,2289.0,1612.7683,2288.6098,1612.7683,2288.6098,192.3834682117321,27.29839476062305,0.749,0.455,17.26,0.11796,0.06837,18.29,1612.7683,2288.6098,192.3834682117321,27.29839476062305,0.88881209912,0.63907201679,0.88881209912,0.63907201679,0.943,0.799,-1.76,0.942894,0.7992715,-1.76,23.346,0.0,3.43,1.648,0.393,0.482,31.0,0.22746500829797792
6324,6324,31_59,31_39,11900.36,44.16875,16.115,0.004,0.0,6.0,6.0,1687.0,2266.0,1687.0851,2265.5772,1687.0851,2265.5772,192.35971912647491,27.304253938668246,0.494,0.326,-89.35,0.00184,0.00122,-89.35,1687.0851,2265.5772,192.35971912647491,27.304253938668246,0.099197724868,0.20706588091,0.099197724868,0.20706588091,0.455,0.315,-89.93,0.4550451,0.3149564,-89.93,99.0,0.0,0.93,1.514,0.34,1.0,31.0,909,909,31_21,31_14,11815.65,69.11332,16.1227,0.0064,190.7818,62.0,71.0,1687.0,2266.0,1687.1664,2265.6279,1687.1664,2265.6279,192.3596938673136,27.30423900381693,1.617,1.52,3.21,0.01258,0.01208,0.98,1687.1664,2265.6279,192.3596938673136,27.30423900381693,0.97485419772,0.86420790995,0.97485419772,0.86420790995,0.988,0.929,-4.28,0.9876631,0.9292921,-4.28,23.3269,0.0,3.04,1.064,0.06,0.982,31.0,0.09581325586779015
