col1,Unnamed: 0,NUMBER,ID_PARENT,FLUX_ISO,FLUXERR_ISO,MAG_ISO,MAGERR_ISO,BACKGROUND,ISOAREA_IMAGE,ISOAREAF_IMAGE,XPEAK_IMAGE,YPEAK_IMAGE,X_IMAGE,Y_IMAGE,X_IMAGE_DBL,Y_IMAGE_DBL,X_WORLD,Y_WORLD,A_IMAGE,B_IMAGE,THETA_IMAGE,ERRA_IMAGE,ERRB_IMAGE,ERRTHETA_IMAGE,XWIN_IMAGE,YWIN_IMAGE,XWIN_WORLD,YWIN_WORLD,X2WIN_IMAGE,Y2WIN_IMAGE,X2WIN_WORLD,Y2WIN_WORLD,AWIN_IMAGE,BWIN_IMAGE,THETAWIN_IMAGE,AWIN_WORLD,BWIN_WORLD,THETAWIN_WORLD,MU_THRESHOLD,FLAGS,FWHM_IMAGE,ELONGATION,ELLIPTICITY,CLASS_STAR,SUBDIV_NUMBER
10859,10859,4_905,4_117,5.763473,0.9489692,24.3699,0.1788,6.628871E-4,1.0,1.0,2314.0,70.0,2314.0,70.0,2314.0,70.0,315.9167270272323,63.068615928505984,0.289,0.289,45.0,0.06905,0.06905,45.0,2314.0,70.0,315.9167270272323,63.068615928505984,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,99.0,0.0,0.0,1.0,0.0,0.524,4.0
10860,10860,4_906,4_116,35.63035,2.3595,22.3921,0.0719,8.146683E-4,4.0,4.0,2272.0,70.0,2271.7405,69.6212,2271.7405,69.6212,315.94296552425146,63.06821082396802,0.694,0.443,-21.72,0.07266,0.03552,-18.71,2271.7405,69.6212,315.94296552425146,63.06821082396802,0.084966358384,0.27451696303,0.084966358384,0.27451696303,0.524,0.291,-89.88,0.5239444,0.2914885,-89.88,99.0,0.0,2.34,1.568,0.362,0.999,4.0
10861,10861,4_907,4_115,20.7765,1.801757,22.9777,0.0942,5.76623E-4,2.0,2.0,2223.0,70.0,2222.6489,70.0,2222.6489,70.0,315.97342276234343,63.06750393338973,0.558,0.289,0.0,0.06314,0.03182,0.0,2222.6489,70.0,315.97342276234343,63.06750393338973,0.15307267201,0.0833333,0.15307267201,0.0833333,0.391,0.289,0.0,0.391245,0.2886751,0.0,37.1408,0.0,0.94,1.932,0.482,0.955,4.0
10862,10862,4_908,4_114,123.4092,4.391205,21.0433,0.0386,-0.001002333,3.0,3.0,2509.0,69.0,2509.0751,68.763,2509.0751,68.763,315.79567243017,63.07126231660797,0.428,0.258,81.14,0.0169,0.01157,74.32,2509.0751,68.763,315.79567243017,63.07126231660797,0.089488218514,0.10664084686,0.089488218514,0.10664084686,0.327,0.299,89.51,0.3265611,0.2991437,89.51,99.0,0.0,0.96,1.659,0.397,1.0,4.0
10864,10864,4_910,4_112,617.9566,9.826277,19.2942,0.0173,-7.140497E-4,5.0,5.0,2497.0,66.0,2497.1572,65.9917,2497.1572,65.9917,315.8031412595775,63.07190402254677,0.469,0.303,0.58,0.00789,0.00544,0.55,2497.1572,65.9917,315.8031412595775,63.07190402254677,0.095314821047,0.083955408923,0.095314821047,0.083955408923,0.309,0.29,0.04,0.308731,0.2897506,0.04,99.0,0.0,2.15,1.549,0.354,1.0,4.0
10865,10865,4_911,4_111,75.18939,3.427586,21.5812,0.0495,0.01015689,2.0,2.0,2430.0,67.0,2429.696,67.0,2429.696,67.0,315.8449928451552,63.07083513883997,0.543,0.289,0.0,0.02728,0.01423,0.0,2429.696,67.0,315.8449928451552,63.07083513883997,0.11458965843,0.0833333,0.11458965843,0.0833333,0.339,0.289,0.0,0.3385109,0.2886751,0.0,99.0,0.0,0.93,1.881,0.468,0.998,4.0
10866,10866,4_912,4_110,114.7578,4.234489,21.1222,0.0401,-0.003018089,2.0,2.0,2405.0,66.0,2405.0,66.3274,2405.0,66.3274,315.8603400434531,63.07073362084233,0.551,0.289,90.0,0.02164,0.01123,90.0,2405.0,66.3274,315.8603400434531,63.07073362084233,0.0833333,0.1334772723,0.0833333,0.1334772723,0.365,0.289,90.0,0.3653454,0.2886751,90.0,32.5902,0.0,0.94,1.909,0.476,0.999,4.0
10868,10868,4_914,4_108,7.684446,1.095762,24.0576,0.1549,0.002656147,1.0,1.0,2426.0,65.0,2426.0,65.0,2426.0,65.0,315.84733887584764,63.07135404490786,0.289,0.289,45.0,0.05571,0.05571,45.0,2426.0,65.0,315.84733887584764,63.07135404490786,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,99.0,0.0,0.0,1.0,0.0,0.583,4.0
10869,10869,4_915,4_107,1.051797,0.4053928,26.2168,0.4186,9.811928E-4,1.0,1.0,2233.0,65.0,2233.0,65.0,2233.0,65.0,315.96713394259484,63.069036693587925,0.289,0.289,45.0,0.29615,0.29615,45.0,2233.0,65.0,315.96713394259484,63.069036693587925,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,99.0,0.0,0.0,1.0,0.0,0.034,4.0
10871,10871,4_917,4_105,1.115045,0.4174036,26.1534,0.4065,-0.004286629,1.0,1.0,2412.0,63.0,2412.0,63.0,2412.0,63.0,315.85608130314336,63.07175164723169,0.289,0.289,45.0,0.28153,0.28153,45.0,2412.0,63.0,315.85608130314336,63.07175164723169,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,32.2217,0.0,0.0,1.0,0.0,0.034,4.0
10873,10873,4_919,4_103,86.19177,3.669804,21.433,0.0462,-7.098889E-4,2.0,2.0,2163.0,63.0,2162.8,63.0,2162.8,63.0,316.0107566856428,63.06873092363537,0.493,0.289,0.0,0.02356,0.01317,0.0,2162.8,63.0,316.0107566856428,63.06873092363537,0.099502336097,0.0833333,0.099502336097,0.0833333,0.315,0.289,0.0,0.3154399,0.2886751,0.0,99.0,0.0,0.87,1.709,0.415,0.999,4.0
10874,10874,4_920,4_102,3.658704,0.7560902,24.8633,0.2244,-9.708509E-4,1.0,1.0,2098.0,63.0,2098.0,63.0,2098.0,63.0,316.0509712686338,63.067917805687,0.289,0.289,45.0,0.09891,0.09891,45.0,2098.0,63.0,316.0509712686338,63.067917805687,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,99.0,0.0,0.0,1.0,0.0,0.495,4.0
10875,10875,4_921,4_101,41.59088,2.54923,22.2241,0.0666,0.001477269,3.0,3.0,2408.0,62.0,2407.8285,61.9952,2407.8285,61.9952,315.85869690802014,63.07198496617707,0.485,0.296,3.43,0.05781,0.01282,21.48,2407.8285,61.9952,315.85869690802014,63.07198496617707,0.095249131705,0.083333300092,0.095249131705,0.083333300092,0.309,0.289,0.0,0.3086246,0.2886751,0.0,99.0,0.0,2.17,1.64,0.39,0.999,4.0
10876,10876,4_922,4_100,0.6424149,0.3168238,26.7521,0.5356,8.764081E-4,1.0,1.0,2314.0,62.0,2314.0,62.0,2314.0,62.0,315.91693947033514,63.0708649995904,0.289,0.289,45.0,0.47136,0.47136,45.0,2314.0,62.0,315.91693947033514,63.0708649995904,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,99.0,0.0,0.0,1.0,0.0,0.013,4.0
10877,10877,4_923,4_99,4.14883,0.8051426,24.7268,0.2108,5.968667E-4,1.0,1.0,2395.0,61.0,2395.0,61.0,2395.0,61.0,315.86668624645813,63.07211323379424,0.289,0.289,45.0,0.08932,0.08932,45.0,2395.0,61.0,315.86668624645813,63.07211323379424,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,99.0,0.0,0.0,1.0,0.0,0.5,4.0
10879,10879,4_925,4_97,147.3772,4.798717,20.8505,0.0354,-7.156501E-4,2.0,2.0,2039.0,60.0,2039.0,60.2429,2039.0,60.2429,316.08766188955093,63.06794258058401,0.517,0.289,90.0,0.01789,0.0098,90.0,2039.0,60.2429,316.08766188955093,63.06794258058401,0.0833333,0.10498356023,0.0833333,0.10498356023,0.324,0.289,90.0,0.3240117,0.2886751,90.0,99.0,0.0,0.9,1.791,0.442,0.999,4.0
10880,10880,4_926,4_96,155.5455,4.929906,20.792,0.0344,5.407718E-4,4.0,4.0,2407.0,57.0,2406.7508,56.9437,2406.7508,56.9437,315.8594972573013,63.073392456798224,0.437,0.363,-14.18,0.01527,0.01431,-44.96,2406.7508,56.9437,315.8594972573013,63.073392456798224,0.11129780169,0.09701793463,0.11129780169,0.09701793463,0.334,0.311,-0.66,0.3336161,0.311474,-0.66,99.0,0.0,1.04,1.204,0.169,1.0,4.0
10881,10881,4_927,4_95,5.126625,0.8950056,24.497,0.1896,8.88892E-4,1.0,1.0,2301.0,58.0,2301.0,58.0,2301.0,58.0,315.9251151925471,63.07183265468468,0.289,0.289,45.0,0.07557,0.07557,45.0,2301.0,58.0,315.9251151925471,63.07183265468468,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,35.255,0.0,0.0,1.0,0.0,0.512,4.0
10883,10883,4_929,4_93,17.02402,1.630952,23.194,0.104,9.467787E-4,1.0,1.0,2299.0,57.0,2299.0,57.0,2299.0,57.0,315.9263832935512,63.07208961054644,0.289,0.289,45.0,0.03244,0.03244,45.0,2299.0,57.0,315.9263832935512,63.07208961054644,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,35.255,0.0,0.0,1.0,0.0,0.912,4.0
10887,10887,4_933,4_89,3.410547,0.7299986,24.9396,0.2324,0.001318922,1.0,1.0,2298.0,54.0,2298.0,54.0,2298.0,54.0,315.9270839951759,63.0729209142664,0.289,0.289,45.0,0.10479,0.10479,45.0,2298.0,54.0,315.9270839951759,63.0729209142664,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,99.0,0.0,0.0,1.0,0.0,0.493,4.0
10888,10888,4_934,4_88,26.69638,2.042378,22.7055,0.0831,6.317092E-4,3.0,3.0,2348.0,53.0,2348.0787,52.4977,2348.0787,52.4977,315.8960366140792,63.07394551156346,0.508,0.253,-78.1,0.05523,0.03309,-58.37,2348.0787,52.4977,315.8960366140792,63.07394551156346,0.086913978057,0.23597543815,0.086913978057,0.23597543815,0.486,0.295,-88.88,0.4858318,0.2947149,-88.88,99.0,0.0,2.04,2.005,0.501,0.986,4.0
10889,10889,4_935,4_87,9.977992,1.248624,23.774,0.1359,-0.001019559,2.0,2.0,2092.0,53.0,2092.0,52.6907,2092.0,52.6907,316.05498221856965,63.07073994535615,0.545,0.289,90.0,0.10989,0.05458,90.0,2092.0,52.6907,316.05498221856965,63.07073994535615,0.0833333,0.11655261613,0.0833333,0.11655261613,0.341,0.289,90.0,0.341398,0.2886751,90.0,99.0,0.0,0.93,1.888,0.47,0.714,4.0
10891,10891,4_937,4_85,12.30566,1.386636,23.5464,0.1224,-7.626793E-4,1.0,1.0,2047.0,51.0,2047.0,51.0,2047.0,51.0,316.0829576961212,63.07064304174907,0.289,0.289,45.0,0.0401,0.0401,45.0,2047.0,51.0,316.0829576961212,63.07064304174907,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,99.0,0.0,0.0,1.0,0.0,0.807,4.0
10892,10892,4_938,4_84,23.11207,1.900332,22.862,0.0893,0.001105317,1.0,1.0,2314.0,50.0,2314.0,50.0,2314.0,50.0,315.9172582008168,63.0742386068566,0.289,0.289,45.0,0.02682,0.02682,45.0,2314.0,50.0,315.9172582008168,63.0742386068566,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,36.3955,0.0,0.0,1.0,0.0,0.958,4.0
10893,10893,4_939,4_83,104.1803,4.034621,21.2272,0.0421,-9.653483E-4,3.0,3.0,2164.0,49.0,2163.8881,49.3382,2163.8881,49.3382,316.0104565375259,63.07258502064038,0.508,0.255,-65.01,0.02273,0.01159,-61.03,2163.8881,49.3382,316.0104565375259,63.07258502064038,0.084629489851,0.12249797515,0.084629489851,0.12249797515,0.35,0.291,-88.12,0.3500555,0.2908412,-88.12,99.0,0.0,0.64,1.996,0.499,1.0,4.0
10895,10895,4_941,4_81,10.07984,1.25498,23.763,0.1352,0.02777662,1.0,1.0,2226.0,48.0,2226.0,48.0,2226.0,48.0,315.9719389305118,63.073729835200254,0.289,0.289,45.0,0.04587,0.04587,45.0,2226.0,48.0,315.9719389305118,63.073729835200254,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,99.0,0.0,0.0,1.0,0.0,0.703,4.0
10896,10896,4_942,4_80,173.2498,5.202911,20.6749,0.0326,-0.005436441,2.0,2.0,2068.0,48.0,2067.8086,48.0,2067.8086,48.0,316.0701275390168,63.07175161099524,0.488,0.289,0.0,0.0156,0.00898,0.0,2067.8086,48.0,316.0701275390168,63.07175161099524,0.098482765906,0.0833333,0.098482765906,0.0833333,0.314,0.289,0.0,0.3138196,0.2886751,0.0,32.1561,0.0,0.86,1.69,0.408,0.934,4.0
10897,10897,4_943,4_79,0.129251,0.1421107,28.493,1.1941,-9.026194E-4,1.0,1.0,2086.0,47.0,2086.0,47.0,2086.0,47.0,316.0588649408654,63.07226365963245,0.289,0.289,45.0,2.25373,2.25373,45.0,2086.0,47.0,316.0588649408654,63.07226365963245,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,99.0,0.0,0.0,1.0,0.0,0.0,4.0
10898,10898,4_944,4_78,31.2329,2.209104,22.5351,0.0768,-7.137847E-4,1.0,1.0,2039.0,47.0,2039.0,47.0,2039.0,47.0,316.0880354370536,63.071665143208,0.289,0.289,45.0,0.02241,0.02241,45.0,2039.0,47.0,316.0880354370536,63.071665143208,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,99.0,0.0,0.0,1.0,0.0,0.98,4.0
10899,10899,4_945,4_77,37.45774,2.41925,22.3378,0.0701,-7.703172E-4,4.0,4.0,2468.0,45.0,2468.449,45.5964,2468.449,45.5964,315.8214854806281,63.07730548304316,0.788,0.393,25.46,0.07099,0.03189,22.5,2468.449,45.5964,315.8214854806281,63.07730548304316,0.10027921273,0.24798124607,0.10027921273,0.24798124607,0.516,0.287,71.75,0.5157537,0.2868075,71.75,99.0,0.0,2.73,2.006,0.501,0.998,4.0
10902,10902,4_948,4_74,1.747276,0.5225054,25.6657,0.3248,4.032565E-4,1.0,1.0,2372.0,45.0,2372.0,45.0,2372.0,45.0,315.8813830293058,63.07633869304038,0.289,0.289,45.0,0.1864,0.1864,45.0,2372.0,45.0,315.8813830293058,63.07633869304038,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,99.0,0.0,0.0,1.0,0.0,0.034,4.0
10905,10905,4_951,4_71,17.53589,1.655289,23.1618,0.1025,-0.001125364,1.0,1.0,2122.0,45.0,2122.0,45.0,2122.0,45.0,316.0365760778457,63.0732802657916,0.289,0.289,45.0,0.03184,0.03184,45.0,2122.0,45.0,316.0365760778457,63.0732802657916,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,99.0,0.0,0.0,1.0,0.0,0.918,4.0
10906,10906,4_952,4_70,20.00344,1.767919,23.0189,0.096,-0.001104113,1.0,1.0,2096.0,45.0,2096.0,45.0,2096.0,45.0,316.05271401524834,63.07295244368134,0.289,0.289,45.0,0.02931,0.02931,45.0,2096.0,45.0,316.05271401524834,63.07295244368134,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,99.0,0.0,0.0,1.0,0.0,0.94,4.0
10907,10907,4_953,4_69,19.88466,1.762662,23.0253,0.0963,0.001033065,2.0,2.0,2332.0,44.0,2332.0186,44.0,2332.0186,44.0,315.9062312449521,63.0761421244364,0.319,0.289,0.0,0.06047,0.03281,0.0,2332.0186,44.0,315.9062312449521,63.0761421244364,0.084443536451,0.0833333,0.084443536451,0.0833333,0.291,0.289,0.0,0.2905917,0.2886751,0.0,99.0,0.0,0.0,1.104,0.094,0.988,4.0
10908,10908,4_954,4_68,11.39896,1.334574,23.6295,0.1271,0.00135683,1.0,1.0,2314.0,44.0,2314.0,44.0,2314.0,44.0,315.9174175957259,63.07592541075249,0.289,0.289,45.0,0.04223,0.04223,45.0,2314.0,44.0,315.9174175957259,63.07592541075249,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,99.0,0.0,0.0,1.0,0.0,0.769,4.0
10909,10909,4_955,4_67,106.3635,4.076677,21.2046,0.0416,-0.001771978,3.0,3.0,2311.0,44.0,2310.4787,44.0,2310.4787,44.0,315.9196036763288,63.0758829561124,0.664,0.289,0.0,0.03014,0.01202,0.0,2310.4787,44.0,315.9196036763288,63.0758829561124,0.2641421148,0.0833333,0.2641421148,0.0833333,0.514,0.289,0.0,0.5139476,0.2886751,0.0,32.5344,0.0,2.53,2.302,0.566,0.968,4.0
10910,10910,4_956,4_66,3.978932,0.7884847,24.7722,0.2152,-0.001086553,1.0,1.0,2149.0,44.0,2149.0,44.0,2149.0,44.0,316.01984456472377,63.07389986838327,0.289,0.289,45.0,0.09239,0.09239,45.0,2149.0,44.0,316.01984456472377,63.07389986838327,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,99.0,0.0,0.0,1.0,0.0,0.498,4.0
10913,10913,4_959,4_63,14.77094,1.519197,23.3481,0.1117,0.00178051,1.0,1.0,2268.0,41.0,2268.0,41.0,2268.0,41.0,315.9460551228379,63.07621153846101,0.289,0.289,45.0,0.03554,0.03554,45.0,2268.0,41.0,315.9460551228379,63.07621153846101,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,99.0,0.0,0.0,1.0,0.0,0.876,4.0
10914,10914,4_960,4_62,267.5587,6.46576,20.2031,0.0262,-0.08005329,2.0,2.0,2086.0,40.0,2086.0,39.6813,2086.0,39.6813,316.0590693687709,63.07432098415199,0.548,0.289,90.0,0.01363,0.00714,90.0,2086.0,39.6813,316.0590693687709,63.07432098415199,0.0833333,0.12546844439,0.0833333,0.12546844439,0.354,0.289,90.0,0.3542153,0.2886751,90.0,29.0537,0.0,0.93,1.899,0.473,1.0,4.0
10915,10915,4_961,4_61,40.32972,2.510283,22.2576,0.0676,-0.001405947,2.0,2.0,2379.0,39.0,2378.5873,39.0,2378.5873,39.0,315.87745042341254,63.07810383122268,0.571,0.289,0.0,0.041,0.02062,0.0,2378.5873,39.0,315.87745042341254,63.07810383122268,0.19248633007,0.0833333,0.19248633007,0.0833333,0.439,0.289,0.0,0.4387327,0.2886751,0.0,33.1699,0.0,0.96,1.977,0.494,0.993,4.0
10916,10916,4_962,4_60,5.719481,0.9453406,24.3782,0.1795,9.724578E-4,2.0,2.0,2342.0,38.0,2342.3275,38.3275,2342.3275,38.3275,315.89998091700124,63.07786046622729,0.724,0.289,45.0,0.23154,0.08586,45.0,2342.3275,38.3275,315.89998091700124,63.07786046622729,0.11539153996,0.11539153996,0.11539153996,0.11539153996,0.384,0.289,45.0,0.3839919,0.2886751,45.0,99.0,0.0,1.48,2.507,0.601,0.519,4.0
10917,10917,4_963,4_59,3.362846,0.7248756,24.9549,0.2341,0.001516971,1.0,1.0,2314.0,38.0,2314.0,38.0,2314.0,38.0,315.91757701044213,63.07761221480814,0.289,0.289,45.0,0.10602,0.10602,45.0,2314.0,38.0,315.91757701044213,63.07761221480814,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,99.0,0.0,0.0,1.0,0.0,0.493,4.0
10919,10919,4_965,4_57,5.868728,0.9575952,24.3503,0.1772,0.001947035,1.0,1.0,2293.0,36.0,2293.0,36.0,2293.0,36.0,315.9306681986401,63.077920776419234,0.289,0.289,45.0,0.0681,0.0681,45.0,2293.0,36.0,315.9306681986401,63.077920776419234,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,99.0,0.0,0.0,1.0,0.0,0.527,4.0
10922,10922,4_968,4_54,17.59956,1.658292,23.1579,0.1023,0.002046949,2.0,2.0,2267.0,33.0,2267.0,33.3357,2267.0,33.3357,315.9468817390312,63.07835401189524,0.553,0.289,90.0,0.07104,0.03575,90.0,2267.0,33.3357,315.9468817390312,63.07835401189524,0.0833333,0.14372532692,0.0833333,0.14372532692,0.379,0.289,90.0,0.3791112,0.2886751,90.0,99.0,0.0,0.94,1.917,0.478,0.921,4.0
10923,10923,4_969,4_53,1.59799,0.4996858,25.7627,0.3396,-6.01686E-4,1.0,1.0,2026.0,34.0,2026.0,34.0,2026.0,34.0,316.09647142707865,63.07515280134575,0.289,0.289,45.0,0.20194,0.20194,45.0,2026.0,34.0,316.09647142707865,63.07515280134575,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,99.0,0.0,0.0,1.0,0.0,0.034,4.0
10924,10924,4_970,4_52,3.666004,0.7568442,24.8611,0.2242,0.002046949,1.0,1.0,2272.0,33.0,2272.0,33.0,2272.0,33.0,315.9437864651999,63.07850925723033,0.289,0.289,45.0,0.09875,0.09875,45.0,2272.0,33.0,315.9437864651999,63.07850925723033,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,99.0,0.0,0.0,1.0,0.0,0.495,4.0
10925,10925,4_971,4_51,3.777437,0.7682607,24.8286,0.2209,-0.001199936,1.0,1.0,2485.0,32.0,2485.0,32.0,2485.0,32.0,315.81155635431475,63.08132028770297,0.289,0.289,45.0,0.09637,0.09637,45.0,2485.0,32.0,315.81155635431475,63.08132028770297,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,99.0,0.0,0.0,1.0,0.0,0.496,4.0
10927,10927,4_973,4_49,27.85906,2.086379,22.6592,0.0813,6.343682E-4,2.0,2.0,2203.0,31.0,2203.0,31.1371,2203.0,31.1371,315.9866751083657,63.078186940031536,0.449,0.289,90.0,0.04826,0.02612,90.0,2203.0,31.1371,315.9866751083657,63.078186940031536,0.0833333,0.092750602481,0.0833333,0.092750602481,0.305,0.289,90.0,0.3045498,0.2886751,90.0,99.0,0.0,0.0,1.555,0.357,0.993,4.0
10928,10928,4_974,4_48,24.55615,1.9588,22.7962,0.0866,-0.0588268,1.0,1.0,2435.0,31.0,2435.0,31.0,2435.0,31.0,315.8426306406275,63.081018666042446,0.289,0.289,45.0,0.02589,0.02589,45.0,2435.0,31.0,315.8426306406275,63.081018666042446,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,29.3792,0.0,0.0,1.0,0.0,0.964,4.0
10931,10931,4_977,4_45,11.50231,1.340611,23.6197,0.1266,-2.704303E-6,2.0,2.0,2416.0,28.0,2416.0,28.1229,2416.0,28.1229,315.85450351569284,63.081604308759815,0.437,0.289,90.0,0.09892,0.0489,90.0,2416.0,28.1229,315.85450351569284,63.081604308759815,0.0833333,0.091469906313,0.0833333,0.091469906313,0.302,0.289,90.0,0.3024399,0.2886751,90.0,99.0,0.0,0.0,1.514,0.34,0.869,4.0
10932,10932,4_978,4_44,389.3356,7.799595,19.7958,0.0218,0.002213474,3.0,3.0,2264.0,28.0,2263.7079,28.0298,2263.7079,28.0298,315.94906825212263,63.07980553347464,0.539,0.334,2.79,0.00937,0.00417,4.44,2263.7079,28.0298,315.94906825212263,63.07980553347464,0.12061569419,0.086354779356,0.12061569419,0.086354779356,0.347,0.294,0.2,0.3472983,0.2938612,0.2,99.0,0.0,0.96,1.612,0.38,1.0,4.0
10933,10933,4_979,4_43,0.450399,0.2652826,27.1376,0.6396,0.002213474,1.0,1.0,2294.0,28.0,2294.0,28.0,2294.0,28.0,315.9302608961325,63.080181938076414,0.289,0.289,45.0,0.66309,0.66309,45.0,2294.0,28.0,315.9302608961325,63.080181938076414,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,99.0,0.0,0.0,1.0,0.0,0.008,4.0
10935,10935,4_981,4_41,112.8158,4.198508,21.1407,0.0404,-0.001172007,5.0,5.0,2322.0,24.0,2322.3228,23.9936,2322.3228,23.9936,315.9127812696647,63.08165012051146,0.487,0.438,-39.65,0.02765,0.02067,-89.57,2322.3228,23.9936,315.9127812696647,63.08165012051146,0.11983120908,0.087206939061,0.11983120908,0.087206939061,0.346,0.295,-2.35,0.346246,0.2952149,-2.35,32.6566,0.0,0.67,1.113,0.101,0.983,4.0
10938,10938,4_984,4_38,4.749709,0.8614767,24.58,0.197,-0.008254098,1.0,1.0,2089.0,24.0,2089.0,24.0,2089.0,24.0,316.05764507844856,63.078767089525776,0.289,0.289,45.0,0.08031,0.08031,45.0,2089.0,24.0,316.05764507844856,63.078767089525776,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,31.6774,0.0,0.0,1.0,0.0,0.507,4.0
10940,10940,4_986,4_36,6.53263,1.010309,24.2339,0.168,0.002284425,1.0,1.0,2314.0,22.0,2314.0,22.0,2314.0,22.0,315.9180022133504,63.08211035964933,0.289,0.289,45.0,0.06281,0.06281,45.0,2314.0,22.0,315.9180022133504,63.08211035964933,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,99.0,0.0,0.0,1.0,0.0,0.543,4.0
10941,10941,4_987,4_35,1.085093,0.4117594,26.183,0.4121,-0.01716754,1.0,1.0,2094.0,22.0,2094.0,22.0,2094.0,22.0,316.0545968473116,63.0793925963994,0.289,0.289,45.0,0.29167,0.29167,45.0,2094.0,22.0,316.0545968473116,63.0793925963994,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,30.7943,0.0,0.0,1.0,0.0,0.034,4.0
10942,10942,4_988,4_34,41.68928,2.552244,22.2216,0.0665,0.001468925,2.0,2.0,2364.0,21.0,2364.1529,21.0,2364.1529,21.0,315.886885386368,63.08299263640217,0.461,0.289,0.0,0.03633,0.0202,0.0,2364.1529,21.0,315.886885386368,63.08299263640217,0.094284845679,0.0833333,0.094284845679,0.0833333,0.307,0.289,0.0,0.3070584,0.2886751,0.0,99.0,0.0,2.08,1.598,0.374,0.997,4.0
10943,10943,4_989,4_33,7.341746,1.07105,24.1071,0.1584,-0.001254622,1.0,1.0,2128.0,21.0,2128.0,21.0,2128.0,21.0,316.0335163657124,63.08010231607746,0.289,0.289,45.0,0.05761,0.05761,45.0,2128.0,21.0,316.0335163657124,63.08010231607746,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,99.0,0.0,0.0,1.0,0.0,0.57,4.0
10944,10944,4_990,4_32,89.99623,3.749921,21.3861,0.0453,0.005967716,2.0,2.0,2408.0,20.0,2408.0,19.8172,2408.0,19.8172,315.859687321406,63.08384512102735,0.482,0.289,90.0,0.02261,0.01285,90.0,2408.0,19.8172,315.859687321406,63.08384512102735,0.0833333,0.097486984938,0.0833333,0.097486984938,0.312,0.289,90.0,0.3122291,0.2886751,90.0,99.0,0.0,0.85,1.671,0.402,0.999,4.0
