col1,Unnamed: 0,NUMBER,ID_PARENT,FLUX_ISO,FLUXERR_ISO,MAG_ISO,MAGERR_ISO,BACKGROUND,ISOAREA_IMAGE,ISOAREAF_IMAGE,XPEAK_IMAGE,YPEAK_IMAGE,X_IMAGE,Y_IMAGE,X_IMAGE_DBL,Y_IMAGE_DBL,X_WORLD,Y_WORLD,A_IMAGE,B_IMAGE,THETA_IMAGE,ERRA_IMAGE,ERRB_IMAGE,ERRTHETA_IMAGE,XWIN_IMAGE,YWIN_IMAGE,XWIN_WORLD,YWIN_WORLD,X2WIN_IMAGE,Y2WIN_IMAGE,X2WIN_WORLD,Y2WIN_WORLD,AWIN_IMAGE,BWIN_IMAGE,THETAWIN_IMAGE,AWIN_WORLD,BWIN_WORLD,THETAWIN_WORLD,MU_THRESHOLD,FLAGS,FWHM_IMAGE,ELONGATION,ELLIPTICITY,CLASS_STAR,SUBDIV_NUMBER
7818,7818,16_181,16_290,247.2192,20.77068,19.7504,0.0912,269.6286,4.0,6.0,1004.0,1318.0,1004.4271,1317.9897,1004.4271,1317.9897,316.7076532368554,62.69708060306163,0.781,0.495,89.73,0.09197,0.057,89.89,1004.4271,1317.9897,316.7076532368554,62.69708060306163,0.12620727587,0.36291383513,0.12620727587,0.36291383513,0.603,0.355,87.72,0.6027359,0.354726,87.72,22.4948,24.0,2.82,1.579,0.367,0.677,16.0
8015,8015,16_378,16_93,1348.536,46.6568,17.9085,0.0376,270.0742,20.0,32.0,1069.0,1102.0,1067.9645,1102.2853,1067.9645,1102.2853,316.6759584937726,62.758644838560826,1.876,0.984,-8.35,0.0731,0.04343,-6.55,1067.9645,1102.2853,316.6759584937726,62.758644838560826,2.114496345,0.9785461489,2.114496345,0.9785461489,1.472,0.962,-11.85,1.472006,0.9624144,-11.85,22.5968,0.0,6.25,1.906,0.475,0.077,16.0
8078,8078,16_441,16_26,3054.507,54.40552,17.0208,0.0193,269.9091,31.0,35.0,1266.0,1028.0,1266.712,1028.5287,1266.712,1028.5287,316.55637254985487,62.78235860857548,2.054,1.001,40.46,0.04014,0.02092,42.1,1266.712,1028.5287,316.55637254985487,62.78235860857548,1.2252544335,1.0567812479,1.2252544335,1.0567812479,1.266,0.825,39.73,1.265607,0.8247869,39.73,22.4558,0.0,7.67,2.052,0.513,0.042,16.0
8116,8116,17_14,17_456,1115.488,41.77309,18.1145,0.0407,270.5995,18.0,27.0,1843.0,1491.0,1841.6884,1492.3126,1841.6884,1492.3126,316.1896953502487,62.66011150220052,2.223,0.877,-61.96,0.09804,0.04177,-62.08,1841.6884,1492.3126,316.1896953502487,62.66011150220052,1.1965818667,2.3608751518,1.1965818667,2.3608751518,1.68,0.858,-61.97,1.679736,0.8578712,-61.97,22.5882,0.0,8.35,2.537,0.606,0.009,17.0
8573,8573,18_15,18_1,269.9183,20.6551,19.655,0.0831,270.575,6.0,6.0,2183.0,1004.0,2183.4154,1004.3319,2183.4154,1004.3319,315.99368054018555,62.80161491166432,0.866,0.47,2.51,0.10646,0.05256,0.14,2183.4154,1004.3319,315.99368054018555,62.80161491166432,0.47686076553,0.19931311219,0.47686076553,0.19931311219,0.691,0.445,3.58,0.6913386,0.4452245,3.58,22.507,24.0,2.78,1.842,0.457,0.731,18.0
8802,8802,18_244,18_233,5507.784,64.21929,16.3807,0.0127,269.2949,42.0,52.0,2177.0,1277.0,2178.8533,1277.3869,2178.8533,1277.3869,315.98911876819733,62.72481718027206,2.194,1.126,16.31,0.02823,0.01701,15.89,2178.8533,1277.3869,315.98911876819733,62.72481718027206,1.7950609826,0.9020613206,1.7950609826,0.9020613206,1.376,0.897,17.44,1.375808,0.896813,17.44,22.5029,0.0,6.59,1.949,0.487,0.034,18.0
8829,8829,18_271,18_205,204.1896,18.33823,19.958,0.0975,270.4142,4.0,5.0,2008.0,1248.0,2008.3452,1248.1877,2008.3452,1248.1877,316.0945088334678,62.73087925083825,0.755,0.443,73.7,0.10591,0.0615,71.5,2008.3452,1248.1877,316.0945088334678,62.73087925083825,0.17382880153,0.56162683853,0.17382880153,0.56162683853,0.75,0.416,87.76,0.7498155,0.416212,87.76,22.5338,24.0,2.83,1.703,0.413,0.486,18.0
9004,9004,18_446,18_33,6356.879,69.69205,16.225,0.0119,270.1087,47.0,64.0,2087.0,1037.0,2085.0611,1036.1865,2085.0611,1036.1865,316.053283355344,62.79143335022204,2.623,1.177,14.87,0.03508,0.01721,12.85,2085.0611,1036.1865,316.053283355344,62.79143335022204,1.4423028905,0.90190016894,1.4423028905,0.90190016894,1.23,0.912,18.78,1.230019,0.9117331,18.78,22.549,0.0,5.48,2.228,0.551,0.153,18.0
9037,9037,19_1,19_72,1541259.0,569.2667,10.2634,4.0E-4,274.182,765.0,809.0,2521.0,1063.0,2518.065,1062.5932,2518.065,1062.5932,315.7863922337915,62.78922710363744,3.764,3.481,76.79,0.00185,0.00174,-87.55,2518.065,1062.5932,315.7863922337915,62.78922710363744,5.0204495236,4.9232490272,5.0204495236,4.9232490272,2.321,2.135,41.64,2.321015,2.134617,41.64,22.3348,22.0,21.72,1.081,0.075,0.012,19.0
9179,9179,19_143,19_324,1058.713,39.77301,18.1712,0.0408,269.1082,17.0,23.0,2585.0,1363.0,2583.4442,1362.191,2583.4442,1362.191,315.7388341220013,62.70575696220011,1.911,0.825,34.62,0.08139,0.03808,34.06,2583.4442,1362.191,315.7388341220013,62.70575696220011,1.5738046558,1.1593772704,1.5738046558,1.1593772704,1.439,0.814,36.45,1.439064,0.8138046,36.45,22.5263,0.0,7.15,2.316,0.568,0.027,19.0
9453,9453,19_417,19_54,1217.242,41.82976,18.0197,0.0373,271.4525,21.0,25.0,2771.0,1058.0,2771.3799,1059.642,2771.3799,1059.642,315.63070704085345,62.79287607284404,1.765,0.924,88.77,0.06809,0.03841,85.74,2771.3799,1059.642,315.63070704085345,62.79287607284404,0.71787694285,1.5313182239,0.71787694285,1.5313182239,1.237,0.847,89.79,1.237469,0.8472695,89.79,22.5846,0.0,7.63,1.91,0.476,0.017,19.0
9891,9891,20_394,20_62,467.17,23.46126,19.0594,0.0545,271.6596,6.0,8.0,2560.0,1068.0,2560.4178,1067.586,2560.4178,1067.586,315.7602293880982,62.788306924697565,0.969,0.493,-89.35,0.07669,0.03499,-89.58,2560.4178,1067.586,315.7602293880982,62.788306924697565,0.12714737708,0.37089472894,0.12714737708,0.37089472894,0.61,0.355,-86.34,0.6098348,0.3551669,-86.34,22.5447,24.0,2.3,1.965,0.491,0.986,20.0
10407,10407,22_1,22_25,1688287.0,581.1511,10.1645,4.0E-4,271.6215,797.0,842.0,628.0,1516.0,625.5356,1515.8554,625.5356,1515.8554,316.9324998444752,62.6354737757139,3.897,3.078,86.4,0.00167,0.00155,5.35,625.5356,1515.8554,316.9324998444752,62.6354737757139,4.1446237989,4.5890684414,4.1446237989,4.5890684414,2.165,2.011,66.83,2.165344,2.011213,66.83,22.3781,22.0,20.78,1.266,0.21,0.013,22.0
10717,10717,22_311,22_115,882.3376,38.66057,18.369,0.0476,269.2555,17.0,23.0,529.0,1639.0,530.6631,1640.0508,530.6631,1640.0508,316.98593870048813,62.59903458699227,2.564,0.799,25.86,0.14311,0.04245,25.76,530.6631,1640.0508,316.98593870048813,62.59903458699227,1.3254832713,1.0359165732,1.3254832713,1.0359165732,1.216,0.94,30.42,1.215689,0.9399475,30.42,22.5639,0.0,8.56,3.208,0.688,0.201,22.0
10898,10898,23_67,23_350,14688.83,83.04485,15.3157,0.0061,270.1567,67.0,76.0,1047.0,1923.0,1047.3153,1923.9693,1047.3153,1923.9693,316.66121093086224,62.52755205382645,2.688,1.199,62.82,0.01808,0.00922,62.72,1047.3153,1923.9693,316.66121093086224,62.52755205382645,0.75279450588,0.88689934671,0.75279450588,0.88689934671,0.956,0.852,67.52,0.9563469,0.8515248,67.52,22.5741,0.0,7.15,2.242,0.554,0.842,23.0
11366,11366,24_121,24_317,5494.422,60.86774,16.3833,0.012,270.1464,39.0,46.0,1812.0,1884.0,1810.7855,1884.33,1810.7855,1884.33,316.1973013447936,62.54955770010868,1.902,1.146,0.8,0.02523,0.01648,4.71,1810.7855,1884.33,316.1973013447936,62.54955770010868,2.0305498814,0.70997256377,2.0305498814,0.70997256377,1.425,0.842,-1.01,1.425118,0.8423545,-1.01,22.5477,0.0,7.04,1.66,0.398,0.303,24.0
11386,11386,24_141,24_298,323.049,21.813,19.46,0.0733,270.0737,4.0,7.0,2017.0,1868.0,2016.649,1867.7407,2016.649,1867.7407,316.07224813333795,62.556888193799104,0.949,0.47,-84.22,0.10069,0.04703,-81.88,2016.649,1867.7407,316.07224813333795,62.556888193799104,0.10724300838,0.49453451105,0.10724300838,0.49453451105,0.703,0.327,-89.8,0.703235,0.3274722,-89.8,22.5349,24.0,2.76,2.019,0.505,0.857,24.0
11425,11425,24_180,24_260,2844.668,51.75536,17.0981,0.0198,269.1658,31.0,37.0,1977.0,1818.0,1975.9544,1816.9217,1975.9544,1816.9217,316.0984770060174,62.57064845808854,2.153,1.019,62.6,0.04558,0.02437,61.77,1975.9544,1816.9217,316.0984770060174,62.57064845808854,0.92977389264,1.5735512935,0.92977389264,1.5735512935,1.336,0.848,63.58,1.335857,0.8478277,63.58,22.4999,0.0,5.57,2.113,0.527,0.046,24.0
11820,11820,25_138,25_285,895.8896,37.86927,18.3525,0.0459,270.9296,16.0,21.0,2029.0,1831.0,2030.5926,1830.8765,2030.5926,1830.8765,316.06475755024815,62.56742335369751,1.976,0.814,-9.7,0.09431,0.04259,-10.63,2030.5926,1830.8765,316.06475755024815,62.56742335369751,1.6792956448,0.7443760487,1.6792956448,0.7443760487,1.306,0.848,-9.26,1.305692,0.8478436,-9.26,22.5304,0.0,5.99,2.426,0.588,0.247,25.0
11860,11860,25_178,25_247,8450.195,71.40358,15.916,0.0092,270.6009,50.0,64.0,2466.0,1792.0,2467.3904,1790.8002,2467.3904,1790.8002,315.7992337823219,62.583967567279714,2.05,1.211,-39.27,0.02125,0.0145,-37.39,2467.3904,1790.8002,315.7992337823219,62.583967567279714,1.4566816,1.3332139103,1.4566816,1.3332139103,1.451,0.827,-42.51,1.451016,0.8273138,-42.51,22.5985,0.0,9.29,1.693,0.409,0.029,25.0
12054,12054,25_372,25_40,1385.37,42.2972,17.8792,0.0332,270.4587,21.0,25.0,2342.0,1543.0,2342.8058,1544.4027,2342.8058,1544.4027,315.8816376818792,62.65175931241223,2.151,0.877,39.16,0.07753,0.03329,40.03,2342.8058,1544.4027,315.8816376818792,62.65175931241223,1.0486425643,0.92234863639,1.0486425643,0.92234863639,1.16,0.792,39.93,1.15953,0.7915061,39.93,22.5375,0.0,6.34,2.453,0.592,0.033,25.0
12143,12143,26_52,26_406,1784.796,48.44999,17.6042,0.0295,272.0752,29.0,33.0,2897.0,1961.0,2896.3796,1959.7089,2896.3796,1959.7089,315.5334921427439,62.54119050749674,1.88,1.047,66.49,0.05599,0.03392,65.73,2896.3796,1959.7089,315.5334921427439,62.54119050749674,1.0715969801,1.9984817426,1.0715969801,1.9984817426,1.484,0.932,67.01,1.483892,0.9317414,67.01,22.6605,0.0,6.22,1.795,0.443,0.015,26.0
12151,12151,26_60,26_394,2610.838,50.43244,17.1912,0.021,270.6567,31.0,34.0,2965.0,1945.0,2965.839,1944.6262,2965.839,1944.6262,315.4914710746191,62.54614472731462,2.013,1.015,-37.41,0.04312,0.02423,-39.54,2965.839,1944.6262,315.4914710746191,62.54614472731462,1.7889825059,1.3333085257,1.7889825059,1.3333085257,1.534,0.876,-36.66,1.534458,0.8762015,-36.66,22.5631,0.0,6.74,1.983,0.496,0.396,26.0
13000,13000,28_17,28_398,339.9043,21.77528,19.4047,0.0696,268.8073,4.0,7.0,357.0,2519.0,356.8215,2518.6147,356.8215,2518.6147,317.05946961987587,62.349507434525904,0.902,0.479,-6.5,0.08926,0.04149,-7.87,356.8215,2518.6147,317.05946961987587,62.349507434525904,0.31662310293,0.11406637718,0.31662310293,0.11406637718,0.564,0.335,-5.56,0.564413,0.3348545,-5.56,22.5403,24.0,1.98,1.884,0.469,0.895,28.0
13001,13001,28_18,28_397,193.7913,18.51253,20.0148,0.1037,269.7521,3.0,5.0,196.0,2519.0,196.2247,2518.6662,196.2247,2518.6662,317.1565912655012,62.34674176455562,0.733,0.443,-16.0,0.10696,0.06265,-18.28,196.2247,2518.6662,317.1565912655012,62.34674176455562,0.30193433002,0.071000350316,0.30193433002,0.071000350316,0.55,0.266,-0.52,0.5495026,0.2664237,-0.52,22.5198,24.0,1.87,1.653,0.395,0.587,28.0
13005,13005,28_22,28_376,57943.11,134.0205,13.8256,0.0025,269.4542,131.0,145.0,201.0,2487.0,199.6017,2488.2121,199.6017,2488.2121,317.15569529918366,62.35534583163105,2.712,1.595,-18.54,0.00803,0.00534,-12.69,199.6017,2488.2121,317.15569529918366,62.35534583163105,1.7290723576,1.227230666,1.7290723576,1.227230666,1.434,0.948,-32.15,1.434111,0.948488,-32.15,22.5165,2.0,5.84,1.7,0.412,0.017,28.0
13164,13164,28_181,28_219,715.9499,34.58029,18.5959,0.0525,271.2421,15.0,18.0,333.0,2308.0,333.8993,2309.4302,333.8993,2309.4302,317.08105654678286,62.40782459178559,1.746,0.704,48.38,0.09929,0.0395,49.48,333.8993,2309.4302,317.08105654678286,62.40782459178559,1.164976337,1.3174786227,1.164976337,1.3174786227,1.346,0.819,48.84,1.345955,0.8190613,48.84,22.5969,0.0,6.62,2.481,0.597,0.009,28.0
13265,13265,28_282,28_117,196.6072,17.69624,19.9991,0.0977,270.5783,4.0,5.0,511.0,2159.0,510.67,2159.1885,510.67,2159.1885,316.97932694494966,62.4529661951246,0.736,0.442,-74.15,0.10978,0.06407,-71.42,510.67,2159.1885,316.97932694494966,62.4529661951246,0.07320815723,0.24600522467,0.07320815723,0.24600522467,0.498,0.268,-84.68,0.4975089,0.2677654,-84.68,22.5745,24.0,1.65,1.666,0.4,0.575,28.0
13513,13513,29_128,29_284,1418.744,44.11518,17.8534,0.0338,270.6897,24.0,29.0,761.0,2359.0,760.3736,2360.5843,760.3736,2360.5843,316.8207579166681,62.40048961578438,2.077,0.939,-47.47,0.07241,0.03552,-45.42,760.3736,2360.5843,316.8207579166681,62.40048961578438,1.0934136364,1.2558174114,1.0934136364,1.2558174114,1.274,0.852,-50.21,1.274049,0.8520747,-50.21,22.6089,0.0,6.28,2.213,0.548,0.016,29.0
13550,13550,29_165,29_248,6941.004,71.59793,16.1296,0.0112,269.218,57.0,70.0,596.0,2319.0,594.5155,2320.4997,594.5155,2320.4997,316.9226944387533,62.4090670573374,2.616,1.216,-43.33,0.03577,0.01673,-43.81,594.5155,2320.4997,316.9226944387533,62.4090670573374,1.1394499607,1.0700610802,1.1394499607,1.0700610802,1.175,0.91,-41.4,1.175286,0.9100622,-41.4,22.5356,0.0,6.31,2.151,0.535,0.263,29.0
13702,13702,29_317,29_97,306.8907,21.98018,19.5157,0.0778,270.1814,7.0,7.0,502.0,2140.0,502.2852,2139.7511,502.2852,2139.7511,316.98511891216606,62.45828299157454,1.111,0.447,-86.38,0.1374,0.04899,-85.76,502.2852,2139.7511,316.98511891216606,62.45828299157454,0.1940057281,0.55408585927,0.1940057281,0.55408585927,0.746,0.438,85.58,0.7458228,0.4379954,85.58,22.5226,24.0,4.17,2.486,0.598,0.236,29.0
13988,13988,30_197,30_284,2678.834,54.53719,17.1633,0.0221,269.0086,35.0,41.0,1461.0,2314.0,1459.674,2314.703,1459.674,2314.703,316.3981194045546,62.423863098287306,2.275,1.063,-27.46,0.05223,0.02694,-27.92,1459.674,2314.703,316.3981194045546,62.423863098287306,2.5534225725,1.3010544917,2.5534225725,1.3010544917,1.738,0.914,-27.51,1.737641,0.9138281,-27.51,22.5093,2.0,8.04,2.14,0.533,0.022,30.0
14157,14157,30_366,30_114,1899.677,46.1993,17.5364,0.0264,268.8274,27.0,31.0,1076.0,2136.0,1077.8161,2135.3125,1077.8161,2135.3125,316.6356920785456,62.46866578308104,1.867,1.008,-25.25,0.05299,0.03135,-27.78,1077.8161,2135.3125,316.6356920785456,62.46866578308104,1.7448528723,0.96991935049,1.7448528723,0.96991935049,1.398,0.873,-24.72,1.397575,0.8726726,-24.72,22.4898,0.0,8.21,1.852,0.46,0.018,30.0
14338,14338,31_74,31_431,16257.85,85.29208,15.2055,0.0057,269.5122,66.0,76.0,1702.0,2442.0,1701.9611,2440.824,1701.9611,2440.824,316.24738827819743,62.39177258899226,2.267,1.277,-82.29,0.01397,0.00985,-83.04,1701.9611,2440.824,316.24738827819743,62.39177258899226,0.8005313211,2.1405423256,0.8005313211,2.1405423256,1.473,0.879,-81.78,1.472784,0.878625,-81.78,22.5618,0.0,6.55,1.775,0.437,0.039,31.0
14929,14929,32_175,32_274,639.9147,34.29829,18.7178,0.0582,268.3564,13.0,18.0,2361.0,2333.0,2360.9921,2334.3545,2360.9921,2334.3545,315.8503556267616,62.42997971922981,1.736,0.765,88.7,0.11125,0.05272,89.88,2360.9921,2334.3545,315.8503556267616,62.42997971922981,0.63642210843,1.9331359543,0.63642210843,1.9331359543,1.392,0.795,86.58,1.392045,0.7948395,86.58,22.5041,0.0,6.88,2.271,0.56,0.015,32.0
15220,15220,33_13,33_468,325.3872,23.13582,19.4521,0.0772,268.805,7.0,8.0,2840.0,2519.0,2839.8813,2518.45,2839.8813,2518.45,315.5553122258514,62.38356143473758,1.001,0.563,-21.9,0.1067,0.05658,-23.23,2839.8813,2518.45,315.5553122258514,62.38356143473758,0.52886356716,0.27662656987,0.52886356716,0.27662656987,0.743,0.504,-15.96,0.7425267,0.5041273,-15.96,22.5366,24.0,3.05,1.777,0.437,0.829,33.0
16387,16387,35_243,35_177,213.2972,19.14789,19.9107,0.0975,269.1485,6.0,6.0,511.0,2720.0,510.5118,2720.0842,510.5118,2720.0842,316.95929329546743,62.29553254018428,0.787,0.499,-87.54,0.10544,0.06441,-89.99,510.5118,2720.0842,316.95929329546743,62.29553254018428,0.30072975421,0.63154979513,0.30072975421,0.63154979513,0.801,0.539,-80.27,0.8009815,0.5391737,-80.27,22.5835,24.0,2.89,1.577,0.366,0.015,35.0
16583,16583,36_19,36_403,294.9639,19.79259,19.5587,0.0729,270.9641,4.0,6.0,682.0,3021.0,682.4281,3020.7344,682.4281,3020.7344,316.84506098156714,62.21393865835996,0.888,0.441,-1.0,0.09742,0.04833,-0.44,682.4281,3020.7344,316.84506098156714,62.21393865835996,0.35515558427,0.025916151721,0.35515558427,0.025916151721,0.596,0.161,-0.35,0.5959599,0.1609458,-0.35,22.5639,24.0,2.43,2.012,0.503,0.86,36.0
16988,16988,37_20,37_458,3473.155,47.3241,16.8813,0.0148,268.0685,23.0,28.0,1233.0,3021.0,1234.3263,3020.4205,1234.3263,3020.4205,316.5125661434751,62.22244938483755,2.367,0.666,-0.49,0.04349,0.01364,-0.52,1234.3263,3020.4205,316.5125661434751,62.22244938483755,1.9263255271,0.37036129209,1.9263255271,0.37036129209,1.388,0.608,-1.13,1.388138,0.608078,-1.13,22.5405,24.0,6.74,3.552,0.718,0.939,37.0
17151,17151,37_183,37_274,282.5828,21.02529,19.6053,0.0808,268.1841,5.0,7.0,1515.0,2808.0,1514.6219,2808.3134,1514.6219,2808.3134,316.34993673930063,62.28599652508207,0.95,0.472,82.18,0.11149,0.05158,81.58,1514.6219,2808.3134,316.34993673930063,62.28599652508207,0.15410066299,0.45044155625,0.15410066299,0.45044155625,0.674,0.388,83.99,0.6736217,0.3882989,83.99,22.571,24.0,2.83,2.014,0.504,0.803,37.0
17281,17281,37_313,37_143,2396.667,49.97219,17.2841,0.0226,268.1901,30.0,36.0,1363.0,2665.0,1364.2641,2664.2091,1364.2641,2664.2091,316.44520083798005,62.32435133365567,2.032,1.043,-22.04,0.04822,0.02762,-25.2,1364.2641,2664.2091,316.44520083798005,62.32435133365567,1.8057102436,0.93263421031,1.8057102436,0.93263421031,1.398,0.885,-20.92,1.398268,0.8849812,-20.92,22.5319,0.0,5.83,1.947,0.486,0.027,37.0
17361,17361,37_393,37_61,1557.978,45.67336,17.7517,0.0318,269.6154,25.0,30.0,1062.0,2574.0,1061.5726,2573.0339,1061.5726,2573.0339,316.6312160334425,62.34551010261303,2.066,0.958,54.46,0.0648,0.03356,55.36,1061.5726,2573.0339,316.6312160334425,62.34551010261303,1.3549044576,1.8732580489,1.3549044576,1.8732580489,1.527,0.947,55.58,1.52708,0.946672,55.58,22.5927,0.0,8.26,2.157,0.536,0.011,37.0
17438,17438,38_23,38_2,345.3871,25.7573,19.3874,0.081,269.3833,8.0,9.0,1742.0,2510.0,1741.9027,2510.3311,1741.9027,2510.3311,316.2211681819007,62.37278240468261,1.519,0.427,-7.81,0.16852,0.04333,-7.61,1741.9027,2510.3311,316.2211681819007,62.37278240468261,1.7902012551,0.90288891889,1.7902012551,0.90288891889,1.351,0.932,-10.95,1.350828,0.9318552,-10.95,22.4765,24.0,4.78,3.557,0.719,0.006,38.0
17439,17439,38_24,38_1,364.2573,25.91506,19.3296,0.0773,269.3353,7.0,10.0,1600.0,2510.0,1600.4521,2510.3635,1600.4521,2510.3635,316.3068744740989,62.370862808532586,1.349,0.481,-0.08,0.14014,0.0461,0.04,1600.4521,2510.3635,316.3068744740989,62.370862808532586,0.86257981573,0.17388801967,0.86257981573,0.17388801967,0.929,0.417,-1.21,0.9289169,0.4166307,-1.21,22.5286,24.0,3.35,2.804,0.643,0.426,38.0
17501,17501,38_86,38_406,707508.6,373.6531,11.1088,6.0E-4,269.0272,451.0,484.0,1568.0,2935.0,1569.772,2936.4684,1569.772,2936.4684,316.3128314102236,62.25076344257211,3.425,2.25,72.91,0.00234,0.00199,33.57,1569.772,2936.4684,316.3128314102236,62.25076344257211,1.9319070588,4.2553058733,1.9319070588,4.2553058733,2.082,1.361,79.77,2.081728,1.361478,79.77,22.5456,4.0,16.65,1.522,0.343,0.136,38.0
17549,17549,38_134,38_359,918.6782,38.44079,18.3252,0.0454,268.5146,16.0,23.0,1778.0,2880.0,1778.5692,2881.5437,1778.5692,2881.5437,316.1883834956409,62.26899535062467,1.968,0.841,76.67,0.09545,0.04378,77.93,1778.5692,2881.5437,316.1883834956409,62.26899535062467,0.89788728633,1.8031920042,0.89788728633,1.8031920042,1.368,0.911,75.2,1.367882,0.9110308,75.2,22.5521,0.0,7.69,2.34,0.573,0.02,38.0
17795,17795,38_380,38_109,1059.095,43.41317,18.1708,0.0445,268.9223,18.0,28.0,1734.0,2629.0,1732.2037,2628.1282,1732.2037,2628.1282,316.2236528561541,62.33956414090452,1.991,0.745,25.97,0.10977,0.04244,25.9,1732.2037,2628.1282,316.2236528561541,62.33956414090452,2.2619858522,0.90498545766,2.2619858522,0.90498545766,1.607,0.764,23.64,1.607341,0.7638227,23.64,22.5536,0.0,7.28,2.672,0.626,0.005,38.0
18196,18196,39_291,39_207,273.4568,19.94999,19.6409,0.0792,268.7209,4.0,6.0,2519.0,2714.0,2518.7185,2713.5347,2518.7185,2713.5347,315.74533894208093,62.32524502556506,0.889,0.45,89.07,0.10404,0.05157,89.8,2518.7185,2713.5347,315.74533894208093,62.32524502556506,0.085503365041,0.43760712123,0.085503365041,0.43760712123,0.662,0.292,88.36,0.6617374,0.2919144,88.36,22.5489,24.0,2.36,1.978,0.494,0.859,39.0
18219,18219,39_314,39_183,797.236,37.00127,18.4792,0.0504,269.093,15.0,21.0,2458.0,2689.0,2459.8745,2689.7666,2459.8745,2689.7666,315.7815360857887,62.33125558232106,2.543,0.803,27.43,0.15008,0.04706,27.67,2459.8745,2689.7666,315.7815360857887,62.33125558232106,1.4331502087,0.72377330104,1.4331502087,0.72377330104,1.206,0.837,9.92,1.206454,0.8374916,9.92,22.5701,0.0,8.55,3.169,0.684,0.465,39.0
18487,18487,40_89,40_443,4405.299,59.55401,16.6232,0.0147,268.1995,43.0,47.0,2559.0,2945.0,2560.2915,2946.0461,2560.2915,2946.0461,315.7146159534184,62.26037459626459,2.151,1.19,52.85,0.03355,0.02118,48.72,2560.2915,2946.0461,315.7146159534184,62.26037459626459,1.4606025663,1.9416348937,1.4606025663,1.9416348937,1.556,0.991,54.78,1.555505,0.9912832,54.78,22.4931,0.0,9.58,1.808,0.447,0.069,40.0
18596,18596,40_198,40_335,152.9506,17.92724,20.2718,0.1273,267.9372,4.0,5.0,3021.0,2840.0,3020.6038,2839.793,3020.6038,2839.793,315.4388356042672,62.29509638383591,0.745,0.453,71.91,0.13025,0.07541,71.59,3020.6038,2839.793,315.4388356042672,62.29509638383591,0.71210531123,1.0635983627,0.71210531123,1.0635983627,1.032,0.843,85.58,1.032335,0.842608,85.58,22.5467,24.0,3.42,1.644,0.392,0.012,40.0
18616,18616,40_218,40_315,342.6312,26.26155,19.3961,0.0832,268.0668,10.0,11.0,3020.0,2812.0,3020.0383,2811.5742,3020.0383,2811.5742,315.4397784259274,62.3030217552661,0.946,0.875,-45.04,0.09853,0.08914,-54.61,3020.0383,2811.5742,315.4397784259274,62.3030217552661,1.0049381325,1.0403503596,1.0049381325,1.0403503596,1.034,0.988,-56.1,1.034165,0.9878211,-56.1,22.5626,24.0,4.55,1.081,0.075,0.0,40.0
18971,18971,41_50,41_469,273.2827,20.12407,19.6416,0.08,267.665,6.0,6.0,2560.0,2988.0,2560.3131,2988.443,2560.3131,2988.443,315.7135918637132,62.24846106373225,0.879,0.464,88.96,0.1063,0.05253,89.85,2560.3131,2988.443,315.7135918637132,62.24846106373225,0.13820494222,0.38457283167,0.13820494222,0.38457283167,0.622,0.369,84.64,0.6219004,0.3688058,84.64,22.5382,24.0,2.58,1.896,0.473,0.723,41.0
19873,19873,43_27,43_365,5289.492,60.26392,16.4246,0.0124,270.0546,43.0,50.0,529.0,3031.0,527.4448,3029.6013,527.4448,3029.6013,316.93807518320955,62.20894381324664,2.196,1.146,42.33,0.02858,0.01753,40.52,527.4448,3029.6013,316.93807518320955,62.20894381324664,1.3295647762,1.2478616937,1.3295647762,1.2478616937,1.342,0.882,42.71,1.341754,0.8815458,42.71,22.6064,0.0,6.67,1.916,0.478,0.047,43.0
20254,20254,44_21,44_467,244.1306,20.02972,19.7641,0.0891,267.071,7.0,7.0,1316.0,3078.0,1316.0835,3078.2822,1316.0835,3078.2822,316.46150123769075,62.2073819452651,0.715,0.655,7.9,0.09112,0.08385,0.27,1316.0835,3078.2822,316.46150123769075,62.2073819452651,0.32433516858,0.27670009465,0.32433516858,0.27670009465,0.57,0.525,-6.85,0.5701169,0.5253589,-6.85,22.6216,24.0,1.94,1.092,0.084,0.353,44.0
20255,20255,44_22,44_466,341.1132,20.91426,19.4009,0.0666,268.2078,4.0,7.0,1015.0,3079.0,1014.7336,3078.6716,1014.7336,3078.6716,316.64299421540466,62.20283799394292,0.94,0.462,-5.77,0.0951,0.04476,-8.15,1014.7336,3078.6716,316.64299421540466,62.20283799394292,0.33260802051,0.042241296662,0.33260802051,0.042241296662,0.577,0.205,-0.36,0.5767315,0.2054996,-0.36,22.591,24.0,2.4,2.033,0.508,0.91,44.0
20710,20710,45_16,45_486,255.7709,18.23909,19.7135,0.0774,267.2979,5.0,5.0,1979.0,3079.0,1979.2864,3078.5907,1979.2864,3078.5907,316.06181491970244,62.21623051092731,0.699,0.464,-18.2,0.08643,0.05017,-18.21,1979.2864,3078.5907,316.06181491970244,62.21623051092731,0.29341466108,0.21879246496,0.29341466108,0.21879246496,0.544,0.465,-10.35,0.5440508,0.4649902,-10.35,22.5553,24.0,1.87,1.508,0.337,0.481,45.0
