,Unnamed: 0,NUMBER,ID_PARENT,FLUX_ISO,FLUXERR_ISO,MAG_ISO,MAGERR_ISO,BACKGROUND,ISOAREA_IMAGE,ISOAREAF_IMAGE,XPEAK_IMAGE,YPEAK_IMAGE,X_IMAGE,Y_IMAGE,X_IMAGE_DBL,Y_IMAGE_DBL,X_WORLD,Y_WORLD,A_IMAGE,B_IMAGE,THETA_IMAGE,ERRA_IMAGE,ERRB_IMAGE,ERRTHETA_IMAGE,XWIN_IMAGE,YWIN_IMAGE,XWIN_WORLD,YWIN_WORLD,X2WIN_IMAGE,Y2WIN_IMAGE,X2WIN_WORLD,Y2WIN_WORLD,AWIN_IMAGE,BWIN_IMAGE,THETAWIN_IMAGE,AWIN_WORLD,BWIN_WORLD,THETAWIN_WORLD,MU_THRESHOLD,FLAGS,FWHM_IMAGE,ELONGATION,ELLIPTICITY,CLASS_STAR,SUBDIV_NUMBER
1566,1566,21_6,21_65,37.15457,2.447994,22.1983,0.0716,0.06098616,3.0,3.0,279.0,1991.0,279.2098,1991.3006,279.2098,1991.3006,43.35304031729223,-21.94430409632045,0.505,0.348,-54.71,0.04263,0.02826,-49.56,279.2098,1991.3006,43.35304031729223,-21.94430409632045,0.079274104349,0.13057344801,0.079274104349,0.13057344801,0.366,0.276,-76.2,0.3658758,0.2756491,-76.2,99.0,0.0,1.25,1.451,0.311,0.957,21.0
1567,1567,21_7,21_64,1036.895,12.93218,18.584,0.0135,0.0,8.0,8.0,156.0,1986.0,155.7361,1985.9991,155.7361,1985.9991,43.39048214465903,-21.943233513339717,0.693,0.508,-69.44,0.00896,0.00664,-68.02,155.7361,1985.9991,43.39048214465903,-21.943233513339717,0.17303455009,0.21816444713,0.17303455009,0.21816444713,0.475,0.407,-69.23,0.4751299,0.4067562,-69.23,99.0,0.0,1.68,1.365,0.267,1.0,21.0
1568,1568,21_8,21_63,28.37963,2.139477,22.4908,0.0819,0.0,2.0,2.0,136.0,1984.0,136.0,1983.9976,136.0,1983.9976,43.39647085648018,-21.942736796948992,0.293,0.289,90.0,0.04393,0.02609,90.0,136.0,1983.9976,43.39647085648018,-21.942736796948992,0.0833333,0.083484184078,0.0833333,0.083484184078,0.289,0.289,90.0,0.2889363,0.2886751,90.0,99.0,0.0,0.0,1.014,0.014,0.965,21.0
1569,1569,21_9,21_62,837.6257,11.62329,18.8157,0.0151,-3.820768e-07,2.0,2.0,509.0,1963.0,509.0,1962.6682,509.0,1962.6682,43.28350265923018,-21.935439863260147,0.552,0.289,90.0,0.00773,0.00404,90.0,509.0,1962.6682,43.28350265923018,-21.935439863260147,0.0833333,0.13550018016,0.0833333,0.13550018016,0.368,0.289,90.0,0.3681035,0.2886751,90.0,99.0,16.0,0.94,1.913,0.477,0.998,21.0
1570,1570,21_10,21_61,206.4503,5.77048,20.3363,0.0304,-1.19966e-07,6.0,6.0,207.0,1954.0,207.5073,1953.5616,207.5073,1953.5616,43.37491343903191,-21.93393227601839,0.663,0.496,81.99,0.02171,0.01512,85.39,207.5073,1953.5616,43.37491343903191,-21.93393227601839,0.24489944205,0.27529381342,0.24489944205,0.27529381342,0.526,0.493,77.08,0.5262905,0.4931648,77.08,99.0,0.0,1.91,1.336,0.251,1.0,21.0
1571,1571,21_11,21_60,1526.516,15.69115,18.164,0.0112,0.0,7.0,7.0,109.0,1953.0,109.3871,1953.1638,109.3871,1953.1638,43.404649941096366,-21.934151238624004,0.603,0.545,77.11,0.00634,0.00574,77.26,109.3871,1953.1638,43.404649941096366,-21.934151238624004,0.23801806059,0.18700877828,0.23801806059,0.18700877828,0.488,0.432,5.78,0.4884112,0.4318348,5.78,99.0,0.0,1.4,1.107,0.096,1.0,21.0
1572,1572,21_12,21_59,263.7509,6.522306,20.0703,0.0269,-8.2008e-09,5.0,5.0,195.0,1925.0,194.9035,1925.3516,194.9035,1925.3516,43.37883852513806,-21.92603845905573,0.501,0.308,72.43,0.01423,0.00898,68.99,194.9035,1925.3516,43.37883852513806,-21.92603845905573,0.10282555565,0.16382668476,0.10282555565,0.16382668476,0.405,0.321,88.18,0.4048309,0.3205685,88.18,99.0,0.0,1.07,1.626,0.385,1.0,21.0
1573,1573,21_13,21_58,40973.43,81.29341,14.592,0.0022,0.0,7.0,7.0,210.0,1899.0,210.2146,1898.887,210.2146,1898.887,43.374297814160265,-21.918540668545692,0.431,0.371,-31.31,0.00086,0.00074,-31.36,210.2146,1898.887,43.374297814160265,-21.918540668545692,0.10234739085,0.095320749325,0.10234739085,0.095320749325,0.32,0.309,-1.47,0.319925,0.3087331,-1.47,99.0,0.0,0.83,1.16,0.138,1.0,21.0
1574,1574,21_14,21_57,82.69271,3.652059,21.3296,0.048,0.0,3.0,3.0,223.0,1899.0,222.7469,1898.9641,222.7469,1898.9641,43.370499929797134,-21.918519614210208,0.522,0.343,-3.36,0.02192,0.01387,-11.45,222.7469,1898.9641,43.370499929797134,-21.918519614210208,0.10765546027,0.086159480901,0.10765546027,0.086159480901,0.328,0.294,-0.19,0.3281093,0.2935289,-0.19,99.0,0.0,0.93,1.525,0.344,0.996,21.0
1575,1575,21_15,21_56,57.74155,3.051746,21.7196,0.0574,0.0,7.0,7.0,58.0,1896.0,59.2297,1895.896,59.2297,1895.896,43.42005904732759,-21.918206205619818,1.061,0.305,0.73,0.07343,0.03132,3.33,59.2297,1895.896,43.42005904732759,-21.918206205619818,0.45793817542,0.082191994979,0.45793817542,0.082191994979,0.678,0.284,-3.82,0.6779552,0.2837374,-3.82,99.0,0.0,3.34,3.478,0.712,0.997,21.0
1576,1576,21_16,21_55,12502.08,44.90506,15.8808,0.0039,8.047745e-05,7.0,7.0,67.0,1882.0,66.9277,1882.2624,66.9277,1882.2624,43.41777650617944,-21.914344964499428,0.478,0.413,-69.98,0.00172,0.00149,-69.89,66.9277,1882.2624,43.41777650617944,-21.914344964499428,0.10363489819,0.12502342144,0.10363489819,0.12502342144,0.354,0.322,-88.96,0.3535964,0.3219129,-88.96,99.0,0.0,0.95,1.158,0.136,1.0,21.0
1577,1577,21_17,21_54,131.8194,4.610986,20.8234,0.038,0.0,3.0,3.0,378.0,1876.0,378.3288,1875.8681,378.3288,1875.8681,43.32344168449646,-21.911482612770065,0.486,0.315,19.62,0.01848,0.01234,24.77,378.3288,1875.8681,43.32344168449646,-21.911482612770065,0.16080543899,0.10852761882,0.16080543899,0.10852761882,0.401,0.329,2.39,0.4011196,0.3292964,2.39,99.0,0.0,1.09,1.544,0.352,0.996,21.0
1578,1578,21_18,21_53,2928.268,21.73249,17.4568,0.0081,0.0,7.0,7.0,397.0,1872.0,397.0725,1872.4937,397.0725,1872.4937,43.31777469489861,-21.91046726982804,0.566,0.503,-8.63,0.00426,0.00379,-8.75,397.0725,1872.4937,43.31777469489861,-21.91046726982804,0.12196435145,0.24752892198,0.12196435145,0.24752892198,0.498,0.349,-88.71,0.4975869,0.3491426,-88.71,99.0,0.0,1.23,1.127,0.112,1.0,21.0
1579,1579,21_19,21_52,10693.79,41.53078,16.0505,0.0042,0.0,7.0,7.0,295.0,1865.0,294.9727,1865.2785,294.9727,1865.2785,43.34874106195287,-21.90879382695658,0.484,0.397,-83.71,0.00189,0.00155,-83.68,294.9727,1865.2785,43.34874106195287,-21.90879382695658,0.097618617346,0.12057154237,0.097618617346,0.12057154237,0.347,0.312,-89.76,0.3472347,0.3124391,-89.76,99.0,0.0,1.01,1.221,0.181,1.0,21.0
1580,1580,21_20,21_51,4.97824,0.8960702,24.3806,0.1955,0.0,1.0,1.0,261.0,1855.0,261.0,1855.0,261.0,1855.0,43.35907403535435,-21.90601915506757,0.289,0.289,45.0,0.07786,0.07786,45.0,261.0,1855.0,43.35907403535435,-21.90601915506757,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,99.0,0.0,0.0,1.0,0.0,0.374,21.0
1581,1581,21_21,21_50,2.515664,0.6369868,25.1217,0.275,0.0,2.0,2.0,453.0,1834.0,453.1836,1834.0,453.1836,1834.0,43.300920430057566,-21.89943808443653,0.483,0.289,0.0,0.38978,0.17798,0.0,453.1836,1834.0,43.300920430057566,-21.89943808443653,0.097586205736,0.0833333,0.097586205736,0.0833333,0.312,0.289,0.0,0.3123879,0.2886751,0.0,99.0,0.0,0.85,1.673,0.402,0.042,21.0
1582,1582,21_22,21_49,271.7424,6.620378,20.0379,0.0265,-0.001355837,9.0,9.0,443.0,1830.0,442.2658,1830.5588,442.2658,1830.5588,43.30424204880025,-21.89850868175108,1.591,0.394,-37.73,0.04277,0.01079,-37.82,442.2658,1830.5588,43.30424204880025,-21.89850868175108,0.62796309374,0.36156239955,0.62796309374,0.36156239955,0.918,0.382,-33.77,0.9184192,0.3821408,-33.77,33.3187,0.0,3.59,4.039,0.752,0.98,21.0
1583,1583,21_23,21_48,85.53407,3.714272,21.293,0.0472,0.0,4.0,4.0,29.0,1824.0,29.394,1824.3753,29.394,1824.3753,43.42935960709196,-21.89818242143432,0.496,0.477,-38.35,0.02451,0.02408,-36.95,29.394,1824.3753,43.42935960709196,-21.89818242143432,0.20910559595,0.19623598536,0.20910559595,0.19623598536,0.46,0.44,-22.94,0.46034,0.4398052,-22.94,99.0,0.0,0.98,1.041,0.039,0.995,21.0
1584,1584,21_24,21_47,139.5629,4.744485,20.7614,0.0369,0.0,2.0,2.0,508.0,1823.0,508.0,1823.1662,508.0,1823.1662,43.284352308589895,-21.8961939155637,0.471,0.289,90.0,0.01738,0.01024,90.0,508.0,1823.1662,43.284352308589895,-21.8961939155637,0.0833333,0.095663907396,0.0833333,0.095663907396,0.309,0.289,90.0,0.3092958,0.2886751,90.0,99.0,16.0,2.1,1.632,0.387,0.996,21.0
1585,1585,21_25,21_46,122.3917,4.44304,20.9039,0.0394,0.0,4.0,4.0,146.0,1786.0,145.6864,1786.3133,145.6864,1786.3133,43.39426824616753,-21.88708622333587,0.548,0.361,-44.99,0.02193,0.01543,-44.99,145.6864,1786.3133,43.39426824616753,-21.88708622333587,0.086708028881,0.086595876649,0.086708028881,0.086595876649,0.329,0.255,-44.92,0.3287138,0.2554431,-44.92,99.0,0.0,1.0,1.519,0.342,0.998,21.0
1586,1586,21_26,21_45,277.6841,6.692366,20.0144,0.0262,0.0,5.0,5.0,216.0,1781.0,215.9287,1780.6291,215.9287,1780.6291,43.37300922004835,-21.885248749179294,0.531,0.39,-52.31,0.01412,0.01046,-42.96,215.9287,1780.6291,43.37300922004835,-21.885248749179294,0.055554700256,0.15612509602,0.055554700256,0.15612509602,0.396,0.234,-84.42,0.3963514,0.2336351,-84.42,99.0,0.0,1.25,1.363,0.266,1.0,21.0
1587,1587,21_27,21_44,1011.23,12.77112,18.6112,0.0137,0.0,6.0,6.0,168.0,1779.0,167.5761,1779.0686,167.5761,1779.0686,43.38766362776484,-21.884973970720768,0.634,0.494,88.3,0.00825,0.00636,88.39,167.5761,1779.0686,43.38766362776484,-21.884973970720768,0.23606366773,0.19483601029,0.23606366773,0.19483601029,0.486,0.441,5.85,0.4863144,0.4409058,5.85,99.0,0.0,1.52,1.283,0.221,1.0,21.0
1588,1588,21_28,21_43,16947.32,52.2823,15.5505,0.0034,0.0,7.0,7.0,252.0,1777.0,252.0835,1776.5577,252.0835,1776.5577,43.36207109453919,-21.88397939858715,0.505,0.418,-84.11,0.00156,0.00129,-84.07,252.0835,1776.5577,43.36207109453919,-21.88397939858715,0.038776808251,0.19156754614,0.038776808251,0.19156754614,0.438,0.197,-89.47,0.4376995,0.1968845,-89.47,99.0,0.0,0.95,1.208,0.172,1.0,21.0
1589,1589,21_29,21_42,337.4145,7.377106,19.8029,0.0237,0.0,6.0,6.0,257.0,1777.0,256.9584,1776.546,256.9584,1776.546,43.36059423864896,-21.883959349443582,0.57,0.473,29.38,0.01367,0.01113,20.65,256.9584,1776.546,43.36059423864896,-21.883959349443582,0.10875153348,0.24229846083,0.10875153348,0.24229846083,0.494,0.327,83.85,0.4938305,0.3273858,83.85,99.0,0.0,1.26,1.207,0.171,1.0,21.0
1590,1590,21_30,21_41,0.06875659,0.105308,29.03,1.6633,0.0,1.0,1.0,281.0,1768.0,281.0,1768.0,281.0,1768.0,43.35334284476809,-21.88147195452751,0.289,0.289,45.0,4.22164,4.22164,45.0,281.0,1768.0,43.35334284476809,-21.88147195452751,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,99.0,0.0,0.0,1.0,0.0,0.003,21.0
1591,1591,21_31,21_40,324.8445,7.238389,19.8441,0.0242,0.0,9.0,9.0,25.0,1751.0,24.7066,1750.5944,24.7066,1750.5944,43.43104793852865,-21.877439052849454,0.744,0.506,89.22,0.01934,0.01285,-88.96,24.7066,1750.5944,43.43104793852865,-21.877439052849454,0.18378800252,0.25360611861,0.18378800252,0.25360611861,0.505,0.427,82.51,0.5048103,0.4272712,82.51,99.0,0.0,1.5,1.471,0.32,1.0,21.0
1592,1592,21_32,21_39,13.47135,1.474042,23.2998,0.1188,0.0,4.0,4.0,14.0,1750.0,13.9826,1750.0136,13.9826,1750.0136,43.43429847847541,-21.87731087408917,0.324,0.304,-36.44,0.12693,0.07499,-45.1,13.9826,1750.0136,43.43429847847541,-21.87731087408917,0.084025880966,0.083808641291,0.084025880966,0.083808641291,0.29,0.289,-4.41,0.2898744,0.289495,-4.41,99.0,0.0,1.75,1.064,0.06,0.927,21.0
1593,1593,21_33,21_38,1174.429,13.76314,18.4487,0.0127,0.0,15.0,15.0,204.0,1726.0,204.4687,1726.2214,204.4687,1726.2214,43.37668429373625,-21.869979417306293,0.989,0.655,38.15,0.0128,0.00807,36.7,204.4687,1726.2214,43.37668429373625,-21.869979417306293,0.4026203666,0.39335234872,0.4026203666,0.39335234872,0.688,0.568,43.24,0.6879851,0.5680223,43.24,99.0,0.0,2.43,1.51,0.338,1.0,21.0
1594,1594,21_34,21_37,128.269,4.548468,20.853,0.0385,0.0,4.0,4.0,148.0,1722.0,148.4566,1721.778,148.4566,1721.778,43.393667997360005,-21.86891900648549,0.686,0.352,-22.06,0.02796,0.01375,-20.69,148.4566,1721.778,43.393667997360005,-21.86891900648549,0.26655795954,0.10071598583,0.26655795954,0.10071598583,0.531,0.291,-16.46,0.5314264,0.2913072,-16.46,99.0,0.0,1.79,1.949,0.487,0.997,21.0
1595,1595,21_35,21_36,23752.33,61.89524,15.184,0.0028,0.0001684717,7.0,7.0,62.0,1721.0,61.7398,1721.3967,61.7398,1721.3967,43.41993668700752,-21.869101597783157,0.508,0.437,-62.68,0.00133,0.00114,-62.56,61.7398,1721.3967,43.41993668700752,-21.869101597783157,0.092046713208,0.17410009732,0.092046713208,0.17410009732,0.418,0.302,-83.74,0.4184481,0.3017416,-83.74,99.0,0.0,0.93,1.164,0.141,1.0,21.0
1596,1596,21_36,21_35,421.7542,8.247719,19.5607,0.0212,0.0,5.0,5.0,460.0,1702.0,460.3619,1702.3789,460.3619,1702.3789,43.29925629383664,-21.862378697662155,0.537,0.477,20.42,0.01131,0.00964,19.27,460.3619,1702.3789,43.29925629383664,-21.862378697662155,0.20867405732,0.19557722626,0.20867405732,0.19557722626,0.46,0.439,22.96,0.4599341,0.4389897,22.96,99.0,0.0,1.08,1.125,0.111,1.0,21.0
1597,1597,21_37,21_34,29.49935,2.181275,22.4488,0.0803,0.0,2.0,2.0,208.0,1699.0,208.0,1699.3173,208.0,1699.3173,43.37571505342088,-21.862397398666573,0.548,0.289,90.0,0.04983,0.02544,90.0,208.0,1699.3173,43.37571505342088,-21.862397398666573,0.0833333,0.12476077007,0.0833333,0.12476077007,0.353,0.289,90.0,0.3532149,0.2886751,90.0,99.0,0.0,0.93,1.897,0.473,0.919,21.0
1598,1598,21_38,21_33,397.5222,8.007277,19.6249,0.0219,0.0,4.0,4.0,101.0,1692.0,100.6264,1691.5186,100.6264,1691.5186,43.40826751362408,-21.860565467397247,0.503,0.48,-66.22,0.01045,0.01001,-65.55,100.6264,1691.5186,43.40826751362408,-21.860565467397247,0.18966474431,0.24890636188,0.18966474431,0.24890636188,0.5,0.435,-83.45,0.4996972,0.4345962,-83.45,99.0,0.0,0.96,1.049,0.047,0.999,21.0
1599,1599,21_39,21_32,3012.302,22.04212,17.4261,0.0079,0.0,7.0,7.0,412.0,1668.0,411.8434,1668.3165,411.8434,1668.3165,43.31408557947055,-21.852966636243064,0.541,0.515,-54.72,0.00401,0.00383,-53.12,411.8434,1668.3165,43.31408557947055,-21.852966636243064,0.11027262576,0.17039037843,0.11027262576,0.17039037843,0.413,0.332,-88.14,0.4128602,0.3319781,-88.14,99.0,0.0,1.15,1.049,0.047,1.0,21.0
1600,1600,21_40,21_31,26.30241,2.05969,22.5733,0.085,0.0,2.0,2.0,378.0,1666.0,377.6212,1666.0,377.6212,1666.0,43.32446086528639,-21.852435473150955,0.564,0.289,0.0,0.05441,0.02742,0.0,377.6212,1666.0,43.32446086528639,-21.852435473150955,0.16487066216,0.0833333,0.16487066216,0.0833333,0.406,0.289,0.0,0.4060427,0.2886751,0.0,99.0,0.0,0.95,1.955,0.489,0.868,21.0
1601,1601,21_41,21_30,278.8297,6.706156,20.01,0.0261,0.0,6.0,6.0,397.0,1652.0,396.6012,1651.9479,396.6012,1651.9479,43.31876553425477,-21.84841471099656,0.576,0.415,-49.41,0.01526,0.01142,-58.25,396.6012,1651.9479,43.31876553425477,-21.84841471099656,0.19418281981,0.08127534839,0.19418281981,0.08127534839,0.444,0.28,-8.94,0.4439035,0.2800141,-8.94,99.0,0.0,1.41,1.386,0.279,1.0,21.0
1602,1602,21_42,21_29,1880.03,17.41352,17.9379,0.0101,0.0,8.0,8.0,213.0,1651.0,212.9483,1650.528,212.9483,1650.528,43.37439842802582,-21.848652516196903,0.595,0.54,-73.95,0.00566,0.00512,-75.4,212.9483,1650.528,43.37439842802582,-21.848652516196903,0.1151095307,0.23667166181,0.1151095307,0.23667166181,0.487,0.339,-87.56,0.4867156,0.338953,-87.56,99.0,0.0,1.25,1.1,0.091,1.0,21.0
1603,1603,21_43,21_28,5759.481,30.47866,16.7223,0.0057,3.653164e-06,7.0,7.0,123.0,1637.0,122.6087,1637.0969,122.6087,1637.0969,43.40180976946449,-21.84517907585693,0.52,0.459,-17.19,0.00277,0.00245,-17.41,122.6087,1637.0969,43.40180976946449,-21.84517907585693,0.16940901279,0.055602257994,0.16940901279,0.055602257994,0.412,0.236,-1.32,0.4116672,0.2356722,-1.32,99.0,0.0,1.07,1.132,0.116,1.0,21.0
1604,1604,21_44,21_27,0.5253589,0.2910933,26.8222,0.6017,5.311216e-06,2.0,2.0,108.0,1636.0,108.0,1635.6314,108.0,1635.6314,43.40623959968266,-21.844815669481697,0.562,0.289,90.0,1.62404,0.79336,90.0,108.0,1635.6314,43.40623959968266,-21.844815669481697,0.0833333,0.16509719659,0.0833333,0.16509719659,0.406,0.289,90.0,0.4063216,0.2886751,90.0,99.0,0.0,0.95,1.948,0.487,0.008,21.0
1605,1605,21_45,21_26,2211.37,18.88578,17.7616,0.0093,0.0,6.0,6.0,449.0,1616.0,448.9912,1615.5619,448.9912,1615.5619,43.30303691231433,-21.83799083438532,0.601,0.495,-4.43,0.00521,0.00427,-4.18,448.9912,1615.5619,43.30303691231433,-21.83799083438532,0.1537963392,0.23771824108,0.1537963392,0.23771824108,0.488,0.392,-87.43,0.4877368,0.3919533,-87.43,99.0,0.0,1.33,1.213,0.175,1.0,21.0
1606,1606,21_46,21_25,0.5538753,0.2988892,26.7648,0.586,9.206108e-06,1.0,1.0,108.0,1614.0,108.0,1614.0,108.0,1614.0,43.40631910423606,-21.83872908900465,0.289,0.289,45.0,0.54396,0.54396,45.0,108.0,1614.0,43.40631910423606,-21.83872908900465,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,99.0,0.0,0.0,1.0,0.0,0.03,21.0
1607,1607,21_47,21_24,50.21079,2.845789,21.8713,0.0616,0.0,2.0,2.0,283.0,1607.0,282.9726,1607.0,282.9726,1607.0,43.35335316221152,-21.83616411918381,0.332,0.289,0.0,0.02819,0.01827,0.0,282.9726,1607.0,43.35335316221152,-21.83616411918381,0.084945821155,0.0833333,0.084945821155,0.0833333,0.291,0.289,0.0,0.2914547,0.2886751,0.0,99.0,0.0,0.0,1.149,0.129,0.99,21.0
1608,1608,21_48,21_23,173.4349,5.288986,20.5255,0.0331,-3.983655e-08,4.0,4.0,502.0,1598.0,502.4893,1598.248,502.4893,1598.248,43.2869002023476,-21.83292777924033,0.508,0.423,18.31,0.01655,0.01438,20.69,502.4893,1598.248,43.2869002023476,-21.83292777924033,0.24196310732,0.086910968544,0.24196310732,0.086910968544,0.493,0.294,4.01,0.4926752,0.2935051,4.01,99.0,0.0,0.92,1.201,0.167,0.998,21.0
1609,1609,21_49,21_22,264.3107,6.529223,20.068,0.0268,3.440429e-08,11.0,11.0,291.0,1584.0,291.8133,1583.4104,291.8133,1583.4104,43.35076468858311,-21.82949583923907,1.293,0.695,-16.44,0.03758,0.02043,-13.7,291.8133,1583.4104,43.35076468858311,-21.82949583923907,0.54708863299,0.36691275323,0.54708863299,0.36691275323,0.784,0.547,-27.62,0.7842328,0.5467909,-27.62,99.0,0.0,4.53,1.86,0.462,1.0,21.0
1610,1610,21_50,21_21,153756.2,157.4782,13.1562,0.0011,1.394535e-05,7.0,7.0,29.0,1584.0,28.6845,1583.9277,28.6845,1583.9277,43.430448584628536,-21.830530732950237,0.476,0.372,-13.49,0.00049,0.00038,-13.49,28.6845,1583.9277,43.430448584628536,-21.830530732950237,0.16610337992,0.11176328082,0.16610337992,0.11176328082,0.408,0.334,-1.38,0.4075965,0.3342631,-1.38,99.0,4.0,2.43,1.28,0.219,1.0,21.0
1611,1611,21_51,21_20,289.8775,6.837722,19.9678,0.0256,0.1264709,6.0,6.0,40.0,1581.0,39.7569,1581.4201,39.7569,1581.4201,43.42710471734083,-21.82978862448292,0.624,0.462,24.48,0.01626,0.01184,19.07,39.7569,1581.4201,43.42710471734083,-21.82978862448292,0.2137866463,0.22563528148,0.2137866463,0.22563528148,0.505,0.429,49.81,0.5051674,0.4292177,49.81,99.0,0.0,1.68,1.352,0.26,1.0,21.0
1612,1612,21_52,21_19,1.534504,0.4974945,25.6584,0.3521,-0.0002816826,4.0,4.0,300.0,1579.0,300.4342,1579.6422,300.4342,1579.6422,43.34816804858247,-21.82840565164793,0.913,0.187,59.1,1.18387,0.43689,61.95,300.4342,1579.6422,43.34816804858247,-21.82840565164793,0.1947804038,0.23090212213,0.1947804038,0.23090212213,0.578,0.303,49.29,0.5777214,0.3031841,49.29,35.0243,0.0,2.26,4.884,0.795,0.004,21.0
1613,1613,21_53,21_18,5329.693,29.31941,16.8065,0.006,1.394535e-05,8.0,8.0,84.0,1578.0,83.8146,1578.229,83.8146,1578.229,43.413774576201945,-21.82874459546508,0.528,0.501,-49.28,0.00293,0.00279,-49.77,83.8146,1578.229,43.413774576201945,-21.82874459546508,0.083031382226,0.094026117427,0.083031382226,0.094026117427,0.307,0.288,-80.15,0.3071932,0.2875584,-80.15,99.0,0.0,1.05,1.055,0.052,1.0,21.0
1614,1614,21_54,21_17,153.222,4.97124,20.66,0.0352,0.0002884858,10.0,10.0,281.0,1575.0,281.1708,1574.8366,281.1708,1574.8366,43.35402014032535,-21.827120136265943,0.769,0.468,-17.99,0.0381,0.02314,1.48,281.1708,1574.8366,43.35402014032535,-21.827120136265943,0.31977858064,0.1311137269,0.31977858064,0.1311137269,0.568,0.358,-7.43,0.5683674,0.3575623,-7.43,99.0,0.0,2.06,1.641,0.391,1.0,21.0
1615,1615,21_55,21_16,525.9918,9.210721,19.3209,0.019,-6.173813e-05,23.0,23.0,302.0,1572.0,303.3743,1572.9465,303.3743,1572.9465,43.3473029530572,-21.8265113892231,2.022,0.746,38.12,0.04493,0.01694,42.49,303.3743,1572.9465,43.3473029530572,-21.8265113892231,0.81191669341,0.71133674528,0.81191669341,0.71133674528,1.108,0.544,41.9,1.107782,0.5441249,41.9,36.6694,0.0,6.07,2.711,0.631,0.998,21.0
1616,1616,21_56,21_15,576327.2,304.8869,11.7216,0.0006,-0.0002515063,8.0,8.0,292.0,1575.0,291.5831,1574.4166,291.5831,1574.4166,43.350868364975696,-21.82696592946364,0.589,0.539,-48.07,0.00031,0.00029,-48.07,291.5831,1574.4166,43.350868364975696,-21.82696592946364,0.25870786565,0.26008988924,0.25870786565,0.26008988924,0.517,0.501,47.38,0.5174323,0.5010605,47.38,35.1476,4.0,0.0,1.092,0.084,1.0,21.0
1617,1617,21_57,21_14,29.82656,2.193339,22.4368,0.0799,0.3306578,2.0,2.0,278.0,1570.0,278.1674,1570.1674,278.1674,1570.1674,43.354947310219934,-21.825816677214,0.602,0.289,45.0,0.06039,0.0249,45.0,278.1674,1570.1674,43.354947310219934,-21.825816677214,0.083479446016,0.083479446016,0.083479446016,0.083479446016,0.289,0.289,45.0,0.2891809,0.2886751,45.0,99.0,0.0,2.4,2.085,0.52,0.953,21.0
1618,1618,21_58,21_13,60.36614,3.120332,21.6713,0.0561,-0.0229966,3.0,3.0,283.0,1569.0,282.6863,1569.648,282.6863,1569.648,43.35358073630918,-21.82565490776312,0.576,0.333,-46.66,0.03412,0.01972,-46.26,282.6863,1569.648,43.35358073630918,-21.82565490776312,0.17043203504,0.21229746686,0.17043203504,0.21229746686,0.511,0.349,-53.72,0.5110984,0.3485799,-53.72,30.2451,0.0,2.54,1.729,0.422,0.972,21.0
1619,1619,21_59,21_12,3.603321,0.7623522,24.7315,0.2298,-9.631824e-07,1.0,1.0,184.0,1566.0,184.0,1566.0,184.0,1566.0,43.38348051416537,-21.824966598168118,0.289,0.289,45.0,0.10074,0.10074,45.0,184.0,1566.0,43.38348051416537,-21.824966598168118,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,99.0,0.0,0.0,1.0,0.0,0.369,21.0
1620,1620,21_60,21_11,57.68607,3.050279,21.7206,0.0574,9.596988e-07,3.0,3.0,427.0,1562.0,426.9409,1562.1902,426.9409,1562.1902,43.30992137313114,-21.82305122554116,0.394,0.233,83.56,0.02617,0.0197,69.77,426.9409,1562.1902,43.30992137313114,-21.82305122554116,0.087719238714,0.099680320603,0.087719238714,0.099680320603,0.316,0.296,89.65,0.3157226,0.2961736,89.65,99.0,0.0,0.9,1.69,0.408,0.994,21.0
1621,1621,21_61,21_10,208.6683,5.801394,20.3247,0.0302,1.394535e-05,5.0,5.0,79.0,1561.0,79.14,1561.1333,79.14,1561.1333,43.415252702698936,-21.823949731572057,0.681,0.34,-0.79,0.02057,0.01116,2.29,79.14,1561.1333,43.415252702698936,-21.823949731572057,0.17136184872,0.045655378195,0.17136184872,0.045655378195,0.414,0.213,-1.67,0.4140873,0.2134219,-1.67,99.0,0.0,1.99,2.003,0.501,1.0,21.0
1622,1622,21_62,21_9,81.24276,3.619899,21.3488,0.0484,1.064722e-06,3.0,3.0,330.0,1546.0,330.1678,1546.3475,330.1678,1546.3475,43.33928948177952,-21.81893360879523,0.506,0.332,-63.38,0.02562,0.01689,-57.81,330.1678,1546.3475,43.33928948177952,-21.81893360879523,0.056809851032,0.157239848,0.056809851032,0.157239848,0.398,0.235,-83.38,0.3982607,0.235453,-83.38,99.0,0.0,1.23,1.523,0.343,0.993,21.0
