,Unnamed: 0,NUMBER,ID_PARENT,FLUX_ISO,FLUXERR_ISO,MAG_ISO,MAGERR_ISO,BACKGROUND,ISOAREA_IMAGE,ISOAREAF_IMAGE,XPEAK_IMAGE,YPEAK_IMAGE,X_IMAGE,Y_IMAGE,X_IMAGE_DBL,Y_IMAGE_DBL,X_WORLD,Y_WORLD,A_IMAGE,B_IMAGE,THETA_IMAGE,ERRA_IMAGE,ERRB_IMAGE,ERRTHETA_IMAGE,XWIN_IMAGE,YWIN_IMAGE,XWIN_WORLD,YWIN_WORLD,X2WIN_IMAGE,Y2WIN_IMAGE,X2WIN_WORLD,Y2WIN_WORLD,AWIN_IMAGE,BWIN_IMAGE,THETAWIN_IMAGE,AWIN_WORLD,BWIN_WORLD,THETAWIN_WORLD,MU_THRESHOLD,FLAGS,FWHM_IMAGE,ELONGATION,ELLIPTICITY,CLASS_STAR,SUBDIV_NUMBER
364,364,4_79,4_8,3263.349,34.12268,17.6214,0.0114,188.0586,6.0,15.0,2274.0,31.0,2274.3944,30.7136,2274.3944,30.7136,141.8826431195698,27.970419390794465,0.961,0.744,-43.29,0.01149,0.00952,-42.97,2274.3944,30.7136,141.8826431195698,27.970419390794465,0.18085141862,0.14805552842,0.18085141862,0.14805552842,0.463,0.339,-35.39,0.4628915,0.3385829,-35.39,23.4189,0.0,1.52,1.293,0.226,0.946,4.0
366,366,4_81,4_6,215.6761,19.39135,20.5711,0.0976,187.7491,6.0,8.0,2050.0,16.0,2049.8361,15.831499999999998,2049.8361,15.831499999999998,141.9540608920528,27.975574159679773,0.798,0.68,-49.27,0.09183,0.07325,-45.25,2049.8361,15.831499999999998,141.9540608920528,27.975574159679773,0.64593626817,0.75079683394,0.64593626817,0.75079683394,0.867,0.803,84.12,0.8671344,0.8030012,84.12,23.4054,0.0,2.77,1.173,0.148,0.604,4.0
368,368,4_83,4_4,159.3137,16.86216,20.8999,0.1149,187.7607,6.0,6.0,2313.0,12.0,2313.0268,12.4804,2313.0268,12.4804,141.8702549604212,27.975371997281307,0.803,0.499,1.07,0.10557,0.06474,0.01,2313.0268,12.4804,141.8702549604212,27.975371997281307,1.1238302632,0.77872141551,1.1238302632,0.77872141551,1.062,0.88,6.8,1.062454,0.8796263,6.8,23.3936,0.0,3.74,1.608,0.378,0.514,4.0
369,369,4_84,4_87,768.2964,28.72855,19.1918,0.0406,188.4036,14.0,16.0,2415.0,503.0,2414.5635,502.9059,2414.5635,502.9059,141.8403790556825,27.8370768873178,1.008,0.899,83.81,0.04862,0.04005,-89.76,2414.5635,502.9059,141.8403790556825,27.8370768873178,0.38867710318,0.40825502017,0.38867710318,0.40825502017,0.653,0.608,55.03,0.6534546,0.608218,55.03,23.3848,0.0,2.06,1.122,0.109,0.933,4.0
370,370,4_85,4_86,923.4361,31.24282,18.9921,0.0367,188.1147,17.0,19.0,2330.0,500.0,2330.3701,500.2274,2330.3701,500.2274,141.8671371381314,27.838205874087222,1.097,0.989,75.56,0.04546,0.0417,82.69,2330.3701,500.2274,141.8671371381314,27.838205874087222,0.45481095189,0.5200604899,0.45481095189,0.5200604899,0.726,0.67,73.35,0.725581,0.6696295,73.35,23.3885,0.0,2.2,1.108,0.098,0.952,4.0
371,371,5_1,5_3,1102.278,39.30304,18.7998,0.0387,187.3291,34.0,34.0,2705.0,11.0,2705.1205,11.5134,2705.1205,11.5134,141.74544159715825,27.973834521487337,1.656,1.326,29.8,0.07028,0.05478,28.01,2705.1205,11.5134,141.74544159715825,27.973834521487337,1.8693738835,1.7552666569,1.8693738835,1.7552666569,1.403,1.287,34.26,1.402916,1.287038,34.26,23.4314,0.0,5.22,1.248,0.199,0.0,5.0
372,372,5_2,5_2,308.2639,18.21774,20.1833,0.0642,187.1065,4.0,7.0,2561.0,8.0,2560.361,8.2056,2560.361,8.2056,141.79149997760007,27.975447279917383,0.813,0.569,-59.12,0.07347,0.05131,-59.68,2560.361,8.2056,141.79149997760007,27.975447279917383,0.25209681279,0.31051542161,0.25209681279,0.31051542161,0.664,0.35,-50.29,0.6635634,0.3497082,-50.29,23.4299,0.0,3.25,1.429,0.3,0.84,5.0
373,373,5_3,5_1,311.1736,20.30339,20.1731,0.0709,187.1891,7.0,9.0,2578.0,0.0,2578.1985,0.3859999999999999,2578.1985,0.3859999999999999,141.78578203615277,27.97756134718462,1.235,0.477,5.02,0.11915,0.04438,4.81,2578.1985,0.3859999999999999,141.78578203615277,27.97756134718462,1.0086742904,0.30013729639,1.0086742904,0.30013729639,1.007,0.542,5.32,1.007408,0.5421628,5.32,23.4311,24.0,4.07,2.591,0.614,0.772,5.0
374,374,5_4,5_59,529259.2,315.7654,12.0964,0.0006,189.1438,272.0,300.0,2522.0,481.0,2521.8381,480.5454,2521.8381,480.5454,141.80615727052697,27.84287490796952,1.952,1.708,74.0,0.00149,0.00139,78.15,2521.8381,480.5454,141.80615727052697,27.84287490796952,0.95351065087,1.1172740695,0.95351065087,1.1172740695,1.073,0.959,67.63,1.0727,0.9592183,67.63,23.3512,4.0,8.64,1.143,0.125,0.985,5.0
375,375,5_5,5_58,13940.95,72.70207,16.0448,0.0057,187.7509,63.0,75.0,2917.0,479.0,2916.9798,479.7413,2916.9798,479.7413,141.6805295909722,27.84121962803594,1.589,1.364,73.88,0.01169,0.00994,71.9,2916.9798,479.7413,141.6805295909722,27.84121962803594,0.53670307743,0.62451828124,0.53670307743,0.62451828124,0.795,0.727,74.0,0.7952262,0.7272116,74.0,23.4296,0.0,2.42,1.165,0.142,0.981,5.0
376,376,5_6,5_57,16615.76,120.5115,15.8543,0.0079,190.2547,248.0,285.0,2659.0,469.0,2659.5266,468.768,2659.5266,468.768,141.76231829305254,27.845545418257068,4.013,2.712,81.6,0.03893,0.02576,81.03,2659.5266,468.768,141.76231829305254,27.845545418257068,2.4842834474,2.9496636643,2.4842834474,2.9496636643,1.736,1.555,70.74,1.736207,1.555484,70.74,23.582,0.0,3.4,1.48,0.324,0.03,5.0
377,377,5_7,5_55,5594.304,54.39154,17.0362,0.0106,188.2607,37.0,42.0,2544.0,444.0,2544.5203,444.8213,2544.5203,444.8213,141.7987640037835,27.852812279493158,1.391,1.214,69.58,0.01689,0.01452,69.79,2544.5203,444.8213,141.7987640037835,27.852812279493158,0.51470366406,0.56281737094,0.51470366406,0.56281737094,0.76,0.707,64.1,0.7600353,0.707013,64.1,23.2814,0.0,2.42,1.146,0.127,1.0,5.0
378,378,5_8,5_54,349.4297,22.2022,20.0472,0.069,188.6418,8.0,11.0,2980.0,426.0,2979.596,425.9312,2979.596,425.9312,141.6603363183247,27.856031980308263,0.953,0.73,16.64,0.07965,0.05662,15.08,2979.596,425.9312,141.6603363183247,27.856031980308263,0.49053417827,0.4568854453,0.49053417827,0.4568854453,0.713,0.662,30.71,0.7133556,0.6622261,30.71,23.4979,0.0,2.24,1.306,0.234,0.76,5.0
379,379,5_9,5_53,1983.991,38.68395,18.1617,0.0212,187.5597,25.0,29.0,2729.0,416.0,2729.2044,416.4019,2729.2044,416.4019,141.7398923005764,27.85993398650982,1.284,1.118,61.89,0.03232,0.02752,56.87,2729.2044,416.4019,141.7398923005764,27.85993398650982,0.51365220477,0.55553386502,0.51365220477,0.55553386502,0.749,0.713,71.65,0.7488059,0.7130749,71.65,23.4052,0.0,2.1,1.149,0.13,0.97,5.0
380,380,5_10,5_52,422.0362,23.64913,19.8422,0.0609,188.8177,7.0,10.0,2530.0,406.0,2530.0737,406.1509,2530.0737,406.1509,141.8031621048187,27.86374845269647,0.89,0.724,-84.92,0.05892,0.04687,-88.99,2530.0737,406.1509,141.8031621048187,27.86374845269647,0.32591409792,0.41584874817,0.32591409792,0.41584874817,0.648,0.568,-78.64,0.6477904,0.5675654,-78.64,23.3167,0.0,2.03,1.229,0.186,0.805,5.0
381,381,5_11,5_51,7919.936,63.45796,16.6588,0.0087,187.9095,60.0,67.0,2687.0,402.0,2686.766,401.8737,2686.766,401.8737,141.75331130058134,27.864219181496463,1.73,1.45,7.57,0.01952,0.01565,7.24,2686.766,401.8737,141.75331130058134,27.864219181496463,0.62002050374,0.68223599616,0.62002050374,0.68223599616,0.838,0.774,63.47,0.8383854,0.7741876,63.47,23.4232,0.0,2.58,1.192,0.161,0.852,5.0
382,382,5_12,5_50,575361.2,326.4105,12.0057,0.0006,189.0304,286.0,302.0,2553.0,396.0,2552.366,396.74,2552.366,396.74,141.7960249605678,27.86629087157359,1.925,1.665,76.23,0.00141,0.00128,73.69,2552.366,396.74,141.7960249605678,27.86629087157359,0.87443901576,1.0766907892,0.87443901576,1.0766907892,1.046,0.926,74.27,1.046002,0.9257482,74.27,23.4021,4.0,3.61,1.157,0.135,1.0,5.0
383,383,5_13,5_49,2119.751,40.50418,18.0899,0.0208,187.9656,26.0,32.0,2779.0,397.0,2778.5668,397.1954,2778.5668,397.1954,141.7240961734264,27.86509553072856,1.265,1.179,78.57,0.03044,0.02972,-85.91,2778.5668,397.1954,141.7240961734264,27.86509553072856,0.51340549305,0.56944123509,0.51340549305,0.56944123509,0.764,0.707,66.16,0.7635661,0.7069749,66.16,23.4414,0.0,2.37,1.073,0.068,0.975,5.0
384,384,5_14,5_48,1366.276,34.71333,18.5667,0.0276,187.9722,22.0,24.0,2665.0,379.0,2664.7984,379.1037,2664.7984,379.1037,141.76017921017245,27.870722945480665,1.232,1.021,73.09,0.04079,0.03195,73.49,2664.7984,379.1037,141.76017921017245,27.870722945480665,0.48547428618,0.5471507286,0.48547428618,0.5471507286,0.748,0.688,67.53,0.7482507,0.6875652,67.53,23.4253,0.0,2.17,1.207,0.172,0.946,5.0
385,385,5_15,5_47,1327.483,34.74842,18.598,0.0284,187.3177,20.0,25.0,2892.0,368.0,2891.6555,368.5156,2891.6555,368.5156,141.68798637422785,27.872605142297992,1.261,1.046,72.27,0.04294,0.03507,72.44,2891.6555,368.5156,141.68798637422785,27.872605142297992,0.49210954893,0.55884796671,0.49210954893,0.55884796671,0.761,0.687,64.42,0.7607192,0.6872146,64.42,23.4083,0.0,2.29,1.206,0.171,0.973,5.0
386,386,5_16,5_46,13902.14,71.24992,16.0479,0.0056,188.3519,64.0,69.0,2637.0,365.0,2637.0336,365.6415,2637.0336,365.6415,141.768939548281,27.874637407771772,1.591,1.324,73.7,0.01169,0.00931,74.44,2637.0336,365.6415,141.768939548281,27.874637407771772,0.52681187487,0.60835290109,0.52681187487,0.60835290109,0.787,0.718,71.01,0.7869568,0.7182366,71.01,23.4429,0.0,2.42,1.202,0.168,0.982,5.0
387,387,5_17,5_45,212.621,17.93675,20.5866,0.0916,188.1042,7.0,7.0,2665.0,365.0,2664.67,365.7982,2664.67,365.7982,141.76015131238108,27.874463264904232,0.834,0.609,-63.98,0.09842,0.06856,-60.07,2664.67,365.7982,141.76015131238108,27.874463264904232,0.58164755283,0.75094253691,0.58164755283,0.75094253691,0.868,0.761,-83.34,0.8679176,0.7611236,-83.34,23.434,0.0,4.22,1.369,0.27,0.101,5.0
388,388,5_18,5_44,16977.61,76.19633,15.8309,0.0049,188.0125,67.0,75.0,2729.0,360.0,2728.8151,359.9871,2728.8151,359.9871,141.73972202523348,27.875791969872417,1.597,1.383,75.53,0.00999,0.00863,75.08,2728.8151,359.9871,141.73972202523348,27.875791969872417,0.5545476864,0.63911892062,0.5545476864,0.63911892062,0.805,0.738,72.56,0.8052195,0.7384363,72.56,23.4399,0.0,2.62,1.154,0.134,0.985,5.0
389,389,5_19,5_43,643.6018,27.41695,19.384,0.0463,188.6681,12.0,15.0,2531.0,361.0,2530.6491,361.2656,2530.6491,361.2656,141.8027517713131,27.876362029728597,1.0,0.917,52.39,0.05198,0.04584,46.9,2530.6491,361.2656,141.8027517713131,27.876362029728597,0.47511475549,0.49568157111,0.47511475549,0.49568157111,0.719,0.674,54.61,0.7187834,0.6739041,54.61,23.4115,0.0,2.33,1.091,0.084,0.877,5.0
390,390,5_20,5_42,207.1853,19.16043,20.6147,0.1004,188.1957,5.0,8.0,2597.0,351.0,2597.0973,351.1312,2597.0973,351.1312,141.78156632543306,27.87890261642461,0.818,0.665,-42.3,0.09393,0.07441,-44.76,2597.0973,351.1312,141.78156632543306,27.87890261642461,0.75877569208,0.6838000918,0.75877569208,0.6838000918,0.871,0.827,-4.62,0.8713606,0.8266236,-4.62,23.4139,0.0,2.6,1.23,0.187,0.257,5.0
391,391,5_21,5_41,1000.38,31.48689,18.9052,0.0342,188.0357,15.0,20.0,3011.0,334.0,3010.8117,333.9545,3010.8117,333.9545,141.6499148078275,27.88172418735732,1.129,1.008,65.5,0.04272,0.03901,62.94,3010.8117,333.9545,141.6499148078275,27.88172418735732,0.51493758041,0.56114622325,0.51493758041,0.56114622325,0.758,0.709,64.99,0.7576256,0.7085812,64.99,23.4145,0.0,2.58,1.12,0.107,0.967,5.0
392,392,5_22,5_40,61354.15,121.9402,14.436,0.0022,187.6569,112.0,120.0,2536.0,314.0,2536.5172,313.9954,2536.5172,313.9954,141.80064563850328,27.88962113824505,1.688,1.461,73.82,0.00467,0.00414,66.49,2536.5172,313.9954,141.80064563850328,27.88962113824505,0.5476432263,0.63052998391,0.5476432263,0.63052998391,0.801,0.733,71.42,0.8006772,0.7328637,71.42,23.3913,0.0,2.84,1.155,0.134,0.983,5.0
393,393,5_23,5_39,312.1926,20.53829,20.1695,0.0714,187.8039,9.0,9.0,2992.0,319.0,2991.9216,318.9668,2991.9216,318.9668,141.6558397292465,27.886031268204235,0.788,0.75,59.27,0.06624,0.06575,39.67,2991.9216,318.9668,141.6558397292465,27.886031268204235,0.4622029676,0.61149681231,0.4622029676,0.61149681231,0.787,0.674,77.39,0.7869917,0.6740503,77.39,23.4078,0.0,2.39,1.05,0.048,0.655,5.0
394,394,5_24,5_38,666.4612,28.32011,19.3461,0.0461,187.8167,13.0,17.0,2784.0,314.0,2783.694,314.0223,2783.694,314.0223,141.72202881703993,27.888446836082043,1.115,0.896,75.36,0.05842,0.04596,75.54,2783.694,314.0223,141.72202881703993,27.888446836082043,0.45228846507,0.55148156941,0.45228846507,0.55148156941,0.748,0.667,74.96,0.7477937,0.6667643,74.96,23.4317,0.0,2.64,1.245,0.196,0.919,5.0
395,395,5_25,5_37,173.525,17.66895,20.8072,0.1106,187.6624,5.0,7.0,2810.0,314.0,2809.967,314.3221,2809.967,314.3221,141.71367491937272,27.888235362030237,0.728,0.668,-8.8,0.09355,0.08661,-1.44,2809.967,314.3221,141.71367491937272,27.888235362030237,0.62540948643,0.71365569252,0.62540948643,0.71365569252,0.85,0.786,-73.59,0.8497249,0.7855143,-73.59,23.425,0.0,2.28,1.089,0.082,0.532,5.0
396,396,5_26,5_36,28759.42,91.38666,15.2586,0.0035,188.3534,77.0,90.0,2604.0,305.0,2604.4965,305.4019,2604.4965,305.4019,141.77897874238352,27.891720839309595,1.642,1.418,75.56,0.00724,0.00634,78.36,2604.4965,305.4019,141.77897874238352,27.891720839309595,0.57156462569,0.65358412255,0.57156462569,0.65358412255,0.817,0.747,69.59,0.816557,0.7472505,69.59,23.4487,0.0,2.65,1.158,0.136,0.988,5.0
397,397,5_27,5_35,455.7866,25.353,19.7587,0.0604,187.7245,13.0,14.0,2745.0,306.0,2745.5035,306.4471,2745.5035,306.4471,141.7341350894736,27.89075962530586,1.072,0.827,44.46,0.07359,0.0548,45.07,2745.5035,306.4471,141.7341350894736,27.89075962530586,0.67869164579,0.68359087836,0.67869164579,0.68359087836,0.879,0.768,45.77,0.8787997,0.7681104,45.77,23.4277,0.0,2.73,1.296,0.228,0.838,5.0
399,399,5_29,5_33,417.9998,23.67874,19.8526,0.0615,188.665,10.0,12.0,2610.0,293.0,2609.9313,293.6761,2609.9313,293.6761,141.77718989988523,27.894991036864308,1.077,0.709,77.87,0.07948,0.0483,80.72,2609.9313,293.6761,141.77718989988523,27.894991036864308,0.41207038019,0.49457737476,0.41207038019,0.49457737476,0.713,0.631,68.93,0.7134124,0.630627,68.93,23.4761,0.0,2.49,1.518,0.341,0.701,5.0
400,400,5_30,5_32,257.8703,21.33234,20.3771,0.0898,186.9074,7.0,10.0,2970.0,286.0,2970.6591,286.3039,2970.6591,286.3039,141.66242417269095,27.895317053465607,0.93,0.742,44.02,0.09635,0.07598,44.82,2970.6591,286.3039,141.66242417269095,27.895317053465607,0.63355949766,0.62183448944,0.63355949766,0.62183448944,0.822,0.761,41.51,0.8221872,0.7611848,41.51,23.3547,0.0,3.42,1.253,0.202,0.502,5.0
401,401,5_31,5_31,16989.72,76.29515,15.8301,0.0049,187.8777,65.0,75.0,2595.0,280.0,2594.668,280.2089,2594.668,280.2089,141.78197603908364,27.898847343115705,1.604,1.364,71.88,0.01024,0.00843,63.52,2594.668,280.2089,141.78197603908364,27.898847343115705,0.55495190114,0.63783348817,0.55495190114,0.63783348817,0.805,0.738,71.4,0.8052467,0.7378097,71.4,23.4257,1.0,2.73,1.176,0.15,0.993,5.0
403,403,5_33,5_29,10649.25,66.52005,16.3373,0.0068,188.0248,59.0,66.0,2593.0,269.0,2593.0479,269.3438,2593.0479,269.3438,141.78243577603885,27.90190855805864,1.588,1.354,74.58,0.01412,0.01179,71.68,2593.0479,269.3438,141.78243577603885,27.90190855805864,0.55943551657,0.65337600109,0.55943551657,0.65337600109,0.815,0.741,72.49,0.8147142,0.7409806,72.49,23.4386,0.0,2.62,1.173,0.148,0.98,5.0
404,404,5_34,5_28,181.5114,17.76691,20.7583,0.1063,187.1117,6.0,7.0,2674.0,266.0,2673.6801,266.0035,2673.6801,266.0035,141.75676940526867,27.9024683839212,0.733,0.669,82.07,0.09463,0.08764,89.44,2673.6801,266.0035,141.75676940526867,27.9024683839212,0.73599617839,0.72163310001,0.73599617839,0.72163310001,0.905,0.8,42.7,0.9045691,0.7996149,42.7,23.3766,0.0,2.71,1.095,0.087,0.507,5.0
405,405,5_35,5_27,364.7438,21.65062,20.0006,0.0645,187.8212,7.0,10.0,2621.0,248.0,2621.0331,248.1821,2621.0331,248.1821,141.77342474047742,27.90772510320784,0.87,0.741,84.14,0.06421,0.05118,89.69,2621.0331,248.1821,141.77342474047742,27.90772510320784,0.43667929649,0.45990036027,0.43667929649,0.45990036027,0.701,0.637,52.86,0.7008305,0.636723,52.86,23.4286,0.0,1.86,1.174,0.148,0.821,5.0
406,406,5_36,5_26,184.3912,15.27492,20.7412,0.09,188.0549,5.0,5.0,2696.0,243.0,2695.7126,243.5577,2695.7126,243.5577,141.74964444657215,27.90867200886089,0.701,0.465,19.44,0.08998,0.05224,18.66,2695.7126,243.5577,141.74964444657215,27.90867200886089,0.39897767337,0.36593551366,0.39897767337,0.36593551366,0.646,0.589,30.99,0.6462472,0.5893028,30.99,23.4489,0.0,2.52,1.508,0.337,0.513,5.0
407,407,5_37,5_25,734.2736,28.86425,19.2409,0.0427,187.5647,15.0,18.0,2863.0,229.0,2863.3859,228.701,2863.3859,228.701,141.69623157524444,27.912036777812947,1.103,0.968,86.87,0.0558,0.04581,88.99,2863.3859,228.701,141.69623157524444,27.912036777812947,0.5990404644,0.59372953877,0.5990404644,0.59372953877,0.78,0.764,39.0,0.7804857,0.763945,39.0,23.4327,0.0,2.43,1.14,0.122,0.918,5.0
408,408,5_38,5_24,296.3865,18.21231,20.2259,0.0667,188.506,3.0,7.0,2959.0,229.0,2958.8993,228.6227,2958.8993,228.6227,141.66585280386198,27.91158533751477,0.695,0.623,19.37,0.06047,0.05576,7.83,2958.8993,228.6227,141.66585280386198,27.91158533751477,0.054991906128,0.23164280774,0.054991906128,0.23164280774,0.485,0.228,82.43,0.48458,0.2276333,82.43,23.4692,0.0,1.6,1.115,0.103,0.947,5.0
409,409,5_39,5_23,455.7836,23.57323,19.7587,0.0562,187.8907,10.0,12.0,2948.0,222.0,2948.0635,222.0431,2948.0635,222.0431,141.6692635875821,27.91348843765897,1.032,0.734,80.4,0.07346,0.04504,80.58,2948.0635,222.0431,141.6692635875821,27.91348843765897,0.53767751454,0.56940625956,0.53767751454,0.56940625956,0.756,0.732,75.68,0.7560533,0.7317562,75.68,23.4329,0.0,2.41,1.405,0.288,0.855,5.0
410,410,5_40,5_22,595.4304,25.50891,19.4685,0.0465,188.1863,12.0,14.0,2873.0,214.0,2873.3604,214.1786,2873.3604,214.1786,141.69298161520277,27.91606880058831,0.951,0.907,26.27,0.05049,0.04901,16.46,2873.3604,214.1786,141.69298161520277,27.91606880058831,0.51938972325,0.50685174395,0.51938972325,0.50685174395,0.726,0.707,31.0,0.725586,0.7069416,31.0,23.4758,0.0,2.39,1.049,0.047,0.814,5.0
411,411,5_41,5_21,308.188,22.26491,20.1835,0.0785,187.2884,9.0,11.0,2969.0,194.0,2969.0814,194.3732,2969.0814,194.3732,141.6624295652293,27.921158703405677,0.985,0.744,73.18,0.09105,0.0646,74.83,2969.0814,194.3732,141.6624295652293,27.921158703405677,0.85518695473,0.83796700088,0.85518695473,0.83796700088,0.955,0.884,41.23,0.9550933,0.8837141,41.23,23.3882,0.0,3.04,1.324,0.245,0.153,5.0
412,412,5_42,5_20,133.9939,14.91949,21.0879,0.1209,187.6296,5.0,5.0,2788.0,193.0,2788.377,193.1615,2788.377,193.1615,141.71990316490118,27.92238997309521,0.757,0.441,70.92,0.124,0.07154,71.47,2788.377,193.1615,141.71990316490118,27.92238997309521,0.42828476109,0.62161718568,0.42828476109,0.62161718568,0.799,0.641,74.12,0.7991502,0.6412963,74.12,23.4295,0.0,3.4,1.716,0.417,0.548,5.0
413,413,5_43,5_19,168.8001,16.35049,20.8371,0.1052,187.0357,6.0,6.0,2545.0,192.0,2545.1642,192.173,2545.1642,192.173,141.79727564582845,27.923819544706618,0.752,0.561,44.41,0.10229,0.07561,44.96,2545.1642,192.173,141.79727564582845,27.923819544706618,0.53364986553,0.52704606972,0.53364986553,0.52704606972,0.783,0.669,43.85,0.7826054,0.6694959,43.85,23.3946,0.0,2.6,1.339,0.253,0.362,5.0
415,415,5_45,5_17,504.1299,26.18527,19.6492,0.0564,187.0715,12.0,15.0,2721.0,156.0,2721.3808,156.0799,2721.3808,156.0799,141.74102274727147,27.93313321520589,0.998,0.942,-79.39,0.06775,0.06062,-76.59,2721.3808,156.0799,141.74102274727147,27.93313321520589,0.55847444274,0.59345176777,0.55847444274,0.59345176777,0.772,0.746,76.25,0.7718019,0.7458203,76.25,23.3951,0.0,2.53,1.059,0.056,0.601,5.0
416,416,5_46,5_16,35921.57,99.53185,15.0172,0.003,187.6277,91.0,101.0,2994.0,149.0,2994.0608,149.8754,2994.0608,149.8754,141.65424349435037,27.93353681318818,1.669,1.433,75.85,0.0066,0.00564,78.98,2994.0608,149.8754,141.65424349435037,27.93353681318818,0.54970613982,0.64009199524,0.54970613982,0.64009199524,0.808,0.732,70.15,0.8084791,0.7322293,70.15,23.4128,0.0,2.6,1.164,0.141,0.983,5.0
417,417,5_47,5_15,104.9366,14.69349,21.3533,0.1521,187.9128,5.0,5.0,2906.0,127.0,2906.1789,127.3938,2906.1789,127.3938,141.6820780229865,27.940293651661435,0.754,0.447,18.89,0.12463,0.07206,18.46,2906.1789,127.3938,141.6820780229865,27.940293651661435,0.87077011829,0.82613574828,0.87077011829,0.82613574828,0.983,0.855,39.56,0.9831557,0.8545821,39.56,23.4529,0.0,2.06,1.685,0.406,0.222,5.0
418,418,5_48,5_14,4809.423,52.0074,17.2003,0.0117,187.9638,38.0,48.0,2743.0,122.0,2742.8207,122.2364,2742.8207,122.2364,141.73402406622833,27.942540807356348,1.466,1.255,71.58,0.02169,0.01836,72.05,2742.8207,122.2364,141.73402406622833,27.942540807356348,0.52491921082,0.60185942096,0.52491921082,0.60185942096,0.785,0.715,68.42,0.7849424,0.7145936,68.42,23.4633,0.0,2.5,1.168,0.144,0.982,5.0
419,419,5_49,5_13,723.9507,28.13665,19.2563,0.0422,188.3614,14.0,17.0,2874.0,120.0,2873.6672,120.0211,2873.6672,120.0211,141.69238175492313,27.94252615191628,1.052,0.918,72.49,0.05362,0.04243,75.3,2873.6672,120.0211,141.69238175492313,27.94252615191628,0.43782670324,0.44539466219,0.43782670324,0.44539466219,0.675,0.654,52.58,0.6753435,0.6535537,52.58,23.4897,0.0,2.13,1.147,0.128,0.955,5.0
420,420,5_50,5_12,248.9184,20.1246,20.4154,0.0878,187.3568,8.0,9.0,2570.0,112.0,2569.7939,112.2793,2569.7939,112.2793,141.78903065264382,27.946157690771845,0.917,0.657,70.12,0.09369,0.06746,69.05,2569.7939,112.2793,141.78903065264382,27.946157690771845,0.39923265011,0.48556553337,0.39923265011,0.48556553337,0.711,0.616,66.49,0.7111365,0.6156971,66.49,23.413,0.0,2.43,1.395,0.283,0.644,5.0
422,422,5_52,5_10,758.5672,29.04188,19.2056,0.0416,187.9127,15.0,18.0,3003.0,83.0,3002.6874,82.7926,3002.6874,82.7926,141.6511350813096,27.952342370682427,1.145,0.927,84.73,0.05565,0.04366,89.85,3002.6874,82.7926,141.6511350813096,27.952342370682427,0.48293414416,0.56524598508,0.48293414416,0.56524598508,0.762,0.684,68.53,0.7617803,0.684011,68.53,23.4417,0.0,3.17,1.235,0.19,0.943,5.0
423,423,5_53,5_9,249.0147,21.04608,20.415,0.0918,187.4753,10.0,10.0,2766.0,57.0,2765.5634,56.7901,2765.5634,56.7901,141.7264433932539,27.960821541803057,0.98,0.727,-0.22,0.10302,0.0752,-0.08,2765.5634,56.7901,141.7264433932539,27.960821541803057,1.0632761024,0.92855049386,1.0632761024,0.92855049386,1.039,0.955,18.13,1.038964,0.9551858,18.13,23.4389,0.0,4.74,1.348,0.258,0.0,5.0
424,424,5_54,5_8,13448.53,70.61872,16.0839,0.0057,187.7574,62.0,69.0,2886.0,43.0,2885.7125,43.7234,2885.7125,43.7234,141.6881413342683,27.96390529211888,1.575,1.369,73.26,0.01146,0.01012,73.61,2885.7125,43.7234,141.6881413342683,27.96390529211888,0.5225023553,0.58337809335,0.5225023553,0.58337809335,0.774,0.712,65.34,0.7743663,0.7115036,65.34,23.4382,0.0,2.52,1.151,0.131,0.982,5.0
425,425,5_55,5_7,151.1014,15.08583,20.9574,0.1084,187.4186,5.0,5.0,2846.0,45.0,2846.0264,45.0246,2846.0264,45.0246,141.70077649442467,27.963735357280758,0.61,0.601,-3.57,0.08543,0.08528,24.95,2846.0264,45.0246,141.70077649442467,27.963735357280758,0.37298835926,0.35590351703,0.37298835926,0.35590351703,0.626,0.58,-36.0,0.6261593,0.5803589,-36.0,23.4232,0.0,1.97,1.014,0.014,0.498,5.0
426,426,5_56,5_6,295.9228,20.4081,20.2276,0.0749,187.9047,6.0,9.0,2911.0,39.0,2910.3965,38.8472,2910.3965,38.8472,141.6802608659137,27.96515291130633,0.867,0.683,24.99,0.08101,0.05889,20.27,2910.3965,38.8472,141.6802608659137,27.96515291130633,0.46477871389,0.50432375687,0.46477871389,0.50432375687,0.738,0.651,54.52,0.7383346,0.6511256,54.52,23.4422,0.0,2.87,1.27,0.213,0.331,5.0
427,427,5_57,5_5,2723.902,44.92702,17.8176,0.0179,187.2537,33.0,39.0,2769.0,25.0,2768.7955,25.6284,2768.7955,25.6284,141.7252506181594,27.96956196019384,1.434,1.217,60.58,0.03128,0.02595,57.06,2768.7955,25.6284,141.7252506181594,27.96956196019384,0.56252363301,0.61034346491,0.56252363301,0.61034346491,0.796,0.735,60.5,0.7955307,0.7348456,60.5,23.4268,0.0,2.45,1.179,0.152,0.959,5.0
