col1,Unnamed: 0,NUMBER,ID_PARENT,FLUX_ISO,FLUXERR_ISO,MAG_ISO,MAGERR_ISO,BACKGROUND,ISOAREA_IMAGE,ISOAREAF_IMAGE,XPEAK_IMAGE,YPEAK_IMAGE,X_IMAGE,Y_IMAGE,X_IMAGE_DBL,Y_IMAGE_DBL,X_WORLD,Y_WORLD,A_IMAGE,B_IMAGE,THETA_IMAGE,ERRA_IMAGE,ERRB_IMAGE,ERRTHETA_IMAGE,XWIN_IMAGE,YWIN_IMAGE,XWIN_WORLD,YWIN_WORLD,X2WIN_IMAGE,Y2WIN_IMAGE,X2WIN_WORLD,Y2WIN_WORLD,AWIN_IMAGE,BWIN_IMAGE,THETAWIN_IMAGE,AWIN_WORLD,BWIN_WORLD,THETAWIN_WORLD,MU_THRESHOLD,FLAGS,FWHM_IMAGE,ELONGATION,ELLIPTICITY,CLASS_STAR,SUBDIV_NUMBER
11,11,0_12,0_29,4685.063,65.76299,17.0356,0.0152,403.7649,37.0,44.0,360.0,432.0,359.6855,432.1159,359.6855,432.1159,192.75788070395723,27.82180200953645,1.537,1.319,61.06,0.02865,0.02386,64.11,359.6855,432.1159,192.75788070395723,27.82180200953645,0.85557440923,0.88294535521,0.85557440923,0.88294535521,0.967,0.896,50.93,0.9674029,0.8959081,50.93,22.8322,0.0,3.02,1.165,0.142,0.981,0.0
12,12,0_13,0_28,1141.818,44.37525,18.5684,0.0422,404.0671,17.0,22.0,382.0,401.0,382.1184,401.0405,382.1184,401.0405,192.7504765094633,27.83037246939332,1.234,1.088,50.34,0.0572,0.05164,45.6,382.1184,401.0405,192.7504765094633,27.83037246939332,0.81229940984,0.87505619022,0.81229940984,0.87505619022,0.963,0.872,56.04,0.962887,0.8718969,56.04,22.8464,0.0,3.4,1.135,0.119,0.884,0.0
13,13,0_14,0_27,416.1078,30.8143,19.6644,0.0804,403.5226,10.0,11.0,190.0,402.0,189.6235,401.8595,189.6235,401.8595,192.8117316052132,27.8315585659318,1.012,0.73,16.98,0.09513,0.06731,15.27,189.6235,401.8595,192.8117316052132,27.8315585659318,0.80724118777,0.68657461248,0.80724118777,0.68657461248,0.928,0.795,29.1,0.9281036,0.7952606,29.1,22.8637,0.0,3.39,1.387,0.279,0.526,0.0
17,17,0_18,0_23,470.1624,33.48721,19.5318,0.0774,403.5739,12.0,13.0,17.0,367.0,16.8262,367.2181,16.8262,367.2181,192.86642455249097,27.842549369518466,1.154,0.816,-68.3,0.1003,0.06881,-70.01,16.8262,367.2181,192.86642455249097,27.842549369518466,1.6159483406,1.9477682847,1.6159483406,1.9477682847,1.413,1.252,-70.44,1.412698,1.252198,-70.44,22.8624,0.0,5.64,1.414,0.293,0.284,0.0
18,18,0_19,0_21,494.5713,33.61023,19.4768,0.0738,407.7146,11.0,13.0,464.0,326.0,464.5656,326.5469,464.5656,326.5469,192.7235992031056,27.85070081313027,1.003,0.87,47.42,0.07466,0.06352,45.32,464.5656,326.5469,192.7235992031056,27.85070081313027,0.81220430596,0.85543674904,0.81220430596,0.85543674904,0.939,0.887,58.7,0.9385052,0.8870451,58.7,23.0528,0.0,2.97,1.152,0.132,0.58,0.0
19,19,0_20,0_20,465.2447,33.54963,19.5432,0.0783,403.7629,10.0,13.0,244.0,294.0,244.3452,294.3427,244.3452,294.3427,192.79340767644095,27.861386938386328,1.008,0.851,39.99,0.08603,0.07317,44.74,244.3452,294.3427,192.79340767644095,27.861386938386328,0.86813054311,0.73917801143,0.86813054311,0.73917801143,0.958,0.831,27.76,0.9578997,0.8305039,27.76,22.8717,0.0,2.89,1.184,0.156,0.488,0.0
20,20,0_21,0_19,424.4169,32.21811,19.6429,0.0824,403.5392,11.0,12.0,260.0,294.0,260.3366,293.9387,260.3366,293.9387,192.78831477686188,27.86138307082022,1.034,0.833,34.12,0.09096,0.07339,34.72,260.3366,293.9387,192.78831477686188,27.86138307082022,1.5316316532,1.3594918575,1.5316316532,1.3594918575,1.267,1.134,28.73,1.267105,1.133829,28.73,22.859,0.0,3.11,1.241,0.194,0.483,0.0
21,21,0_22,0_18,875.034,38.9071,18.8573,0.0483,403.6009,16.0,17.0,185.0,293.0,185.5417,293.1841,185.5417,293.1841,192.8121129044977,27.862143100334205,1.117,0.966,69.66,0.06399,0.05033,74.88,185.5417,293.1841,192.8121129044977,27.862143100334205,0.86211500711,0.79526095746,0.86211500711,0.79526095746,0.931,0.889,14.75,0.931179,0.8889778,14.75,22.8667,0.0,3.16,1.156,0.135,0.811,0.0
24,24,0_25,0_15,827.8387,38.79826,18.9175,0.0509,403.8445,15.0,17.0,221.0,265.0,221.2544,264.754,221.2544,264.754,192.80050615205025,27.869874962676292,1.096,0.971,36.38,0.06428,0.05607,42.41,221.2544,264.754,192.80050615205025,27.869874962676292,0.7426499505,0.640692553,0.7426499505,0.640692553,0.867,0.794,16.45,0.8674062,0.794323,16.45,22.8761,0.0,2.99,1.129,0.114,0.568,0.0
25,25,0_26,0_14,530.5049,31.19151,19.4007,0.0639,403.8867,10.0,11.0,219.0,254.0,219.1208,254.1864,219.1208,254.1864,192.80109581895255,27.87286160505909,0.941,0.806,53.75,0.07176,0.06142,50.7,219.1208,254.1864,192.80109581895255,27.87286160505909,0.65161729501,0.69377023571,0.65161729501,0.69377023571,0.86,0.778,54.08,0.8604338,0.777844,54.08,22.8771,0.0,3.02,1.168,0.144,0.541,0.0
28,28,0_29,0_11,422.1849,30.93713,19.6486,0.0796,402.2181,10.0,11.0,278.0,195.0,278.619,195.3645,278.619,195.3645,192.78165763270883,27.88896137333361,0.945,0.819,72.7,0.08967,0.07746,71.86,278.619,195.3645,192.78165763270883,27.88896137333361,0.76815191844,0.80049264216,0.76815191844,0.80049264216,0.898,0.873,69.43,0.8976589,0.8734145,69.43,22.7957,0.0,3.82,1.154,0.134,0.627,0.0
33,33,0_34,0_6,412.5764,32.25415,19.6736,0.0849,403.7935,11.0,12.0,25.0,104.0,24.0315,103.5023,24.0315,103.5023,192.86193939195564,27.91664348663957,1.142,0.747,36.05,0.10878,0.06979,36.59,24.0315,103.5023,192.86193939195564,27.91664348663957,1.5040111966,1.158047072,1.5040111966,1.158047072,1.255,1.043,22.29,1.254531,1.043173,22.29,22.8801,0.0,4.67,1.529,0.346,0.066,0.0
37,37,0_38,0_39,513.0324,32.48466,19.437,0.0688,403.8047,11.0,12.0,422.0,507.0,422.2736,506.927,422.2736,506.927,192.7386135449766,27.800304125704844,0.988,0.824,35.92,0.08078,0.06533,34.54,422.2736,506.927,192.7386135449766,27.800304125704844,0.64608724685,0.72303036546,0.64608724685,0.72303036546,0.87,0.783,61.22,0.8696479,0.7828347,61.22,22.8584,16.0,3.11,1.2,0.166,0.589,0.0
40,40,1_3,1_2,1690.691,62.21767,18.1422,0.04,403.0786,40.0,44.0,886.0,8.0,885.95,8.11,885.95,8.11,192.5866528909405,27.93698775552589,1.849,1.655,7.22,0.07673,0.06838,4.11,885.95,8.11,192.5866528909405,27.93698775552589,4.275795441,3.8891095802,4.275795441,3.8891095802,2.068,1.972,3.99,2.068256,1.971604,3.99,22.8539,16.0,8.25,1.117,0.105,0.0,1.0
45,45,1_8,1_24,797.5812,37.10932,18.958,0.0505,402.6141,15.0,16.0,907.0,403.0,906.9152,402.6508,906.9152,402.6508,192.58352410861443,27.825927769692527,1.115,0.911,27.22,0.06647,0.05205,25.74,906.9152,402.6508,192.58352410861443,27.825927769692527,0.73019317093,0.68508848952,0.73019317093,0.68508848952,0.875,0.805,33.73,0.8754818,0.8054895,33.73,22.8645,0.0,2.73,1.224,0.183,0.662,1.0
53,53,1_16,1_16,2706.125,55.74241,17.6315,0.0224,403.5185,28.0,33.0,587.0,192.0,586.7044,192.3081,586.7044,192.3081,192.68355801941044,27.88751728474781,1.439,1.232,41.15,0.03642,0.03126,31.69,586.7044,192.3081,192.68355801941044,27.88751728474781,0.90840832629,0.89642666653,0.90840832629,0.89642666653,0.995,0.903,43.02,0.9946588,0.9030442,43.02,22.867,0.0,3.13,1.169,0.144,0.96,1.0
54,54,1_17,1_15,795.0247,38.3601,18.9615,0.0524,403.3721,16.0,17.0,893.0,186.0,893.0645999999999,186.3624,893.0645999999999,186.3624,192.58598764292023,27.88683215955705,1.132,0.947,-11.23,0.06757,0.05302,-14.78,893.0645999999999,186.3624,192.58598764292023,27.88683215955705,0.83325497257,0.75991505309,0.83325497257,0.75991505309,0.914,0.87,10.03,0.9141253,0.8703706,10.03,22.8974,0.0,3.0,1.195,0.163,0.637,1.0
62,62,1_25,1_7,172.9489,20.61868,20.6176,0.1295,403.2373,5.0,5.0,522.0,70.0,521.7833,69.6139,521.7833,69.6139,192.70315820834512,27.922497368439423,0.749,0.453,17.36,0.12018,0.0696,18.36,521.7833,69.6139,192.70315820834512,27.922497368439423,1.0152364714,0.76301019975,1.0152364714,0.76301019975,1.008,0.873,-4.64,1.008418,0.8725475,-4.64,22.8893,0.0,3.43,1.652,0.395,0.425,1.0
63,63,1_26,1_6,204.1292,22.56283,20.4376,0.12,404.313,4.0,6.0,648.0,44.0,647.8163999999999,43.8316,647.8163999999999,43.8316,192.66280053963968,27.928787293464428,0.744,0.569,44.01,0.10285,0.0761,44.93,647.8163999999999,43.8316,192.66280053963968,27.928787293464428,0.6809734905,0.6366518097,0.6809734905,0.6366518097,0.834,0.789,26.39,0.8339327,0.7887849,26.39,22.9273,0.0,2.62,1.309,0.236,0.463,1.0
66,66,1_29,1_29,286.2488,26.08442,20.0705,0.099,403.2044,7.0,8.0,835.0,496.0,835.0561,495.851,835.0561,495.851,192.6072179964618,27.80028613234771,0.832,0.656,43.48,0.09584,0.07563,44.52,835.0561,495.851,192.6072179964618,27.80028613234771,0.65235095603,0.65208925061,0.65235095603,0.65208925061,0.842,0.771,44.93,0.8421783,0.7714764,44.93,22.8704,0.0,2.93,1.268,0.211,0.491,1.0
71,71,2_4,2_30,398.5829,32.8152,19.7111,0.0894,403.4825,10.0,13.0,1078.0,470.0,1077.8233,470.4426,1077.8233,470.4426,192.5297746314041,27.805529120473626,1.047,0.895,79.08,0.09742,0.08387,76.3,1077.8233,470.4426,192.5297746314041,27.805529120473626,1.7920734386,1.7043100297,1.7920734386,1.7043100297,1.341,1.303,14.25,1.34094,1.303174,14.25,22.8794,0.0,4.19,1.17,0.145,0.265,2.0
72,72,2_5,2_29,1855.875,50.27963,18.041,0.0294,406.5991,26.0,27.0,1244.0,445.0,1243.7319,444.8491,1243.7319,444.8491,192.476772480502,27.81139974086825,1.39,1.105,33.18,0.04477,0.03477,27.46,1243.7319,444.8491,192.476772480502,27.81139974086825,0.82898213699,0.79865006355,0.82898213699,0.79865006355,0.956,0.845,40.63,0.9558534,0.8449713,40.63,22.9854,0.0,3.18,1.258,0.205,0.952,2.0
75,75,2_8,2_22,994.7924,53.23114,18.7181,0.0581,402.7463,24.0,34.0,1057.0,396.0,1056.4654,396.5133,1056.4654,396.5133,192.53589388901307,27.82647914301814,1.768,1.49,63.23,0.10455,0.08718,64.02,1056.4654,396.5133,192.53589388901307,27.82647914301814,4.0023570113,4.4746300998,4.0023570113,4.4746300998,2.127,1.988,72.87,2.127017,1.988162,72.87,22.8732,0.0,9.72,1.187,0.157,0.0,2.0
77,77,2_10,2_20,2058.101,52.77373,17.9287,0.0278,402.1717,23.0,31.0,1419.0,314.0,1419.4649,314.06,1419.4649,314.06,192.41965448407615,27.84673522503784,1.387,1.212,57.44,0.04466,0.03813,58.33,1419.4649,314.06,192.41965448407615,27.84673522503784,0.8322600713,0.87608335319,0.8322600713,0.87608335319,0.956,0.891,55.76,0.9559891,0.8913071,55.76,22.8661,0.0,3.15,1.145,0.126,0.962,2.0
78,78,2_11,2_19,1670.186,50.07838,18.1555,0.0326,402.9577,25.0,28.0,1102.0,311.0,1102.4986,311.5566,1102.4986,311.5566,192.52047327539915,27.849994266910173,1.342,1.179,61.47,0.04943,0.04324,58.79,1102.4986,311.5566,192.52047327539915,27.849994266910173,0.85426326556,0.94921370878,0.85426326556,0.94921370878,0.991,0.906,62.93,0.9913613,0.9059138,62.93,22.8752,0.0,3.18,1.139,0.122,0.91,2.0
79,79,2_12,2_18,250.1742,24.40394,20.2168,0.1059,402.048,7.0,7.0,1367.0,295.0,1366.9609,295.3323,1366.9609,295.3323,192.43618218858,27.85242721820885,0.744,0.667,-1.46,0.09027,0.0835,-1.3,1366.9609,295.3323,192.43618218858,27.85242721820885,0.82836505144,0.78868779693,0.82836505144,0.78868779693,0.916,0.882,-24.97,0.9161606,0.8818745,-24.97,22.8514,0.0,4.13,1.115,0.103,0.502,2.0
80,80,2_13,2_17,382.7903,29.3424,19.755,0.0832,402.0526,10.0,10.0,1311.0,273.0,1310.7532,272.9364,1310.7532,272.9364,192.4538561095356,27.85917822284932,0.908,0.752,1.63,0.08891,0.07062,0.53,1310.7532,272.9364,192.4538561095356,27.85917822284932,0.79381867721,0.80462155538,0.79381867721,0.80462155538,0.917,0.871,48.78,0.9166661,0.8707259,48.78,22.8463,0.0,3.36,1.206,0.171,0.492,2.0
81,81,2_14,2_16,855.1046,38.78639,18.8824,0.0493,402.793,17.0,17.0,1192.0,268.0,1191.4351,267.8576,1191.4351,267.8576,192.49177402814112,27.86156710065203,1.151,0.941,67.46,0.06496,0.05087,74.45,1191.4351,267.8576,192.49177402814112,27.86156710065203,0.79845415029,0.79270270431,0.79845415029,0.79270270431,0.942,0.839,44.1,0.9420405,0.8388782,44.1,22.8693,0.0,3.13,1.224,0.183,0.715,2.0
82,82,2_15,2_15,144.8133,20.61318,20.8104,0.1546,402.4637,4.0,5.0,1268.0,262.0,1267.7912,262.3958,1267.7912,262.3958,192.46742775866636,27.86248812886782,0.767,0.447,-18.53,0.12402,0.07165,-18.43,1267.7912,262.3958,192.46742775866636,27.86248812886782,1.3166450556,1.3377116968,1.3166450556,1.3377116968,1.163,1.141,-56.82,1.163379,1.140573,-56.82,22.8628,0.0,3.44,1.715,0.417,0.485,2.0
83,83,2_16,2_14,1026.208,43.06244,18.6843,0.0456,402.4822,16.0,21.0,1231.0,254.0,1230.9068,253.9114,1230.9068,253.9114,192.47908551517847,27.86516992617217,1.146,1.111,50.14,0.05717,0.05678,45.58,1230.9068,253.9114,192.47908551517847,27.86516992617217,0.73725757558,0.74697848261,0.73725757558,0.74697848261,0.87,0.853,54.45,0.8701276,0.8527098,54.45,22.8628,0.0,3.18,1.032,0.031,0.83,2.0
84,84,2_17,2_13,216.1472,20.75469,20.3755,0.1043,402.5666,5.0,5.0,1424.0,224.0,1423.5963,223.824,1423.5963,223.824,192.4174915198884,27.87206200132988,0.733,0.451,70.43,0.10738,0.06221,71.54,1423.5963,223.824,192.4174915198884,27.87206200132988,0.52911742443,0.47756695246,0.52911742443,0.47756695246,0.754,0.662,33.28,0.7537518,0.6622255,33.28,22.8887,0.0,3.38,1.626,0.385,0.487,2.0
85,85,2_18,2_12,733.0126,39.16824,19.0496,0.058,401.8645,16.0,19.0,1509.0,219.0,1509.0687,218.9737,1509.0687,218.9737,192.39024903465148,27.87272241206655,1.362,0.958,50.07,0.08797,0.06203,49.74,1509.0687,218.9737,192.39024903465148,27.87272241206655,1.4060901905,1.4931075658,1.4060901905,1.4931075658,1.304,1.095,49.98,1.304289,1.094545,49.98,22.9046,16.0,5.5,1.423,0.297,0.343,2.0
87,87,2_20,2_10,630.7715,35.95899,19.2127,0.0619,401.9107,12.0,15.0,1375.0,146.0,1375.4969,145.7229,1375.4969,145.7229,192.4320650752489,27.894404461069428,1.165,0.843,56.95,0.08258,0.05811,58.19,1375.4969,145.7229,192.4320650752489,27.894404461069428,0.87029034557,0.96414883648,0.87029034557,0.96414883648,1.023,0.888,55.64,1.022994,0.8876503,55.64,22.8509,0.0,3.38,1.382,0.277,0.624,2.0
91,91,2_24,2_6,582.9101,37.03131,19.2984,0.069,402.6165,14.0,16.0,1220.0,68.0,1220.0371,68.5414,1220.0371,68.5414,192.48083112228696,27.917354828075403,1.125,0.965,1.99,0.08395,0.06876,0.26,1220.0371,68.5414,192.48083112228696,27.917354828075403,1.3021125012,1.2538108596,1.3021125012,1.2538108596,1.16,1.1,34.56,1.160051,1.100094,34.56,22.8788,0.0,3.86,1.166,0.143,0.214,2.0
93,93,2_26,2_4,292.353,26.19771,20.0476,0.0973,402.6033,7.0,8.0,1268.0,50.0,1268.1348,49.8129,1268.1348,49.8129,192.4653454416844,27.922230020816524,0.812,0.673,42.76,0.09055,0.0719,45.27,1268.1348,49.8129,192.4653454416844,27.922230020816524,0.58017004478,0.57658637823,0.58017004478,0.57658637823,0.772,0.749,42.16,0.7723075,0.7485303,42.16,22.8828,0.0,2.29,1.207,0.172,0.48,2.0
95,95,2_28,2_2,1132.991,45.02854,18.5768,0.0432,402.7177,19.0,23.0,1250.0,28.0,1250.5283,28.7846,1250.5283,28.7846,192.47075576793705,27.928281756855935,1.323,1.067,36.89,0.06268,0.0501,30.5,1250.5283,28.7846,192.47075576793705,27.928281756855935,0.97751696167,0.97225546131,0.97751696167,0.97225546131,1.044,0.927,44.35,1.0445,0.9267104,44.35,22.888,0.0,3.54,1.24,0.194,0.875,2.0
97,97,3_2,3_2,212.7629,22.99535,20.3927,0.1174,401.5218,6.0,6.0,1618.0,3.0,1618.134,2.8185,1618.134,2.8185,192.3534767790106,27.932559812188007,0.754,0.567,-42.27,0.10571,0.07827,-44.78,1618.134,2.8185,192.3534767790106,27.932559812188007,0.61748771224,0.58736157476,0.61748771224,0.58736157476,0.828,0.721,-39.75,0.8277075,0.7209366,-39.75,22.8497,16.0,3.26,1.329,0.248,0.487,3.0
98,98,3_3,3_1,589.7697,32.19513,19.2857,0.0593,401.2628,12.0,12.0,1913.0,0.0,1912.9028,0.3913,1912.9028,0.3913,192.25961532329416,27.930748757893376,1.625,0.488,0.23,0.13282,0.03698,0.06,1912.9028,0.3913,192.25961532329416,27.930748757893376,1.471656742,0.34950113622,1.471656742,0.34950113622,1.213,0.591,-0.08,1.21312,0.5911844,-0.08,22.8764,24.0,5.3,3.33,0.7,0.565,3.0
101,101,3_6,3_30,362.8895,30.47988,19.813,0.0912,402.0394,9.0,11.0,1792.0,429.0,1791.8336,428.3081,1791.8336,428.3081,192.302313411413,27.81152916927224,1.137,0.709,-89.43,0.1154,0.06815,-87.66,1791.8336,428.3081,192.302313411413,27.81152916927224,1.379934816,1.865360929,1.379934816,1.865360929,1.366,1.174,-87.92,1.366017,1.174434,-87.92,22.8783,0.0,4.56,1.604,0.377,0.51,3.0
104,104,3_9,3_27,448.9976,33.74488,19.5818,0.0816,403.1963,12.0,13.0,1536.0,412.0,1535.6155,411.6012,1535.6155,411.6012,192.38363115424968,27.818365858875925,1.052,0.867,50.94,0.09053,0.07701,45.4,1535.6155,411.6012,192.38363115424968,27.818365858875925,1.0923540395,1.5449119511,1.0923540395,1.5449119511,1.265,1.018,71.78,1.264881,1.0185,71.78,22.891,0.0,5.69,1.213,0.176,0.003,3.0
105,105,3_10,3_26,637.6493,34.80469,19.201,0.0593,401.9424,10.0,14.0,1753.0,390.0,1752.9049,389.9741,1752.9049,389.9741,192.31432138017803,27.822631233104477,1.107,0.818,70.24,0.07978,0.05352,71.05,1752.9049,389.9741,192.31432138017803,27.822631233104477,0.67240189467,0.69115433113,0.67240189467,0.69115433113,0.851,0.799,51.35,0.8511439,0.7994437,51.35,22.8713,0.0,3.12,1.353,0.261,0.584,3.0
108,108,3_13,3_23,2844.844,55.10548,17.5773,0.021,401.1753,29.0,33.0,1593.0,342.0,1593.5774,342.0809,1593.5774,342.0809,192.36453471824103,27.837424490962217,1.444,1.205,60.77,0.03608,0.0289,62.89,1593.5774,342.0809,192.36453471824103,27.837424490962217,0.82979377227,0.89213025168,0.82979377227,0.89213025168,0.969,0.885,56.89,0.9686375,0.8852488,56.89,22.8417,0.0,3.11,1.198,0.165,0.968,3.0
113,113,3_18,3_18,359.1807,30.33088,19.8241,0.0917,403.4092,10.0,11.0,1720.0,294.0,1719.648,293.9117,1719.648,293.9117,192.32397116156756,27.849908235807423,1.049,0.741,18.46,0.10265,0.07245,15.25,1719.648,293.9117,192.32397116156756,27.849908235807423,1.1866287065,1.1210427641,1.1866287065,1.1210427641,1.134,1.011,37.79,1.13383,1.01099,37.79,22.9519,0.0,5.24,1.416,0.294,0.006,3.0
119,119,3_24,3_12,605.4086,33.44238,19.2573,0.06,402.112,13.0,13.0,1812.0,188.0,1811.603,187.5783,1811.603,187.5783,192.29368644070695,27.879013747585912,1.004,0.864,47.19,0.06737,0.05742,45.25,1811.603,187.5783,192.29368644070695,27.879013747585912,0.73025538228,0.78216920531,0.73025538228,0.78216920531,0.9,0.838,59.61,0.8996564,0.8384766,59.61,22.8875,0.0,2.94,1.162,0.139,0.592,3.0
123,123,3_28,3_8,448.3476,30.57159,19.5834,0.0741,401.3709,10.0,11.0,1913.0,89.0,1913.1394,88.8929,1913.1394,88.8929,192.26041070789296,27.90587918080473,0.978,0.792,54.15,0.08512,0.06801,53.06,1913.1394,88.8929,192.26041070789296,27.90587918080473,0.73714121182,0.90794836806,0.73714121182,0.90794836806,0.981,0.826,63.68,0.9814853,0.8256974,63.68,22.8723,0.0,3.16,1.234,0.19,0.545,3.0
124,124,3_29,3_7,707.6321,38.08865,19.0879,0.0585,401.282,15.0,16.0,1532.0,54.0,1531.5382,53.5141,1531.5382,53.5141,192.38152764815072,27.919034333147277,1.042,1.016,35.64,0.06654,0.0664,31.36,1531.5382,53.5141,192.38152764815072,27.919034333147277,0.94965010634,0.97965766245,0.94965010634,0.97965766245,0.992,0.972,68.95,0.9924082,0.9718199,68.95,22.8235,0.0,3.52,1.025,0.025,0.605,3.0
125,125,3_30,3_6,1412.004,47.62027,18.3378,0.0366,402.0846,20.0,26.0,1858.0,46.0,1858.0252,46.5141,1858.0252,46.5141,192.27753632456543,27.918258018006394,1.342,1.099,65.74,0.05499,0.04501,67.99,1858.0252,46.5141,192.27753632456543,27.918258018006394,0.73992614235,0.8686055165,0.73992614235,0.8686055165,0.947,0.844,67.31,0.9465066,0.8441901,67.31,22.9095,0.0,3.15,1.221,0.181,0.93,3.0
132,132,4_3,4_1,2545.118,50.26986,17.6981,0.0215,401.1542,24.0,26.0,2232.0,0.0,2232.1233,0.9166,2232.1233,0.9166,192.15800647047269,27.927829022381044,1.589,0.905,3.07,0.0445,0.02442,2.58,2232.1233,0.9166,192.15800647047269,27.927829022381044,0.90746633908,0.44244773291,0.90746633908,0.44244773291,0.953,0.664,2.86,0.9532205,0.6642926,2.86,22.8574,24.0,3.99,1.755,0.43,0.975,4.0
137,137,4_8,4_26,323.3828,27.48512,19.9381,0.0923,402.0852,8.0,9.0,2274.0,438.0,2274.3053,437.8825,2274.3053,437.8825,192.14900840110025,27.804672664300025,0.927,0.677,20.64,0.09435,0.06791,20.31,2274.3053,437.8825,192.14900840110025,27.804672664300025,0.93143280175,0.76645286572,0.93143280175,0.76645286572,0.973,0.866,16.41,0.9731948,0.8664742,16.41,22.9084,0.0,3.42,1.369,0.27,0.538,4.0
138,138,4_9,4_25,448.7764,30.57341,19.5823,0.074,401.8571,10.0,11.0,2299.0,393.0,2299.1583,393.5124,2299.1583,393.5124,192.14065794690583,27.81692214883834,1.033,0.715,47.55,0.09073,0.06039,48.91,2299.1583,393.5124,192.14065794690583,27.81692214883834,0.62211712115,0.55475691342,0.62211712115,0.55475691342,0.824,0.706,33.98,0.8235457,0.7061491,33.98,22.8979,0.0,3.28,1.444,0.308,0.532,4.0
140,140,4_11,4_23,251.3658,24.32546,20.2116,0.1051,401.4265,6.0,7.0,2055.0,369.0,2055.2792,368.9929,2055.2792,368.9929,192.2179594964864,27.82594526921724,0.727,0.672,84.5,0.0877,0.08119,89.67,2055.2792,368.9929,192.2179594964864,27.82594526921724,0.72287977841,0.74959390185,0.72287977841,0.74959390185,0.875,0.84,58.24,0.8753256,0.840404,58.24,22.8743,0.0,2.44,1.081,0.075,0.468,4.0
141,141,4_12,4_22,750.6525,38.97971,19.0238,0.0564,402.7885,17.0,18.0,2402.0,364.0,2401.5198,363.8916,2401.5198,363.8916,192.10780921634603,27.824337638643943,1.238,0.952,64.32,0.07867,0.0569,67.09,2401.5198,363.8916,192.10780921634603,27.824337638643943,1.0562578198,1.0276612563,1.0562578198,1.0276612563,1.07,0.969,41.0,1.069912,0.9691266,41.0,22.9491,0.0,3.57,1.301,0.231,0.169,4.0
143,143,4_14,4_20,349.1364,28.93914,19.8549,0.09,402.9078,9.0,10.0,2414.0,349.0,2413.9957,349.4801,2413.9957,349.4801,192.1036947013266,27.82827612297008,1.01,0.671,-62.06,0.10347,0.06366,-63.39,2413.9957,349.4801,192.1036947013266,27.82827612297008,1.0553678785,1.0657879085,1.0553678785,1.0657879085,1.071,0.987,-46.72,1.071223,0.9867309,-46.72,22.9535,0.0,4.05,1.505,0.336,0.339,4.0
144,144,4_15,4_19,233.7381,25.76196,20.2906,0.1197,401.3078,6.0,8.0,2167.0,280.0,2166.8679,280.1537,2166.8679,280.1537,192.18158482148976,27.84993979994217,0.837,0.677,42.4,0.10937,0.08661,44.96,2166.8679,280.1537,192.18158482148976,27.84993979994217,1.3287919965,1.2590736112,1.3287919965,1.2590736112,1.169,1.106,30.45,1.168589,1.105561,30.45,22.866,0.0,4.47,1.235,0.19,0.347,4.0
145,145,4_16,4_18,483.1358,30.58515,19.5022,0.0687,401.4802,10.0,11.0,2411.0,255.0,2410.8281,255.0648,2410.8281,255.0648,192.10373501152395,27.85483505682239,0.964,0.8,54.92,0.07733,0.06192,53.27,2410.8281,255.0648,192.10373501152395,27.85483505682239,0.75459117756,0.88577331118,0.75459117756,0.88577331118,0.959,0.849,65.81,0.9586168,0.8493634,65.81,22.879,0.0,2.9,1.204,0.17,0.532,4.0
146,146,4_17,4_17,1828.83,50.81405,18.057,0.0302,401.632,22.0,29.0,2266.0,205.0,2266.4074,205.4969,2266.4074,205.4969,192.14916963124773,27.870044361659257,1.326,1.191,-87.68,0.04591,0.04132,-75.72,2266.4074,205.4969,192.14916963124773,27.870044361659257,0.80593473108,0.89341889158,0.80593473108,0.89341889158,0.949,0.893,73.86,0.94943,0.8932728,73.86,22.8858,0.0,3.02,1.114,0.102,0.951,4.0
148,148,4_19,4_15,953.8503,30.57648,18.7637,0.0348,401.0744,3.0,10.0,2137.0,198.0,2136.9842,198.166,2136.9842,198.166,192.1902690742864,27.87323944940145,0.773,0.702,85.5,0.03209,0.02579,89.69,2136.9842,198.166,192.1902690742864,27.87323944940145,0.085223717244,0.1007888655,0.085223717244,0.1007888655,0.317,0.292,89.74,0.3174731,0.2919305,89.74,22.8588,0.0,0.95,1.1,0.091,0.958,4.0
149,149,4_20,4_14,762.0041,37.02977,19.0075,0.0528,401.2996,15.0,16.0,2391.0,194.0,2391.675,194.449,2391.675,194.449,192.10920644085172,27.872038278671347,1.124,0.92,30.99,0.06802,0.05441,27.91,2391.675,194.449,192.10920644085172,27.872038278671347,0.85068696772,0.81902426309,0.85068696772,0.81902426309,0.951,0.875,38.44,0.9510803,0.8747329,38.44,22.8742,0.0,3.15,1.222,0.182,0.745,4.0
150,150,4_21,4_13,321.349,28.89504,19.945,0.0977,401.1819,10.0,10.0,2378.0,176.0,2378.3245,175.1331,2378.3245,175.1331,192.11325590939083,27.87758466194705,1.106,0.742,-80.04,0.12421,0.083,-79.63,2378.3245,175.1331,192.11325590939083,27.87758466194705,1.4853717185,1.7794000617,1.4853717185,1.7794000617,1.351,1.2,-69.98,1.350708,1.200149,-69.98,22.8742,0.0,5.39,1.491,0.329,0.001,4.0
