col1_1,Unnamed: 0_1,NUMBER_1,ID_PARENT_1,FLUX_ISO_1,FLUXERR_ISO_1,MAG_ISO_1,MAGERR_ISO_1,BACKGROUND_1,ISOAREA_IMAGE_1,ISOAREAF_IMAGE_1,XPEAK_IMAGE_1,YPEAK_IMAGE_1,X_IMAGE_1,Y_IMAGE_1,X_IMAGE_DBL_1,Y_IMAGE_DBL_1,X_WORLD_1,Y_WORLD_1,A_IMAGE_1,B_IMAGE_1,THETA_IMAGE_1,ERRA_IMAGE_1,ERRB_IMAGE_1,ERRTHETA_IMAGE_1,XWIN_IMAGE_1,YWIN_IMAGE_1,XWIN_WORLD_1,YWIN_WORLD_1,X2WIN_IMAGE_1,Y2WIN_IMAGE_1,X2WIN_WORLD_1,Y2WIN_WORLD_1,AWIN_IMAGE_1,BWIN_IMAGE_1,THETAWIN_IMAGE_1,AWIN_WORLD_1,BWIN_WORLD_1,THETAWIN_WORLD_1,MU_THRESHOLD_1,FLAGS_1,FWHM_IMAGE_1,ELONGATION_1,ELLIPTICITY_1,CLASS_STAR_1,SUBDIV_NUMBER_1,col1_2,Unnamed: 0_2,NUMBER_2,ID_PARENT_2,FLUX_ISO_2,FLUXERR_ISO_2,MAG_ISO_2,MAGERR_ISO_2,BACKGROUND_2,ISOAREA_IMAGE_2,ISOAREAF_IMAGE_2,XPEAK_IMAGE_2,YPEAK_IMAGE_2,X_IMAGE_2,Y_IMAGE_2,X_IMAGE_DBL_2,Y_IMAGE_DBL_2,X_WORLD_2,Y_WORLD_2,A_IMAGE_2,B_IMAGE_2,THETA_IMAGE_2,ERRA_IMAGE_2,ERRB_IMAGE_2,ERRTHETA_IMAGE_2,XWIN_IMAGE_2,YWIN_IMAGE_2,XWIN_WORLD_2,YWIN_WORLD_2,X2WIN_IMAGE_2,Y2WIN_IMAGE_2,X2WIN_WORLD_2,Y2WIN_WORLD_2,AWIN_IMAGE_2,BWIN_IMAGE_2,THETAWIN_IMAGE_2,AWIN_WORLD_2,BWIN_WORLD_2,THETAWIN_WORLD_2,MU_THRESHOLD_2,FLAGS_2,FWHM_IMAGE_2,ELONGATION_2,ELLIPTICITY_2,CLASS_STAR_2,SUBDIV_NUMBER_2,GroupID,GroupSize,Separation
5355,5355,5_1187,5_106,3546.32,25.05749,17.338,0.0077,2.775566,73.0,73.0,2853.0,48.0,2852.7565,47.9311,2852.7565,47.9311,191.9609554337204,27.90902010893899,1.325,1.209,38.26,0.00992,0.00912,32.69,2852.7565,47.9311,191.9609554337204,27.90902010893899,0.60322498704,0.60030785889,0.60322498704,0.60030785889,0.797,0.754,43.73,0.7967076,0.7541816,43.73,26.7826,0.0,2.24,1.096,0.088,0.987,5.0,187,187,5_26,5_3,2450.278,53.67694,17.7394,0.0238,409.6497,29.0,31.0,2853.0,48.0,2852.7834,48.2117,2852.7834,48.2117,191.96094988078053,27.90894102383572,1.399,1.182,52.69,0.03851,0.03232,48.48,2852.7834,48.2117,191.96094988078053,27.90894102383572,0.77044793735,0.80527848361,0.77044793735,0.80527848361,0.929,0.844,51.65,0.9292908,0.8438869,51.65,22.8847,0.0,2.98,1.184,0.155,0.969,5.0,,,0.28188644876969754
6725,6725,6_1245,6_133,1266.997,18.27668,18.4555,0.0157,2.511693,185.0,185.0,3023.0,58.0,3022.7733,58.2752,3022.7733,58.2752,191.90695269186517,27.90453293805563,7.008,2.037,1.62,0.10271,0.02794,2.15,3022.7733,58.2752,191.90695269186517,27.90453293805563,1.2139406771,1.1970632543,1.2139406771,1.1970632543,1.118,1.078,39.49,1.117874,1.077665,39.49,26.6925,3.0,3.02,3.44,0.709,0.053,6.0,210,210,6_22,6_5,565.6474,34.58063,19.331,0.0664,415.4726,12.0,13.0,3023.0,58.0,3022.5957,58.3388,3022.5957,58.3388,191.90700991395124,27.904516730775832,1.109,0.771,38.61,0.08391,0.0564,39.16,3022.5957,58.3388,191.90700991395124,27.904516730775832,0.77247874415,0.68295275445,0.77247874415,0.68295275445,0.913,0.789,32.42,0.9126828,0.7889497,32.42,22.8707,0.0,3.02,1.439,0.305,0.552,6.0,,,0.18864442742894486
6726,6726,6_1246,6_133,975.1466,15.30392,18.7397,0.017,2.444246,105.0,105.0,3024.0,50.0,3024.0705,50.3395,3024.0705,50.3395,191.90645334707492,27.906750394855734,2.405,1.83,13.91,0.03923,0.02771,11.8,3024.0705,50.3395,191.90645334707492,27.906750394855734,1.2941776749,1.3962717807,1.2941776749,1.3962717807,1.191,1.128,67.34,1.190729,1.128102,67.34,26.5102,3.0,3.4,1.314,0.239,0.034,6.0,212,212,6_24,6_3,428.7076,33.00573,19.632,0.0836,415.1414,10.0,12.0,3024.0,50.0,3024.0045,50.4807,3024.0045,50.4807,191.90647589359847,27.90671134129566,1.029,0.783,-89.24,0.09337,0.06834,-89.96,3024.0045,50.4807,191.90647589359847,27.90671134129566,0.92313872234,1.1143551084,0.92313872234,1.1143551084,1.06,0.956,77.6,1.060224,0.9557291,77.6,22.8505,0.0,3.19,1.314,0.239,0.541,6.0,,,0.1558635300510464
6949,6949,7_59,7_970,1714.608,17.46054,18.127,0.0111,1.180677,35.0,35.0,230.0,1012.0,229.8608,1011.2256,229.8608,1011.2256,192.8041027049868,27.659920395180794,0.967,0.91,4.76,0.01035,0.01,6.34,229.8608,1011.2256,192.8041027049868,27.659920395180794,0.35920322084,0.3489680643,0.35920322084,0.3489680643,0.601,0.589,23.31,0.6012787,0.5887573,23.31,25.4622,24.0,2.02,1.062,0.059,0.98,7.0,218,218,7_5,7_35,2397.61,45.47907,17.763,0.0206,404.9595,18.0,21.0,230.0,1013.0,229.8831,1012.1395,229.8831,1012.1395,192.804103385769,27.65966323892446,1.264,0.851,1.12,0.0354,0.02342,-0.5,229.8831,1012.1395,192.804103385769,27.65966323892446,0.5493429866,0.35849281844,0.5493429866,0.35849281844,0.742,0.598,4.51,0.7419831,0.5977432,4.51,22.8664,24.0,3.17,1.485,0.327,0.975,7.0,3,2,0.9141720297624636
6961,6961,7_71,7_916,4450.245,30.41238,17.0914,0.0074,2.224265,288.0,288.0,32.0,982.0,33.1132,983.6815,33.1132,983.6815,192.86638370712112,27.66908490349665,3.645,2.645,25.99,0.02828,0.01864,15.92,33.1132,983.6815,192.86638370712112,27.66908490349665,2.5215341549,3.5654024645,2.5215341549,3.5654024645,1.975,1.479,63.75,1.975031,1.478577,63.75,26.3027,0.0,8.84,1.378,0.274,0.028,7.0,247,247,7_34,7_34,3116.242,73.38329,17.4783,0.0256,404.6385,53.0,60.0,32.0,982.0,32.8741,983.7271,32.8741,983.7271,192.86646005957283,27.66907378918369,2.587,1.509,62.19,0.06841,0.04157,62.05,32.8741,983.7271,192.86646005957283,27.66907378918369,2.8194409688,3.7920596085,2.8194409688,3.7920596085,2.037,1.569,62.61,2.03686,1.569299,62.61,22.8388,0.0,9.65,1.714,0.416,0.007,7.0,,,0.24340946982398437
7019,7019,7_129,7_874,14804.54,49.64751,15.7864,0.0036,2.294715,66.0,66.0,84.0,969.0,84.4958,969.024,84.4958,969.024,192.84993439449056,27.67283863332117,1.017,0.927,34.94,0.0035,0.00319,34.06,84.4958,969.024,192.84993439449056,27.67283863332117,0.38192388833,0.33048744057,0.38192388833,0.33048744057,0.623,0.569,18.32,0.6231003,0.5693482,18.32,26.5378,0.0,1.75,1.097,0.088,1.0,7.0,248,248,7_35,7_33,12415.32,85.81332,15.9775,0.0075,403.7699,57.0,66.0,84.0,969.0,84.6145,969.4074,84.6145,969.4074,192.8498998924888,27.67272996386196,1.678,1.463,58.56,0.01623,0.01379,61.48,84.6145,969.4074,192.8498998924888,27.67272996386196,0.87964784331,0.8937971776,0.87964784331,0.8937971776,0.981,0.901,47.71,0.9806769,0.9009538,47.71,22.8069,0.0,3.02,1.147,0.128,0.983,7.0,,,0.40135426994120843
7029,7029,7_139,7_867,1054.586,17.11873,18.6547,0.0176,2.243885,235.0,235.0,230.0,959.0,229.8395,958.811,229.8395,958.811,192.8036640831464,27.674659760044968,5.84,3.657,3.69,0.09608,0.05983,5.94,229.8395,958.811,192.8036640831464,27.674659760044968,1.9516390047,1.6410099765,1.9516390047,1.6410099765,1.409,1.268,17.15,1.408666,1.268191,17.15,26.694,3.0,3.16,1.597,0.374,0.031,7.0,219,219,7_6,7_31,326.5832,26.13411,19.9274,0.0869,405.1108,7.0,8.0,230.0,959.0,230.0285,958.8263,230.0285,958.8263,192.80360415628672,27.67465408202945,0.822,0.66,42.44,0.08477,0.06672,44.22,230.0285,958.8263,192.80360415628672,27.67465408202945,0.62933623835,0.57580813719,0.62933623835,0.57580813719,0.816,0.735,32.45,0.8158716,0.7345052,32.45,22.8874,0.0,2.54,1.245,0.197,0.472,7.0,,,0.1896182744357868
7031,7031,7_141,7_866,14817.41,49.64626,15.7855,0.0036,2.188055,69.0,69.0,196.0,966.0,196.397,966.0612,196.397,966.0612,192.8143522437389,27.67286400069104,1.006,0.925,44.6,0.00348,0.00319,44.39,196.397,966.0612,192.8143522437389,27.67286400069104,0.36911792727,0.33460612106,0.36911792727,0.33460612106,0.613,0.572,22.24,0.6132281,0.5724294,22.24,26.5118,0.0,1.68,1.087,0.08,1.0,7.0,217,217,7_4,7_32,12424.76,85.41677,15.9767,0.0075,404.2428,62.0,66.0,196.0,966.0,196.5211,966.4333,196.5211,966.4333,192.81431596259097,27.67275846376056,1.691,1.445,58.69,0.01637,0.0135,58.45,196.5211,966.4333,192.81431596259097,27.67275846376056,0.83560907034,0.88060768417,0.83560907034,0.88060768417,0.963,0.888,54.53,0.9628286,0.8883568,54.53,22.8402,0.0,2.91,1.171,0.146,0.989,7.0,,,0.3922489260661318
7123,7123,7_233,7_799,939.1087,15.47888,18.7806,0.0179,1.18852,145.0,145.0,27.0,929.0,26.4582,929.21,26.4582,929.21,192.86804388350225,27.68445069565516,2.908,2.232,2.85,0.05467,0.04004,-0.11,26.4582,929.21,192.86804388350225,27.68445069565516,2.7996366807,2.7316532046,2.7996366807,2.7316532046,1.689,1.637,33.49,1.688952,1.636683,33.49,25.5401,0.0,4.75,1.303,0.232,0.097,7.0,223,223,7_10,7_27,252.6971,26.20642,20.2059,0.1126,405.4716,8.0,8.0,27.0,929.0,27.1052,929.4797,27.1052,929.4797,192.8678405281545,27.684370227608436,0.919,0.67,53.58,0.11638,0.08582,55.17,27.1052,929.4797,192.8678405281545,27.684370227608436,0.96228084231,1.095207493,0.96228084231,1.095207493,1.082,0.942,59.04,1.081631,0.942106,59.04,22.8938,0.0,4.66,1.371,0.27,0.018,7.0,,,0.7009615467341753
7129,7129,7_239,7_793,9668.188,40.5096,16.249,0.0046,2.402134,99.0,99.0,46.0,929.0,46.4907,928.6463,46.4907,928.6463,192.86167318939945,27.684465903373788,1.193,1.095,-89.01,0.00577,0.00478,-79.24,46.4907,928.6463,192.86167318939945,27.684465903373788,0.43678131132,0.42168533564,0.43678131132,0.42168533564,0.672,0.638,35.28,0.6722481,0.637612,35.28,26.7036,0.0,2.02,1.089,0.082,0.983,7.0,222,222,7_9,7_28,7781.326,76.0998,16.4848,0.0106,404.3609,50.0,56.0,46.0,929.0,46.5958,929.0074,46.5958,929.0074,192.86164280812213,27.684363604866515,1.628,1.423,58.22,0.02148,0.0183,63.89,46.5958,929.0074,192.86164280812213,27.684363604866515,0.87189803042,0.88244552238,0.87189803042,0.88244552238,0.97,0.902,47.36,0.970157,0.9017422,47.36,22.8441,0.0,2.99,1.144,0.126,0.982,7.0,,,0.3760840597525701
7247,7247,7_357,7_709,1642.431,18.52179,18.1737,0.0122,2.344163,173.0,173.0,328.0,886.0,328.6902,885.0171,328.6902,885.0171,192.7716207456048,27.69468741041684,3.084,2.287,-47.87,0.04232,0.03097,-46.88,328.6902,885.0171,192.7716207456048,27.69468741041684,1.0323805071,1.0615575566,1.0323805071,1.0615575566,1.034,1.012,65.71,1.033934,1.012382,65.71,26.9608,1.0,4.64,1.349,0.259,0.694,7.0,224,224,7_11,7_26,945.3608,41.35198,18.7734,0.0475,403.5131,19.0,20.0,328.0,886.0,328.0566,885.8785,328.0566,885.8785,192.77182949547884,27.694449848739342,1.147,1.07,61.32,0.06356,0.05839,63.21,328.0566,885.8785,192.77182949547884,27.694449848739342,0.7655402611,0.79040699045,0.7655402611,0.79040699045,0.89,0.874,74.14,0.8902762,0.8737022,74.14,22.8436,0.0,2.94,1.072,0.067,0.742,7.0,,,1.0693263860954743
7263,7263,7_373,7_703,1154.553,21.4413,18.5564,0.0202,2.447951,492.0,492.0,461.0,845.0,461.3569,844.5701,461.3569,844.5701,192.72910714017425,27.70507925983389,11.338,4.37,-45.07,0.16265,0.0628,-45.26,461.3569,844.5701,192.72910714017425,27.70507925983389,1.3800462829,1.3856189929,1.3800462829,1.3856189929,1.186,1.166,-48.38,1.185956,1.165836,-48.38,26.8594,19.0,3.25,2.594,0.615,0.024,7.0,230,230,7_17,7_20,226.6195,22.6064,20.3242,0.1083,404.8051,5.0,6.0,461.0,845.0,461.2279,844.7688,461.2279,844.7688,192.7291498639756,27.705024349717583,0.745,0.558,-46.08,0.09417,0.06919,-45.1,461.2279,844.7688,192.7291498639756,27.705024349717583,0.56891182454,0.61226384053,0.56891182454,0.61226384053,0.79,0.746,-64.62,0.7904812,0.7458654,-64.62,22.9165,0.0,2.29,1.334,0.251,0.489,7.0,,,0.2369022794318728
7279,7279,7_389,7_693,1342.611,16.15137,18.3925,0.0131,2.404849,90.0,90.0,86.0,876.0,86.2848,875.5591,86.2848,875.5591,192.8485820046292,27.69910903400104,1.804,1.512,85.01,0.02546,0.01938,-89.93,86.2848,875.5591,192.8485820046292,27.69910903400104,0.92991609187,0.92615084144,0.92991609187,0.92615084144,0.989,0.937,43.91,0.9886081,0.9374012,43.91,26.9873,0.0,2.94,1.193,0.162,0.595,7.0,225,225,7_12,7_25,775.3754,38.66138,18.9886,0.0541,403.8628,14.0,17.0,86.0,876.0,86.2988,875.7427,86.2988,875.7427,192.8485790949381,27.69905730371689,1.131,0.963,45.14,0.06933,0.06034,43.08,86.2988,875.7427,192.8485790949381,27.69905730371689,0.71730621392,0.72359519861,0.71730621392,0.72359519861,0.899,0.795,46.02,0.8992478,0.7951446,46.02,22.835,0.0,3.13,1.174,0.148,0.678,7.0,,,0.18413299541371014
7280,7280,7_390,7_692,1657.47,25.21192,18.1638,0.0165,2.373387,899.0,899.0,353.0,854.0,352.7324,855.1625,352.7324,855.1625,192.76372338378303,27.70290528689736,9.432,8.228,-88.46,0.11205,0.09818,89.27,352.7324,855.1625,192.76372338378303,27.70290528689736,2.0815853377,2.1957869854,2.0815853377,2.1957869854,1.515,1.408,55.63,1.515321,1.407542,55.63,27.2072,1.0,5.51,1.146,0.128,0.004,7.0,229,229,7_16,7_21,208.8401,22.37421,20.4129,0.1163,404.6579,6.0,6.0,353.0,854.0,353.1661,854.1575,353.1661,854.1575,192.7635769064557,27.703184684776645,0.75,0.565,43.91,0.10492,0.07757,44.96,353.1661,854.1575,192.7635769064557,27.703184684776645,0.67022086061,0.62547671005,0.67022086061,0.62547671005,0.854,0.753,36.95,0.8535368,0.7531085,36.95,22.9089,0.0,3.08,1.327,0.246,0.457,7.0,,,1.0945869951721425
7299,7299,7_409,7_676,1003.228,14.40635,18.7089,0.0156,2.452785,109.0,109.0,207.0,865.0,207.0644,864.9023,207.0644,864.9023,192.81010484723723,27.70123259988661,2.151,1.709,22.21,0.03482,0.02641,21.83,207.0644,864.9023,192.81010484723723,27.70123259988661,1.2909334513,1.1843752531,1.2909334513,1.1843752531,1.14,1.085,14.64,1.139624,1.084696,14.64,27.2797,0.0,3.54,1.258,0.205,0.031,7.0,228,228,7_15,7_22,473.2893,31.83776,19.5246,0.0731,403.9751,12.0,12.0,207.0,865.0,207.3762,865.0491,207.3762,865.0491,192.81000699161424,27.70118905333417,1.051,0.782,0.46,0.09012,0.06561,-0.53,207.3762,865.0491,192.81000699161424,27.70118905333417,0.95951225744,0.78933848607,0.95951225744,0.78933848607,0.984,0.884,12.03,0.9836712,0.8838788,12.03,22.855,0.0,3.28,1.344,0.256,0.163,7.0,,,0.3446294821979088
7303,7303,7_413,7_672,16801.61,56.75192,15.649,0.0037,2.410713,1165.0,1165.0,152.0,833.0,151.7937,833.2309,151.7937,833.2309,192.8274045220416,27.710539408138683,6.164,5.888,35.19,0.0285,0.02712,38.97,151.7937,833.2309,192.8274045220416,27.710539408138683,0.41245698759,0.4083234382,0.41245698759,0.4083234382,0.661,0.62,42.72,0.6605631,0.6200297,42.72,27.1936,3.0,1.75,1.047,0.045,0.746,7.0,231,231,7_18,7_19,13237.84,89.37949,15.9079,0.0073,404.4683,65.0,73.0,152.0,833.0,151.9085,833.6225,151.9085,833.6225,192.82737133562705,27.710428459608544,1.734,1.513,58.32,0.01613,0.01441,59.72,151.9085,833.6225,192.82737133562705,27.710428459608544,0.88929693371,0.92149264689,0.88929693371,0.92149264689,0.993,0.908,50.72,0.9932635,0.9078641,50.72,22.869,0.0,3.12,1.146,0.127,0.982,7.0,,,0.4080803842381332
7304,7304,7_414,7_672,3638.543,39.00135,17.3101,0.0116,2.412812,2308.0,2308.0,192.0,817.0,192.3345,817.1491,192.3345,817.1491,192.8143821694192,27.7147676978267,39.193,20.161,68.03,0.29565,0.15285,67.2,192.3345,817.1491,192.8143821694192,27.7147676978267,496.73810674,578.50176423,496.73810674,578.50176423,24.379,21.929,68.05,24.37924,21.92926,68.05,27.1786,19.0,115.73,1.944,0.486,0.0,7.0,234,234,7_21,7_16,160.3749,20.45944,20.6996,0.1385,406.0738,5.0,5.0,192.0,817.0,191.7713,817.3823,191.7713,817.3823,192.81456316775825,27.71470621328064,0.739,0.456,-16.86,0.12041,0.06984,-18.29,191.7713,817.3823,192.81456316775825,27.71470621328064,0.92890570022,0.74390034157,0.92890570022,0.74390034157,0.969,0.857,12.74,0.9689562,0.8566971,12.74,22.9624,0.0,2.6,1.623,0.384,0.415,7.0,,,0.6095707342056369
7372,7372,7_482,7_612,2082.495,20.37049,17.9159,0.0106,2.267614,129.0,129.0,34.0,817.0,33.307,816.5185,33.307,816.5185,192.8649268698391,27.716091757811764,1.976,1.648,21.28,0.02259,0.01833,18.49,33.307,816.5185,192.8649268698391,27.716091757811764,0.86628145004,0.83150277902,0.86628145004,0.83150277902,0.949,0.893,35.14,0.9489134,0.8929433,35.14,26.4774,0.0,2.94,1.199,0.166,0.913,7.0,233,233,7_20,7_17,1273.02,45.45346,18.4503,0.0388,403.7549,19.0,23.0,34.0,817.0,33.557,816.8670999999999,33.557,816.8670999999999,192.86485031211453,27.7159919391342,1.279,1.053,35.97,0.058,0.04639,29.9,33.557,816.8670999999999,192.86485031211453,27.7159919391342,0.83548373041,0.81337709192,0.83548373041,0.81337709192,0.954,0.859,41.31,0.9541755,0.8593079,41.31,22.8232,0.0,3.19,1.215,0.177,0.908,7.0,,,0.42897780828376636
7697,7697,7_807,7_377,2177.328,21.3207,17.8676,0.0106,2.284377,287.0,287.0,373.0,676.0,373.0095,677.2863,373.0095,677.2863,192.75574857994988,27.752770874988432,3.846,2.428,-88.03,0.04657,0.0281,-88.28,373.0095,677.2863,192.75574857994988,27.752770874988432,1.2132308038,1.2393079552,1.2132308038,1.2393079552,1.125,1.09,54.7,1.124949,1.089509,54.7,27.3732,1.0,4.35,1.584,0.369,0.036,7.0,239,239,7_26,7_11,1146.635,44.59956,18.5638,0.0422,403.9466,21.0,23.0,373.0,676.0,373.2842,676.7504,373.2842,676.7504,192.7556566256958,27.75291952384445,1.302,1.109,74.94,0.0613,0.05184,77.42,373.2842,676.7504,192.7556566256958,27.75291952384445,1.0815882137,1.1937603278,1.0815882137,1.1937603278,1.104,1.028,66.85,1.104014,1.027862,66.85,22.8799,0.0,3.64,1.174,0.148,0.768,7.0,,,0.6022033709636347
7785,7785,7_895,7_311,1730.058,25.92813,18.1173,0.0163,2.294437,838.0,838.0,237.0,624.0,237.3368,623.6179,237.3368,623.6179,192.79843273626645,27.76885840200745,13.363,8.268,-35.99,0.15504,0.09833,-36.09,237.3368,623.6179,192.79843273626645,27.76885840200745,9.455087938,10.350204228,9.455087938,10.350204228,3.218,3.074,85.91,3.217887,3.074166,85.91,26.822,3.0,3.22,1.616,0.381,0.021,7.0,242,242,7_29,7_8,252.58,22.92857,20.2064,0.0986,404.7448,6.0,6.0,237.0,624.0,237.2261,623.7715000000001,237.2261,623.7715000000001,192.79846924524225,27.76881602193518,0.757,0.559,-44.58,0.09045,0.06643,-45.0,237.2261,623.7715000000001,192.79846924524225,27.76881602193518,0.58796718312,0.55988715149,0.58796718312,0.55988715149,0.801,0.712,-38.99,0.8008162,0.7117217,-38.99,22.8901,0.0,3.83,1.354,0.261,0.526,7.0,,,0.18933422828435328
7854,7854,7_964,7_266,6957.107,34.68529,16.6063,0.0054,2.332348,131.0,131.0,203.0,620.0,203.1739,620.0169,203.1739,620.0169,192.80926655680165,27.77012017834992,1.589,1.218,-72.01,0.00995,0.00657,-70.19,203.1739,620.0169,192.80926655680165,27.77012017834992,0.50303877158,0.49959308962,0.50303877158,0.49959308962,0.724,0.692,42.83,0.7239524,0.6917548,42.83,26.7802,0.0,1.97,1.304,0.233,1.0,7.0,243,243,7_30,7_7,5320.904,70.18649,16.8974,0.0143,404.708,45.0,50.0,203.0,620.0,203.2454,620.4936,203.2454,620.4936,192.80924785555067,27.769985618731507,1.618,1.371,60.04,0.02814,0.02329,60.07,203.2454,620.4936,192.80924785555067,27.769985618731507,0.86071819135,0.88847817889,0.86071819135,0.88847817889,0.969,0.9,51.15,0.9693973,0.8997029,51.15,22.8905,0.0,2.94,1.18,0.152,0.98,7.0,,,0.4820323018222393
7963,7963,7_1073,7_194,2008.129,20.62379,17.9554,0.0112,1.139706,193.0,193.0,501.0,581.0,500.2403,581.1052999999999,500.2403,581.1052999999999,192.7144575581421,27.77886655305303,3.42,2.16,-20.21,0.04016,0.02518,-18.55,500.2403,581.1052999999999,192.7144575581421,27.77886655305303,2.8079656857,2.3253319457,2.8079656857,2.3253319457,1.737,1.454,-28.84,1.737205,1.454447,-28.84,25.6305,16.0,6.04,1.583,0.368,0.029,7.0,244,244,7_31,7_6,832.4525,43.67032,18.9115,0.057,404.0445,21.0,23.0,501.0,581.0,500.8368,581.1887,500.8368,581.1887,192.71426857640563,27.778838636889237,1.569,1.042,-23.58,0.09722,0.06594,-22.48,500.8368,581.1887,192.71426857640563,27.778838636889237,2.3166812222,1.8859737455,2.3166812222,1.8859737455,1.57,1.318,-26.85,1.570038,1.318194,-26.85,22.8863,16.0,7.65,1.505,0.336,0.0,7.0,,,0.6023020919771128
8018,8018,7_1128,7_150,948.1682,14.70098,18.7702,0.0168,2.507466,112.0,112.0,147.0,564.0,146.2727,563.7717,146.2727,563.7717,192.8268883409827,27.78634878680607,2.635,1.869,65.71,0.04515,0.02996,65.03,146.2727,563.7717,192.8268883409827,27.78634878680607,1.1439638794,1.1708903572,1.1439638794,1.1708903572,1.084,1.068,-71.93,1.083558,1.068061,-71.93,26.8708,0.0,3.57,1.41,0.291,0.037,7.0,245,245,7_32,7_5,418.2613,29.12047,19.6588,0.0756,402.5338,10.0,10.0,147.0,564.0,146.7687,563.9825,146.7687,563.9825,192.82673235846607,27.78628591718285,0.891,0.754,4.42,0.08324,0.06606,0.27,146.7687,563.9825,192.82673235846607,27.78628591718285,0.70167489973,0.76057230925,0.70167489973,0.76057230925,0.883,0.827,63.95,0.8826483,0.8265465,63.95,22.8207,0.0,2.78,1.181,0.154,0.504,7.0,,,0.5389365825400869
8025,8025,7_1135,7_143,3627.235,25.21935,17.3135,0.0076,2.283555,77.0,77.0,285.0,561.0,284.8434,561.1681,284.8434,561.1681,192.78279233187212,27.78606962975684,1.306,1.228,38.09,0.00966,0.00909,37.07,284.8434,561.1681,192.78279233187212,27.78606962975684,0.59279735296,0.58612501122,0.59279735296,0.58612501122,0.779,0.756,39.6,0.7792642,0.7560884,39.6,26.6318,0.0,2.21,1.063,0.06,0.984,7.0,246,246,7_33,7_4,2465.249,52.01415,17.7328,0.0229,403.8584,26.0,29.0,285.0,561.0,284.9097,561.3944,284.9097,561.3944,192.7827731743241,27.7860055143022,1.355,1.157,62.77,0.03663,0.03006,61.56,284.9097,561.3944,192.7827731743241,27.7860055143022,0.75515079405,0.7779174107,0.75515079405,0.7779174107,0.895,0.856,54.73,0.894824,0.8557793,54.73,22.8518,0.0,2.68,1.17,0.146,0.973,7.0,,,0.23581217101756774
8203,8203,8_1,8_434,136996.9,217.7821,13.3706,0.0017,2.00844,39523.0,39523.0,647.0,774.0,646.8871,773.7298000000001,646.8871,773.7298000000001,192.66951612699063,27.723603925690597,88.0,49.045,73.4,0.14957,0.08273,73.5,646.8871,773.7298000000001,192.66951612699063,27.723603925690597,4973.0869464,7079.2049735,4973.0869464,7079.2049735,84.266,70.368,84.26,84.26553,70.36768,84.26,25.6088,19.0,1.73,1.794,0.443,0.995,8.0,264,264,8_16,8_20,19592.21,99.07198,15.4822,0.0055,404.3666,77.0,84.0,647.0,774.0,647.008,774.1098999999999,647.008,774.1098999999999,192.66948104417267,27.723496140379456,1.776,1.587,55.93,0.01285,0.01118,61.82,647.008,774.1098999999999,192.66948104417267,27.723496140379456,0.9512905062,0.93606643676,0.9512905062,0.93606643676,0.997,0.945,40.69,0.997225,0.9449334,40.69,22.9245,0.0,3.13,1.119,0.107,0.982,8.0,,,0.3988644130527221
8204,8204,8_2,8_434,1081750.0,469.4781,11.1271,5.0E-4,2.092839,69117.0,69117.0,880.0,704.0,878.4535000000001,704.3024,878.4535000000001,704.3024,192.5952866361901,27.741348517291435,60.469,41.699,79.49,0.03553,0.02455,79.02,878.4535000000001,704.3024,192.5952866361901,27.741348517291435,1.5463321069,1.5628846567,1.5463321069,1.5628846567,1.271,1.223,48.97,1.270612,1.222605,48.97,25.6325,23.0,5.84,1.45,0.31,0.998,8.0,267,267,8_19,8_17,854707.8,414.472,11.3829,5.0E-4,404.2619,377.0,399.0,880.0,705.0,878.552,704.6610000000001,878.552,704.6610000000001,192.59525854397225,27.741246938042693,2.309,2.147,61.72,0.00156,0.0015,55.28,878.552,704.6610000000001,192.59525854397225,27.741246938042693,2.0212300169,2.0545861275,2.0212300169,2.0545861275,1.458,1.396,50.38,1.458491,1.39593,50.38,22.9185,0.0,6.03,1.075,0.07,0.999,8.0,,,0.37188198396804095
8205,8205,8_3,8_189,3219.205,35.12775,17.443,0.0119,2.033656,709.0,709.0,529.0,637.0,528.9234,636.7372,528.9234,636.7372,192.705820194158,27.76301027929573,12.181,6.301,79.79,0.12863,0.06868,79.53,528.9234,636.7372,192.705820194158,27.76301027929573,175.96971826,278.9200497,175.96971826,278.9200497,16.701,13.265,-89.29,16.70137,13.26476,-89.29,25.2898,19.0,3.95,1.933,0.483,0.148,8.0,274,274,8_26,8_10,314.1472,26.84569,19.9696,0.0928,404.5667,8.0,8.0,529.0,637.0,529.1047,636.8605,529.1047,636.8605,192.70576361740817,27.762974251839267,0.853,0.666,45.22,0.08655,0.06835,44.99,529.1047,636.8605,192.70576361740817,27.762974251839267,1.1186609778,1.1155396706,1.1186609778,1.1155396706,1.092,1.02,44.41,1.092466,1.020156,44.41,22.8946,0.0,4.47,1.28,0.219,0.322,8.0,,,0.2192546008638822
